ResourceID,card,mmb_id,order,source_field,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,Language,ResourceID_mat,mmb_id_mat,Material Records,source_date,Copyright Type,Copyright Revision Date,Object Identifier,Object Number Type,Object Number,Other Identifier Type,Other Identifier,Description Type,Description Language,Description,Record Type
01c4a405-abee-5131-be53-7732b695e28d,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/01c4a405-abee-5131-be53-7732b695e28d,object identifier,tg:mmbbr:696,record identifiers,MMB.A.0696,descriptive note,Nederlands,"de verzending van twee kwitanties en inlichtingen over herkomst van de aangekochte stukken [Hendrik de Fromantiou, Stilleven met oesters, brood en Venetiaans wijnglas, en Stilleven met perziken, walnoten, muis en Venetiaans wijnglas; Charles Howard Hodges, De Amsterdamse medicus Johan Rudolph Deiman en Sophia Catharina Deiman, née Smit]",Brieven
01c4a405-abee-5131-be53-7732b695e28d,e73_Copyrights,tg:mmbbr:696,,begindatum,,,,,,,,,1896,No Known Copyright,2011,,,,,,,,,
01c4a405-abee-5131-be53-7732b695e28d,e73_ExternalRelations,tg:mmbbr:696,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/HwGRtV9LJJrlEaKXZbtcsQjb,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
01c4a405-abee-5131-be53-7732b695e28d,e73_ExternalRelations,tg:mmbbr:696,3,externe relaties 3 [gerelateerde objecten],https://dams.antwerpen.be,/asset/N2evTRsgtInKdJ9UJOQ8jA1a,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
01c4a405-abee-5131-be53-7732b695e28d,e73_ExternalRelations,tg:mmbbr:696,4,externe relaties 4 [gerelateerde objecten],https://dams.antwerpen.be,/asset/W1isURVLPcvgLrl9f7qQ4D5H,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
01c4a405-abee-5131-be53-7732b695e28d,e73_ExternalRelations,tg:mmbbr:696,5,externe relaties 5 [gerelateerde objecten],https://dams.antwerpen.be,/asset/yibNeaYSKOevbeAVdzYO0a55,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
01c4a405-abee-5131-be53-7732b695e28d,e73_ExternalRelations,tg:mmbbr:696,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0132,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
01c4a405-abee-5131-be53-7732b695e28d,e73_ExternalRelations,tg:mmbbr:696,g_o_2,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0133,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
01c4a405-abee-5131-be53-7732b695e28d,e73_ExternalRelations,tg:mmbbr:696,g_o_3,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0205,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
01c4a405-abee-5131-be53-7732b695e28d,e73_ExternalRelations,tg:mmbbr:696,g_o_4,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0206,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
01c4a405-abee-5131-be53-7732b695e28d,e73_Languages,,,taal 1,,,,,Dutch (language),,,,,,,,,,,,,,,
01c4a405-abee-5131-be53-7732b695e28d,e73_MaterialRecords,tg:mmbbr:696,1,,,,,,,7e5f96cd-2add-5da1-8863-ef6947911105,tg:mmbbr:696_#1,"[{""resourceId"": ""7e5f96cd-2add-5da1-8863-ef6947911105"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f0bcf961-1192-43a4-9060-99fc814b5e17"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
