ResourceID,card,mmb_id,order,source_field,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,Language,ResourceID_mat,mmb_id_mat,Material Records,source_date,Copyright Type,Copyright Revision Date,Object Identifier,Object Number Type,Object Number,Other Identifier Type,Other Identifier,Description Type,Description Language,Description,Record Type
1f1b673d-0af7-5323-9886-c6413329b0f5,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/1f1b673d-0af7-5323-9886-c6413329b0f5,object identifier,tg:mmbbr:1083,record identifiers,MMB.A.1083,descriptive note,Nederlands,"de commissie op de aankoop van schilderijen op de veiling van de collectie Heeswijck/Baron van den Bogaerde [Christiaen van Couwenbergh, Hoornblazende bakker; 2 landschappen, miniaturen; anoniem, Dubbelportret van jongen en meisje, Lucas van Valckenborch, Portretbuste van een jongeling, miniatuur]",Brieven
1f1b673d-0af7-5323-9886-c6413329b0f5,e73_Copyrights,tg:mmbbr:1083,,begindatum,,,,,,,,,1900,No Known Copyright,2015,,,,,,,,,
1f1b673d-0af7-5323-9886-c6413329b0f5,e73_ExternalRelations,tg:mmbbr:1083,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/Be8iVPCbXpaHlbNsTF37M3o4,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
1f1b673d-0af7-5323-9886-c6413329b0f5,e73_ExternalRelations,tg:mmbbr:1083,3,externe relaties 3 [gerelateerde objecten],https://dams.antwerpen.be,/asset/P2SdileYLTjdbL8lbPHf4Ccr,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
1f1b673d-0af7-5323-9886-c6413329b0f5,e73_ExternalRelations,tg:mmbbr:1083,4,externe relaties 4 [gerelateerde objecten],https://dams.antwerpen.be,/asset/K2PabUdTWEiIXOwSZ8w4Seih,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
1f1b673d-0af7-5323-9886-c6413329b0f5,e73_ExternalRelations,tg:mmbbr:1083,5,externe relaties 5 [gerelateerde objecten],https://dams.antwerpen.be,/asset/krYCXeGFfVJYtYIkhQHJYKJK,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
1f1b673d-0af7-5323-9886-c6413329b0f5,e73_ExternalRelations,tg:mmbbr:1083,6,externe relaties 6 [gerelateerde objecten],https://dams.antwerpen.be,/asset/M2CYYYbiBOFIhQ3sYtqBOh6b,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
1f1b673d-0af7-5323-9886-c6413329b0f5,e73_ExternalRelations,tg:mmbbr:1083,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.1596,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
1f1b673d-0af7-5323-9886-c6413329b0f5,e73_ExternalRelations,tg:mmbbr:1083,g_o_2,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0612.1,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
1f1b673d-0af7-5323-9886-c6413329b0f5,e73_ExternalRelations,tg:mmbbr:1083,g_o_3,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0612.2,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
1f1b673d-0af7-5323-9886-c6413329b0f5,e73_ExternalRelations,tg:mmbbr:1083,g_o_4,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0110,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
1f1b673d-0af7-5323-9886-c6413329b0f5,e73_ExternalRelations,tg:mmbbr:1083,g_o_5,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0120,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
1f1b673d-0af7-5323-9886-c6413329b0f5,e73_Languages,,,taal 1,,,,,Dutch (language),,,,,,,,,,,,,,,
1f1b673d-0af7-5323-9886-c6413329b0f5,e73_MaterialRecords,tg:mmbbr:1083,1,,,,,,,eb2b8ac2-f4b7-57dd-a944-c962950e3d48,tg:mmbbr:1083_#1,"[{""resourceId"": ""eb2b8ac2-f4b7-57dd-a944-c962950e3d48"", ""ontologyProperty"": """", ""resourceXresourceId"": ""edae6976-b52c-4ae2-821d-155000ae0f57"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
