ResourceID,card,mmb_id,order,source_field,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,Language,ResourceID_mat,mmb_id_mat,Material Records,source_date,Copyright Type,Copyright Revision Date,Object Identifier,Object Number Type,Object Number,Other Identifier Type,Other Identifier,Description Type,Description Language,Description,Record Type
bf71399c-6433-53ef-a748-274daab99f5f,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/bf71399c-6433-53ef-a748-274daab99f5f,object identifier,tg:mmbbr:847,record identifiers,MMB.A.0847,descriptive note,Nederlands,het aanbod van vier portretten waarvan twee vrouwenportretten toegeschreven aan de Largillière [Portret van een dame en Portret van een jonge dame] en twee pendanten voorstellend een man en een vrouw door Tocqué [Portet van een jong officier en Portret van een jonge dame met een mof],Brieven
bf71399c-6433-53ef-a748-274daab99f5f,e73_Copyrights,tg:mmbbr:847,,begindatum,,,,,,,,,1898,No Known Copyright,2013,,,,,,,,,
bf71399c-6433-53ef-a748-274daab99f5f,e73_ExternalRelations,tg:mmbbr:847,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/qeSltlSThROUHFdKel3H1KAU,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
bf71399c-6433-53ef-a748-274daab99f5f,e73_ExternalRelations,tg:mmbbr:847,3,externe relaties 3 [gerelateerde objecten],https://dams.antwerpen.be,/asset/YPGabkZQpOMVSRmIiwsqDk6O,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
bf71399c-6433-53ef-a748-274daab99f5f,e73_ExternalRelations,tg:mmbbr:847,4,externe relaties 4 [gerelateerde objecten],https://dams.antwerpen.be,/asset/e1jJ4FjspklOQGZblsNKjoXu,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
bf71399c-6433-53ef-a748-274daab99f5f,e73_ExternalRelations,tg:mmbbr:847,5,externe relaties 5 [gerelateerde objecten],https://dams.antwerpen.be,/asset/a1pYnSTGRhYKmNURUnYMavbH,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
bf71399c-6433-53ef-a748-274daab99f5f,e73_ExternalRelations,tg:mmbbr:847,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0169,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
bf71399c-6433-53ef-a748-274daab99f5f,e73_ExternalRelations,tg:mmbbr:847,g_o_2,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0170,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
bf71399c-6433-53ef-a748-274daab99f5f,e73_ExternalRelations,tg:mmbbr:847,g_o_3,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0172,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
bf71399c-6433-53ef-a748-274daab99f5f,e73_ExternalRelations,tg:mmbbr:847,g_o_4,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0173,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
bf71399c-6433-53ef-a748-274daab99f5f,e73_Languages,,,taal 1,,,,,Dutch (language),,,,,,,,,,,,,,,
bf71399c-6433-53ef-a748-274daab99f5f,e73_MaterialRecords,tg:mmbbr:847,1,,,,,,,9ad59bbc-dc0f-5d6f-96cd-03ec34464310,tg:mmbbr:847_#1,"[{""resourceId"": ""9ad59bbc-dc0f-5d6f-96cd-03ec34464310"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5a6c5e10-d4b2-46c8-aa6d-1348f93031fa"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
