ResourceID,card,mmb_id,order,source_field,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,Language,ResourceID_mat,mmb_id_mat,Material Records,source_date,Copyright Type,Copyright Revision Date,Object Identifier,Object Number Type,Object Number,Other Identifier Type,Other Identifier,Description Type,Description Language,Description,Record Type
dd1c8403-ebec-5d5f-a4c4-dc87b7450d3e,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/dd1c8403-ebec-5d5f-a4c4-dc87b7450d3e,object identifier,tg:mmbbr:158,record identifiers,MMB.A.0158,descriptive note,Nederlands,Factuur voor de restauratie van vijf wandtapijten voorstellende de geschiedenis van Celadon en Astrea en een gewoon tapijt en inlichtingen over de slechte behandeling van wandtapijten,Brieven
dd1c8403-ebec-5d5f-a4c4-dc87b7450d3e,e73_Copyrights,tg:mmbbr:158,,begindatum,,,,,,,,,1890,No Copyright - Public Domain Mark 1.0,2005,,,,,,,,,
dd1c8403-ebec-5d5f-a4c4-dc87b7450d3e,e73_ExternalRelations,tg:mmbbr:158,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/GKjTjUcdnNV9amsDXFG2c8Xn,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
dd1c8403-ebec-5d5f-a4c4-dc87b7450d3e,e73_ExternalRelations,tg:mmbbr:158,3,externe relaties 3 [gerelateerde objecten],https://dams.antwerpen.be,/asset/K1GJrlIYCYLDONZEhW2kTbCp,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
dd1c8403-ebec-5d5f-a4c4-dc87b7450d3e,e73_ExternalRelations,tg:mmbbr:158,4,externe relaties 4 [gerelateerde objecten],https://dams.antwerpen.be,/asset/HginWaFTjiYcTsWjiG8DC0lG,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
dd1c8403-ebec-5d5f-a4c4-dc87b7450d3e,e73_ExternalRelations,tg:mmbbr:158,5,externe relaties 5 [gerelateerde objecten],https://dams.antwerpen.be,/asset/dTFsQjJiWWVHHOTcEX5tFYYr,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
dd1c8403-ebec-5d5f-a4c4-dc87b7450d3e,e73_ExternalRelations,tg:mmbbr:158,6,externe relaties 6 [gerelateerde objecten],https://dams.antwerpen.be,/asset/r1TWEmVPZRfrO7mJPP3gACLx,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
dd1c8403-ebec-5d5f-a4c4-dc87b7450d3e,e73_ExternalRelations,tg:mmbbr:158,7,externe relaties 7 [gerelateerde objecten],https://dams.antwerpen.be,/asset/fNiKTfDfBEIVQIRKVn569vfP,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
dd1c8403-ebec-5d5f-a4c4-dc87b7450d3e,e73_ExternalRelations,tg:mmbbr:158,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0953,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
dd1c8403-ebec-5d5f-a4c4-dc87b7450d3e,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,
dd1c8403-ebec-5d5f-a4c4-dc87b7450d3e,e73_MaterialRecords,tg:mmbbr:158,1,,,,,,,9617b5f4-32f1-50a7-897b-77e4174b30ae,tg:mmbbr:158_#1,"[{""resourceId"": ""9617b5f4-32f1-50a7-897b-77e4174b30ae"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3a523db8-08ff-4234-9fe8-bf999c31269a"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
