ResourceID,card,mmb_id,order,source_field,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,Language,ResourceID_mat,mmb_id_mat,Material Records,source_date,Copyright Type,Copyright Revision Date,Object Identifier,Object Number Type,Object Number,Other Identifier Type,Other Identifier,Description Type,Description Language,Description,Record Type
4016d999-434a-5d78-9ee2-a9bd251ae9f7,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/4016d999-434a-5d78-9ee2-a9bd251ae9f7,object identifier,tg:mmbbr:148,record identifiers,MMB.A.0148,descriptive note,Nederlands,"een probleem met een cheque, inlichtingen over het demonteren van lambrisering en de vraag naar een koper van lambrisering en wandtapijten ",Brieven
4016d999-434a-5d78-9ee2-a9bd251ae9f7,e73_Copyrights,tg:mmbbr:148,,begindatum,,,,,,,,,1890,No Copyright - Public Domain Mark 1.0,2005,,,,,,,,,
4016d999-434a-5d78-9ee2-a9bd251ae9f7,e73_ExternalRelations,tg:mmbbr:148,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/t1UjOHFoGDAVCInerheZav60,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
4016d999-434a-5d78-9ee2-a9bd251ae9f7,e73_ExternalRelations,tg:mmbbr:148,3,externe relaties 3 [gerelateerde objecten],https://dams.antwerpen.be,/asset/b2akXOaBpGamgWXdUomLqTyg,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
4016d999-434a-5d78-9ee2-a9bd251ae9f7,e73_ExternalRelations,tg:mmbbr:148,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.1944.1.1-3,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
4016d999-434a-5d78-9ee2-a9bd251ae9f7,e73_ExternalRelations,tg:mmbbr:148,g_o_2,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.1944.1.2-3,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
4016d999-434a-5d78-9ee2-a9bd251ae9f7,e73_ExternalRelations,tg:mmbbr:148,g_o_3,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.1944.1.3-3,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
4016d999-434a-5d78-9ee2-a9bd251ae9f7,e73_ExternalRelations,tg:mmbbr:148,g_o_4,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.1944.2.1-2,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
4016d999-434a-5d78-9ee2-a9bd251ae9f7,e73_ExternalRelations,tg:mmbbr:148,g_o_5,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.1944.2.2-2,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
4016d999-434a-5d78-9ee2-a9bd251ae9f7,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,
4016d999-434a-5d78-9ee2-a9bd251ae9f7,e73_MaterialRecords,tg:mmbbr:148,1,,,,,,,9b09de9f-4352-51a1-9504-9794269a3163,tg:mmbbr:148_#1,"[{""resourceId"": ""9b09de9f-4352-51a1-9504-9794269a3163"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1a4cc8b5-92f6-498c-af69-8e0310fc4571"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
