ResourceID,card,mmb_id,order,source_field,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,Language,ResourceID_mat,mmb_id_mat,Material Records,source_date,Copyright Type,Copyright Revision Date,Object Identifier,Object Number Type,Object Number,Other Identifier Type,Other Identifier,Description Type,Description Language,Description,Record Type
1541c6fb-b7e1-5d36-8b06-7dfd030b07a0,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/1541c6fb-b7e1-5d36-8b06-7dfd030b07a0,object identifier,tg:mmbbr:1043,record identifiers,MMB.A.1043,descriptive note,Nederlands,"inlichtingen over zes engelenbeelden die Fritz kocht, een lot sculpturen dat Fritz wil verkopen en een mogelijke publicatie van de engelenbeelden en een gerestaureerde Van der Weyden uit Fritz' collectie [Meester van het Verlossingsaltaar van het Prado, Bewening van Christus], in de 'Revue de l'art chrétien'",Brieven
1541c6fb-b7e1-5d36-8b06-7dfd030b07a0,e73_Copyrights,tg:mmbbr:1043,,begindatum,,,,,,,,,1900,No Known Copyright,2015,,,,,,,,,
1541c6fb-b7e1-5d36-8b06-7dfd030b07a0,e73_ExternalRelations,tg:mmbbr:1043,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/J28X5hrLFf4jflRqeNBZJj1S,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
1541c6fb-b7e1-5d36-8b06-7dfd030b07a0,e73_ExternalRelations,tg:mmbbr:1043,3,externe relaties 3 [gerelateerde objecten],https://dams.antwerpen.be,/asset/N2EUgewJZScMQPWVPHcGWhzj,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
1541c6fb-b7e1-5d36-8b06-7dfd030b07a0,e73_ExternalRelations,tg:mmbbr:1043,4,externe relaties 4 [gerelateerde objecten],https://dams.antwerpen.be,/asset/V2DZCgbWvmIPGrf2UMjqLu7L,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
1541c6fb-b7e1-5d36-8b06-7dfd030b07a0,e73_ExternalRelations,tg:mmbbr:1043,5,externe relaties 5 [gerelateerde objecten],https://dams.antwerpen.be,/asset/A3TIXuLReWGD6HWQV4kZLiZI,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
1541c6fb-b7e1-5d36-8b06-7dfd030b07a0,e73_ExternalRelations,tg:mmbbr:1043,6,externe relaties 6 [gerelateerde objecten],https://dams.antwerpen.be,/asset/S1PaYeZ59SRaPG9bgdilK0ZB,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
1541c6fb-b7e1-5d36-8b06-7dfd030b07a0,e73_ExternalRelations,tg:mmbbr:1043,7,externe relaties 7 [gerelateerde objecten],https://dams.antwerpen.be,/asset/L2dGZg2KVrOeoPNnTT5f6JxI,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
1541c6fb-b7e1-5d36-8b06-7dfd030b07a0,e73_ExternalRelations,tg:mmbbr:1043,8,externe relaties 8 [gerelateerde objecten],https://dams.antwerpen.be,/asset/S9qUcDVzw9UXjYthNnfjnOvF,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
1541c6fb-b7e1-5d36-8b06-7dfd030b07a0,e73_ExternalRelations,tg:mmbbr:1043,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0258.1-4,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
1541c6fb-b7e1-5d36-8b06-7dfd030b07a0,e73_ExternalRelations,tg:mmbbr:1043,g_o_2,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0258.2-4,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
1541c6fb-b7e1-5d36-8b06-7dfd030b07a0,e73_ExternalRelations,tg:mmbbr:1043,g_o_3,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0258.3-4,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
1541c6fb-b7e1-5d36-8b06-7dfd030b07a0,e73_ExternalRelations,tg:mmbbr:1043,g_o_4,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0258.4-4,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
1541c6fb-b7e1-5d36-8b06-7dfd030b07a0,e73_ExternalRelations,tg:mmbbr:1043,g_o_5,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0302.1-2,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
