ResourceID,card,mmb_id,order,source_field,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,Language,ResourceID_mat,mmb_id_mat,Material Records,source_date,Copyright Type,Copyright Revision Date,Object Identifier,Object Number Type,Object Number,Other Identifier Type,Other Identifier,Description Type,Description Language,Description,Record Type
8d0ae825-c7fc-5220-ac1c-2a5f044871b0,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/8d0ae825-c7fc-5220-ac1c-2a5f044871b0,object identifier,tg:mmbbr:1118,record identifiers,MMB.A.1118,descriptive note,Nederlands,"de ontvangst van geld voor schilderijen die hij aan Fritz heeft verkocht [anoniem, Christus Triumphator; Coffermans, Maria met Kind, tronend; anoniem, Maria met Kind, Maria Magdalena, Agnes, Catharina en Barbara]",Brieven
8d0ae825-c7fc-5220-ac1c-2a5f044871b0,e73_Copyrights,tg:mmbbr:1118,,begindatum,,,,,,,,,1900,No Known Copyright,2015,,,,,,,,,
8d0ae825-c7fc-5220-ac1c-2a5f044871b0,e73_ExternalRelations,tg:mmbbr:1118,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/a1VgA7PF8GcaKOdhL79Xwhbl,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
8d0ae825-c7fc-5220-ac1c-2a5f044871b0,e73_ExternalRelations,tg:mmbbr:1118,3,externe relaties 3 [gerelateerde objecten],https://dams.antwerpen.be,/asset/k2kGK6eSKSOAFQQN7nWHRgj2,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
8d0ae825-c7fc-5220-ac1c-2a5f044871b0,e73_ExternalRelations,tg:mmbbr:1118,4,externe relaties 4 [gerelateerde objecten],https://dams.antwerpen.be,/asset/z2LJLtNPg8Xlnljeuo8f7WX5,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
8d0ae825-c7fc-5220-ac1c-2a5f044871b0,e73_ExternalRelations,tg:mmbbr:1118,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0015,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
8d0ae825-c7fc-5220-ac1c-2a5f044871b0,e73_ExternalRelations,tg:mmbbr:1118,g_o_2,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0021,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
8d0ae825-c7fc-5220-ac1c-2a5f044871b0,e73_ExternalRelations,tg:mmbbr:1118,g_o_3,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0037,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
8d0ae825-c7fc-5220-ac1c-2a5f044871b0,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,
8d0ae825-c7fc-5220-ac1c-2a5f044871b0,e73_MaterialRecords,tg:mmbbr:1118,1,,,,,,,6d6060b8-8fd9-50eb-afd6-a5139b4327d7,tg:mmbbr:1118_#1,"[{""resourceId"": ""6d6060b8-8fd9-50eb-afd6-a5139b4327d7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""cfcf3a6f-278a-4093-8e0d-f79be58631cd"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
