ResourceID,card,mmb_id,order,source_field,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,Language,ResourceID_mat,mmb_id_mat,Material Records,source_date,Copyright Type,Copyright Revision Date,Object Identifier,Object Number Type,Object Number,Other Identifier Type,Other Identifier,Description Type,Description Language,Description,Record Type
c6fc7503-9c4d-526e-bd74-d08234386fbd,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/c6fc7503-9c4d-526e-bd74-d08234386fbd,object identifier,tg:mmbbr:1030,record identifiers,MMB.A.1030,descriptive note,Nederlands,"kwitantie van het doorzagen van twee panelen en de restauratie van verschillende schilderijen waaronder drie triptieken (één door Claessens), twaalf schilderijen (door Bruegel, door Huys [Verzoeking van Antonius Apt], door Jordaens [Aanbidding van de herders], in de stijl van Van Eyck, een Italiaans voorstellend een fruitstuk, drie gotische werken waarvan één voorstellend de geboorte van Christus en een grisaille), twee mansportretten (één door de Vos en één voorstellend een Franse koning), een byzantijns paneel, twee diptieken (één door Van Orley [anoniem, De verkondiging aan de wijzen en Ontmoeting van de drie wijzen] en één door Broederlam [anoniem, Geboorte van Jezus, Verrijzenis, Hl. Christoffel]), een gotisch paneel [anoniem, Geboorte van Jezus], twee portretten door Berckmans [Berckman, Portret van een jonge man en Portret van een jonge dame]",Brieven
c6fc7503-9c4d-526e-bd74-d08234386fbd,e73_Copyrights,tg:mmbbr:1030,,begindatum,,,,,,,,,1900,No Known Copyright,2015,,,,,,,,,
c6fc7503-9c4d-526e-bd74-d08234386fbd,e73_ExternalRelations,tg:mmbbr:1030,10,externe relaties 10 [gerelateerde objecten],https://dams.antwerpen.be,/asset/ImWVtRmPLIuWkOgcp8TBS2dJ,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
c6fc7503-9c4d-526e-bd74-d08234386fbd,e73_ExternalRelations,tg:mmbbr:1030,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/O1RReaSMQJYrHfPUjWg5IS3W,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
c6fc7503-9c4d-526e-bd74-d08234386fbd,e73_ExternalRelations,tg:mmbbr:1030,3,externe relaties 3 [gerelateerde objecten],https://dams.antwerpen.be,/asset/BQKXQViHQKE6cVXIkMdqNmVv,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
c6fc7503-9c4d-526e-bd74-d08234386fbd,e73_ExternalRelations,tg:mmbbr:1030,4,externe relaties 4 [gerelateerde objecten],https://dams.antwerpen.be,/asset/X2VV3ECSdhIimraHSpWQODSj,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
c6fc7503-9c4d-526e-bd74-d08234386fbd,e73_ExternalRelations,tg:mmbbr:1030,5,externe relaties 5 [gerelateerde objecten],https://dams.antwerpen.be,/asset/T2Y7TRgM5aJxXOgbKPnaMQNR,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
c6fc7503-9c4d-526e-bd74-d08234386fbd,e73_ExternalRelations,tg:mmbbr:1030,6,externe relaties 6 [gerelateerde objecten],https://dams.antwerpen.be,/asset/J1LibcgabsBDPOWXfPNk2zfY,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
c6fc7503-9c4d-526e-bd74-d08234386fbd,e73_ExternalRelations,tg:mmbbr:1030,7,externe relaties 7 [gerelateerde objecten],https://dams.antwerpen.be,/asset/fSNbT9xJkRYQUZQQXp1gThs2,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
c6fc7503-9c4d-526e-bd74-d08234386fbd,e73_ExternalRelations,tg:mmbbr:1030,8,externe relaties 8 [gerelateerde objecten],https://dams.antwerpen.be,/asset/VEOaZNJ7UVjVBvpD6OS4n1Er,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
c6fc7503-9c4d-526e-bd74-d08234386fbd,e73_ExternalRelations,tg:mmbbr:1030,9,externe relaties 9 [gerelateerde objecten],https://dams.antwerpen.be,/asset/X2bAAXPUNqIWEKQkYhnTF2xk,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
c6fc7503-9c4d-526e-bd74-d08234386fbd,e73_ExternalRelations,tg:mmbbr:1030,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0082,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
