ResourceID,card,mmb_id,order,source_field,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,Language,ResourceID_mat,mmb_id_mat,Material Records,source_date,Copyright Type,Copyright Revision Date,Object Identifier,Object Number Type,Object Number,Other Identifier Type,Other Identifier,Description Type,Description Language,Description,Record Type
4bbb34fc-b49b-5651-a419-e5595a33c569,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/4bbb34fc-b49b-5651-a419-e5595a33c569,object identifier,tg:mmbbr:1129,record identifiers,MMB.A.1129,descriptive note,Nederlands,"de ontvangst van een lithografie en inlichtingen over de herkomst van schilderijen uit Spanje: een werk toegeschreven aan Memling voorstellend Christus [anoniem, Christus Triumphator], een werk toegeschreven aan Van Eyck voorstellend een martelaar, een triptiek [anoniem, Maria met Kind, Maria Magdalena, Agnes, Catharina en Barbara], en een ander werk [Coffermans, Maria met Kind, tronend]",Brieven
4bbb34fc-b49b-5651-a419-e5595a33c569,e73_Copyrights,tg:mmbbr:1129,,begindatum,,,,,,,,,1900,No Known Copyright,2015,,,,,,,,,
4bbb34fc-b49b-5651-a419-e5595a33c569,e73_ExternalRelations,tg:mmbbr:1129,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/a1VgA7PF8GcaKOdhL79Xwhbl,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
4bbb34fc-b49b-5651-a419-e5595a33c569,e73_ExternalRelations,tg:mmbbr:1129,3,externe relaties 3 [gerelateerde objecten],https://dams.antwerpen.be,/asset/k2kGK6eSKSOAFQQN7nWHRgj2,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
4bbb34fc-b49b-5651-a419-e5595a33c569,e73_ExternalRelations,tg:mmbbr:1129,4,externe relaties 4 [gerelateerde objecten],https://dams.antwerpen.be,/asset/z2LJLtNPg8Xlnljeuo8f7WX5,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
4bbb34fc-b49b-5651-a419-e5595a33c569,e73_ExternalRelations,tg:mmbbr:1129,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0015,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
4bbb34fc-b49b-5651-a419-e5595a33c569,e73_ExternalRelations,tg:mmbbr:1129,g_o_2,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0021,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
4bbb34fc-b49b-5651-a419-e5595a33c569,e73_ExternalRelations,tg:mmbbr:1129,g_o_3,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0037,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
4bbb34fc-b49b-5651-a419-e5595a33c569,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,
4bbb34fc-b49b-5651-a419-e5595a33c569,e73_MaterialRecords,tg:mmbbr:1129,1,,,,,,,2d6d4328-a9ec-5323-9ce6-8c0e0293965f,tg:mmbbr:1129_#1,"[{""resourceId"": ""2d6d4328-a9ec-5323-9ce6-8c0e0293965f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4c1d99cf-e1a3-4e5a-a1ae-857bd99d980a"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
