ResourceID,card,mmb_id,order,source_field,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,Language,ResourceID_mat,mmb_id_mat,Material Records,source_date,Copyright Type,Copyright Revision Date,Object Identifier,Object Number Type,Object Number,Other Identifier Type,Other Identifier,Description Type,Description Language,Description,Record Type
89b71116-5d79-5541-aa4c-2bc0da543806,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/89b71116-5d79-5541-aa4c-2bc0da543806,object identifier,tg:mmbbr:693,record identifiers,MMB.A.0693,descriptive note,Nederlands,"problemen met de verzending van gravures, twee schilderijen waarvan één toegeschreven aan Codde [en één toegeschreven aan Hals, Portret van een zittende heer] en plaquetten [Flötner], de ontvangst van geld, de vraag om nog zaken te doen zonder tussenpersoon en het aanbod van een Byzantijnse eiken balk met kopen en bladeren erop",Brieven
89b71116-5d79-5541-aa4c-2bc0da543806,e73_Copyrights,tg:mmbbr:693,,begindatum,,,,,,,,,1896,No Known Copyright,2011,,,,,,,,,
89b71116-5d79-5541-aa4c-2bc0da543806,e73_ExternalRelations,tg:mmbbr:693,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/HIbJc6aFeHUOshPVRNYPh1gw,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
89b71116-5d79-5541-aa4c-2bc0da543806,e73_ExternalRelations,tg:mmbbr:693,3,externe relaties 3 [gerelateerde objecten],https://dams.antwerpen.be,/asset/gXfApvVcHLUZn8c89JDrTFUB,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
89b71116-5d79-5541-aa4c-2bc0da543806,e73_ExternalRelations,tg:mmbbr:693,4,externe relaties 4 [gerelateerde objecten],https://dams.antwerpen.be,/asset/kXLdG2ZHQeJeG8UjkyDxjqh5,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
89b71116-5d79-5541-aa4c-2bc0da543806,e73_ExternalRelations,tg:mmbbr:693,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0116,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
89b71116-5d79-5541-aa4c-2bc0da543806,e73_ExternalRelations,tg:mmbbr:693,g_o_2,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0784,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
89b71116-5d79-5541-aa4c-2bc0da543806,e73_ExternalRelations,tg:mmbbr:693,g_o_3,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0840,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
89b71116-5d79-5541-aa4c-2bc0da543806,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,
89b71116-5d79-5541-aa4c-2bc0da543806,e73_MaterialRecords,tg:mmbbr:693,1,,,,,,,5e6ddd5f-f8d6-5ead-9ca2-0fd18bc6b14b,tg:mmbbr:693_#1,"[{""resourceId"": ""5e6ddd5f-f8d6-5ead-9ca2-0fd18bc6b14b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d4da1a3b-1aa6-46da-80d8-8a0b51de6b4f"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
