ResourceID,card,mmb_id,order,source_field,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,Language,ResourceID_mat,mmb_id_mat,Material Records,source_date,Copyright Type,Copyright Revision Date,Object Identifier,Object Number Type,Object Number,Other Identifier Type,Other Identifier,Description Type,Description Language,Description,Record Type
f67e919f-7eca-530d-8d07-cc13ab40ebde,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/f67e919f-7eca-530d-8d07-cc13ab40ebde,object identifier,tg:mmbbr:1110,record identifiers,MMB.A.1110,descriptive note,Nederlands,"de ontvangst van foto's, inlichtingen over een Spaanse buste voorstellend Christus [anoniem, Buste van Christus, terracotta], over een Frans engelbeeld, over de verzending van foto's en over vijf schilderijen: een Vlaams vleugelaltaar voorstellend de Madonna toegeschreven aan David of de meester van de Magdalena-legende [Meester van de Magdalena-legende, Maria met Kind, Catharina en Barbara], schilderij voorstellend de Madonna in de stijl van Rogier [school van Rogier van der Weyden, Maria lactans], Duits schilderij voorstellend de bewening van Chirstus in de stijl van Rogier [Meester van het Verlossingsaltaar van het Prado, Bewening van Christus], een schilderij voorstellend de vlucht naar Egypte in de stijl van Bles [anoniem] en een schilderij voorstellend Christus in het graf door Corneliszoon [Jacob Cornelisz. van Oostsanen, Man van smarten]",Brieven
f67e919f-7eca-530d-8d07-cc13ab40ebde,e73_Copyrights,tg:mmbbr:1110,,begindatum,,,,,,,,,1900,No Known Copyright,2015,,,,,,,,,
f67e919f-7eca-530d-8d07-cc13ab40ebde,e73_ExternalRelations,tg:mmbbr:1110,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/M1bScgTF3F8mFjIXRWPBB61A,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
f67e919f-7eca-530d-8d07-cc13ab40ebde,e73_ExternalRelations,tg:mmbbr:1110,3,externe relaties 3 [gerelateerde objecten],https://dams.antwerpen.be,/asset/R2JCRGgWQd9gFP9JaU7sMm2b,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
f67e919f-7eca-530d-8d07-cc13ab40ebde,e73_ExternalRelations,tg:mmbbr:1110,4,externe relaties 4 [gerelateerde objecten],https://dams.antwerpen.be,/asset/II9WnadIKKaHfRj6bidSGeSu,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
f67e919f-7eca-530d-8d07-cc13ab40ebde,e73_ExternalRelations,tg:mmbbr:1110,5,externe relaties 5 [gerelateerde objecten],https://dams.antwerpen.be,/asset/S9qUcDVzw9UXjYthNnfjnOvF,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
f67e919f-7eca-530d-8d07-cc13ab40ebde,e73_ExternalRelations,tg:mmbbr:1110,6,externe relaties 6 [gerelateerde objecten],https://dams.antwerpen.be,/asset/XZStLuamHWHgEVMkktjG9NpA,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
f67e919f-7eca-530d-8d07-cc13ab40ebde,e73_ExternalRelations,tg:mmbbr:1110,7,externe relaties 7 [gerelateerde objecten],https://dams.antwerpen.be,/asset/b2kKmL8GqaqflVjTQlDZYTbZ,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
f67e919f-7eca-530d-8d07-cc13ab40ebde,e73_ExternalRelations,tg:mmbbr:1110,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0686,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
f67e919f-7eca-530d-8d07-cc13ab40ebde,e73_ExternalRelations,tg:mmbbr:1110,g_o_2,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0022,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
