ResourceID,card,mmb_id,order,source_field,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,Language,ResourceID_mat,mmb_id_mat,Material Records,source_date,Copyright Type,Copyright Revision Date,Object Identifier,Object Number Type,Object Number,Other Identifier Type,Other Identifier,Description Type,Description Language,Description,Record Type
be8a0739-6fc0-592f-ba72-e3d539d5255d,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/be8a0739-6fc0-592f-ba72-e3d539d5255d,object identifier,tg:mmbbr:574,record identifiers,MMB.A.0574,descriptive note,Nederlands,"de aankoop, de verzending en de afrekening van zes werken (tekeningen) door Goltzius, Hirschvogel [anoniem, Landschap met een dorpskerk], Rafaël [anoniem, Heilige Catharina van Alexandrië], Titiaan [anoniem, Dagloner, op de rug gezien], Biltha [anoniem, Ontwerp voor een universiteitsscepter] en Saenredam",Brieven
be8a0739-6fc0-592f-ba72-e3d539d5255d,e73_Copyrights,tg:mmbbr:574,,begindatum,,,,,,,,,1895,No Known Copyright,2010,,,,,,,,,
be8a0739-6fc0-592f-ba72-e3d539d5255d,e73_ExternalRelations,tg:mmbbr:574,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/bCWIVrjPc6FAXnRVernsjQOP,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
be8a0739-6fc0-592f-ba72-e3d539d5255d,e73_ExternalRelations,tg:mmbbr:574,3,externe relaties 3 [gerelateerde objecten],https://dams.antwerpen.be,/asset/Z1ikUcTSiivTeMHT4ACgoyfY,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
be8a0739-6fc0-592f-ba72-e3d539d5255d,e73_ExternalRelations,tg:mmbbr:574,4,externe relaties 4 [gerelateerde objecten],https://dams.antwerpen.be,/asset/n1NO3PnYVJTVcCVebDavho0D,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
be8a0739-6fc0-592f-ba72-e3d539d5255d,e73_ExternalRelations,tg:mmbbr:574,5,externe relaties 5 [gerelateerde objecten],https://dams.antwerpen.be,/asset/z1KCeOSlFcebGgaRRg3Fb9s8,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
be8a0739-6fc0-592f-ba72-e3d539d5255d,e73_ExternalRelations,tg:mmbbr:574,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.1043,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
be8a0739-6fc0-592f-ba72-e3d539d5255d,e73_ExternalRelations,tg:mmbbr:574,g_o_2,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.1060,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
be8a0739-6fc0-592f-ba72-e3d539d5255d,e73_ExternalRelations,tg:mmbbr:574,g_o_3,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.1068,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
be8a0739-6fc0-592f-ba72-e3d539d5255d,e73_ExternalRelations,tg:mmbbr:574,g_o_4,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.1057,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
be8a0739-6fc0-592f-ba72-e3d539d5255d,e73_Languages,,,taal 1,,,,,German (language),,,,,,,,,,,,,,,
be8a0739-6fc0-592f-ba72-e3d539d5255d,e73_MaterialRecords,tg:mmbbr:574,1,,,,,,,6e6e9664-7edd-5dda-8ffc-81b7e2f23b23,tg:mmbbr:574_#1,"[{""resourceId"": ""6e6e9664-7edd-5dda-8ffc-81b7e2f23b23"", ""ontologyProperty"": """", ""resourceXresourceId"": ""71042c99-d584-413b-98ee-516ca7a645f4"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
