ResourceID,card,mmb_id,order,source_field,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,Language,ResourceID_mat,mmb_id_mat,Material Records,source_date,Copyright Type,Copyright Revision Date,Object Identifier,Object Number Type,Object Number,Other Identifier Type,Other Identifier,Description Type,Description Language,Description,Record Type
072258cf-149e-5772-8ca5-3aed45b25a98,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/072258cf-149e-5772-8ca5-3aed45b25a98,object identifier,tg:mmbbr:691,record identifiers,MMB.A.0691,descriptive note,Nederlands,"de ontvangst van geld voor de aankoop van een schilderij voorstellende een ridder toegeschreven aan Hals [Portret van een zittende heer], een schilderij voorstellende een kind met een schaap en [twee] loden plaquetten [Flötner, Bethsabee of Susanna en De verzoeking van het Geloof], allemaal aangekocht bij van Sypesteyn. Het aanbod van nog meer loden plaquetten [Flötner], zes portretten (twee van Van Ravenstein, één van Delff, een van Mierenveld voorstellende een jonge vrouw en twee voorstellende een man en een vrouw)",Brieven
072258cf-149e-5772-8ca5-3aed45b25a98,e73_Copyrights,tg:mmbbr:691,,begindatum,,,,,,,,,1896,No Known Copyright,2011,,,,,,,,,
072258cf-149e-5772-8ca5-3aed45b25a98,e73_ExternalRelations,tg:mmbbr:691,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/HIbJc6aFeHUOshPVRNYPh1gw,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
072258cf-149e-5772-8ca5-3aed45b25a98,e73_ExternalRelations,tg:mmbbr:691,3,externe relaties 3 [gerelateerde objecten],https://dams.antwerpen.be,/asset/XDrqcwJGDfhblFmnZd38xf1r,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
072258cf-149e-5772-8ca5-3aed45b25a98,e73_ExternalRelations,tg:mmbbr:691,4,externe relaties 4 [gerelateerde objecten],https://dams.antwerpen.be,/asset/R9iqQjLblZHfaQMfM1GoPLWP,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
072258cf-149e-5772-8ca5-3aed45b25a98,e73_ExternalRelations,tg:mmbbr:691,5,externe relaties 5 [gerelateerde objecten],https://dams.antwerpen.be,/asset/x1ZajQNWVNNidYYRyVp6AB6W,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
072258cf-149e-5772-8ca5-3aed45b25a98,e73_ExternalRelations,tg:mmbbr:691,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0116,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
072258cf-149e-5772-8ca5-3aed45b25a98,e73_ExternalRelations,tg:mmbbr:691,g_o_2,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0784,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
072258cf-149e-5772-8ca5-3aed45b25a98,e73_ExternalRelations,tg:mmbbr:691,g_o_3,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0840tot en met MMB.0840,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
072258cf-149e-5772-8ca5-3aed45b25a98,e73_Languages,,,taal 1,,,,,Dutch (language),,,,,,,,,,,,,,,
072258cf-149e-5772-8ca5-3aed45b25a98,e73_MaterialRecords,tg:mmbbr:691,1,,,,,,,346e6f7a-2aa8-5c92-a712-28f07f01a564,tg:mmbbr:691_#1,"[{""resourceId"": ""346e6f7a-2aa8-5c92-a712-28f07f01a564"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7421ce39-bbd1-48dd-a0ee-e6028c56b705"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
