ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Start Date,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,museum,resource_model,ire.isaar.uuid,source_ire_type,Original Entity Type,au_code,g_code,Original Entity Note,Original Entity Widget,Original Entity Identifier,matched on,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
4a0da24b-0d38-583d-934a-c055c1f6a81a,tg:rubgr:2507,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:2507,record identifiers,https://data.rubenianum.be//ark:/86530/4a0da24b-0d38-583d-934a-c055c1f6a81a,object identifier,Foto's,,,,
4a0da24b-0d38-583d-934a-c055c1f6a81a,tg:rubgr:2507,e73_AssociatedRecords,1,,,,,,,,,rubgr_foto,relatie naar geheel,tg:rubgr:2506,Verwijzing naar Grossmann object,,fcda06d8-6cd2-593b-9e12-a82359ea8a90,"[{""resourceId"": ""fcda06d8-6cd2-593b-9e12-a82359ea8a90"", ""ontologyProperty"": """", ""resourceXresourceId"": ""47dd4bd3-787d-418c-93bf-1b52f463f325"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4a0da24b-0d38-583d-934a-c055c1f6a81a,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""6b6da765-86ef-4743-b685-3e5fbf6ac2a3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""cf81d07c-2921-4a38-ae90-29c5cb79339e"", ""inverseOntologyProperty"": """"}]"
4a0da24b-0d38-583d-934a-c055c1f6a81a,tg:rubgr:2507,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,
4a0da24b-0d38-583d-934a-c055c1f6a81a,tg:rubgr:2507,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,"<p>1 zw/w foto met stempel Entwistle, Thorpe [...] Manchester. [Notitie in onbekend handschrift]: cat.n° 53 PIETER BRUEGHEL THE YOUNGER, MASSACRE OF THE INNOCENTS. Lent by the Earl of Harrowby. 6 1/4 x 2 7/8; [Notitie FG]: 'M. van Cleve? Marlier, p. 337, N° 5</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4a0da24b-0d38-583d-934a-c055c1f6a81a,tg:rubgr:2507,e73_Keywords,1,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cleve, Marten van (I)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4a0da24b-0d38-583d-934a-c055c1f6a81a,tg:rubgr:2507,e73_Keywords,2,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,"Manchester, City of Manchester Cultural Services, City Art Gallery",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4a0da24b-0d38-583d-934a-c055c1f6a81a,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000002507,referentienummer,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
4a0da24b-0d38-583d-934a-c055c1f6a81a,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>4749</priref>
			<number>AFG_083_057</number>
			<part_of_reference>AFG_083_056</part_of_reference>
			<content>1 zw/w foto met stempel Entwistle, Thorpe [...] Manchester. [Notitie in onbekend handschrift]: cat.n&#176; 53 PIETER BRUEGHEL THE YOUNGER, MASSACRE OF THE INNOCENTS. Lent by the Earl of Harrowby. 6 1/4 x 2 7/8; [Notitie FG]: 'M. van Cleve? Marlier, p. 337, N&#176; 5</content>
			<object.object_number>AFG_083</object.object_number>
			<object.object_name>Dossier</object.object_name>
			<part_of.title>'Der Kindermord zu Bethlehem' von Pieter Brueghel dem J&#252;ngeren. Im Besitz von Prof. Dr.med. Fritz Ludwig, [adres] Bern [...]. Erworben ca. 1935 aus dem Nachlass von Konsul Schauwecker in Bern. Oel auf Holz, parkettiert. Masse: 104 cm breit, 72 cm hoch. Rechts unten signiert P.BREVGHEL. Vergl. dasselbe Motiv 'The Massacre of the Innocents', by Pieter Brueghel the Younger, Oil on panel, 281/2 x 411/2 inches, im Besitz von Major George Howard, Castle Howard, Yorkshire. Das Bild gelangte im sp&#228;ten 190 Jahrhundert in die Sammlung im Castle Howard. Reproduziert in 'The Connoisseur', London, August 1958, Seite 26.</part_of.title>
			<class>AFG</class>
			<editorial_form>foto</editorial_form>
			<editorial_form>Referentie</editorial_form>
			<object.title>Cleve, Marten van</object.title>
			<keyword>Brueghel, Pieter II</keyword>
			<keyword>Marlier, Georges</keyword>
			<keyword>Cleve, Marten van (I)</keyword>
			<keyword>Manchester, City of Manchester Cultural Services, City Art Gallery</keyword>
			<object.creator/>
			<input.date>2013-10-10</input.date>
			<edit.date>2014-02-05</edit.date>
			<edit.date>2013-10-10</edit.date>
			<edit.date>2013-10-10</edit.date>
			<edit.date>2013-10-10</edit.date>
			<edit.date>2013-10-10</edit.date>
			<input.name>Centrum</input.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.time>16:30:13</edit.time>
			<edit.time>11:04:26</edit.time>
			<edit.time>11:03:13</edit.time>
			<edit.time>11:02:21</edit.time>
			<edit.time>10:43:33</edit.time>
			<input.time>10:38:31</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
4a0da24b-0d38-583d-934a-c055c1f6a81a,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:2507,brocade id,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
