ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Start Date,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,museum,resource_model,ire.isaar.uuid,source_ire_type,Original Entity Type,au_code,g_code,Original Entity Note,Original Entity Widget,Original Entity Identifier,matched on,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
769cbdf6-e68b-5a4e-91c7-318804797c9b,tg:rubgr:597,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:597,record identifiers,https://data.rubenianum.be//ark:/86530/769cbdf6-e68b-5a4e-91c7-318804797c9b,object identifier,Foto's,,,,
769cbdf6-e68b-5a4e-91c7-318804797c9b,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""f2555f00-aca1-4672-b851-c724d573125d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4b4ec947-d3c0-4a09-b0d5-7bebe691c990"", ""inverseOntologyProperty"": """"}]"
769cbdf6-e68b-5a4e-91c7-318804797c9b,tg:rubgr:597,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,
769cbdf6-e68b-5a4e-91c7-318804797c9b,tg:rubgr:597,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,"<p>1 zwart/wit foto geheel.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
769cbdf6-e68b-5a4e-91c7-318804797c9b,tg:rubgr:597,e73_ExternalRelationsExtras,a::rub.16,ow.link,,,,,,,,,,,,,,,,,,,,https://rkd.nl/nl/explore/images/,260964,online catalogs,RKDimages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
769cbdf6-e68b-5a4e-91c7-318804797c9b,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000000597,referentienummer,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
769cbdf6-e68b-5a4e-91c7-318804797c9b,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>2847</priref>
			<number>AFG_012_011</number>
			<content>1 zwart/wit foto geheel.</content>
			<object.object_number>AFG_012</object.object_number>
			<object.object_name>schilderij</object.object_name>
			<class>AFG</class>
			<editorial_form>foto</editorial_form>
			<object.title>Two Monkeys</object.title>
			<object.creator>Bruegel, Pieter I</object.creator>
			<input.date>2012-01-10</input.date>
			<edit.date>2012-01-10</edit.date>
			<input.name>valkeneers</input.name>
			<edit.name>valkeneers</edit.name>
			<edit.time>14:22:33</edit.time>
			<input.time>14:21:56</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
769cbdf6-e68b-5a4e-91c7-318804797c9b,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:597,brocade id,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
769cbdf6-e68b-5a4e-91c7-318804797c9b,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:597/N,brocade url,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
769cbdf6-e68b-5a4e-91c7-318804797c9b,tg:rubgr:597,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""9fe50a17-352f-560a-b69d-d8ac48d73e53"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f9e132f0-5925-4f01-865e-6fda81eb6eec"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,
769cbdf6-e68b-5a4e-91c7-318804797c9b,tg:rubgr:597,e73_OtherIdentifiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_012_011,repository numbers,,,,,,,,,,,,,
769cbdf6-e68b-5a4e-91c7-318804797c9b,tg:rubgr:597,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_012_011,titles proper,Dutch (language),,,,,,,,,,
