ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Start Date,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,museum,resource_model,ire.isaar.uuid,source_ire_type,Original Entity Type,au_code,g_code,Original Entity Note,Original Entity Widget,Original Entity Identifier,matched on,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
c2e997a1-7449-5a06-b469-dc1892089fbd,tg:rubgr:2374,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:2374,record identifiers,https://data.rubenianum.be//ark:/86530/c2e997a1-7449-5a06-b469-dc1892089fbd,object identifier,Foto's,,,,
c2e997a1-7449-5a06-b469-dc1892089fbd,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""ad0e8879-2ac2-4005-b242-7ce7a97ad1af"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fb463779-0fa6-48b5-934c-a60abea8f4d9"", ""inverseOntologyProperty"": """"}]"
c2e997a1-7449-5a06-b469-dc1892089fbd,tg:rubgr:2374,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,
c2e997a1-7449-5a06-b469-dc1892089fbd,tg:rubgr:2374,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,"<p>[1 zw/w foto met stempel: Museo del Prado]; [Notitie FG]: 'Jan Brueghel. For July, August &amp; Going to Market.'</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2e997a1-7449-5a06-b469-dc1892089fbd,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000002374,referentienummer,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2e997a1-7449-5a06-b469-dc1892089fbd,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>4617</priref>
			<number>AFG_077_058</number>
			<content>[1 zw/w foto met stempel: Museo del Prado]; [Notitie FG]: 'Jan Brueghel. For July, August &amp; Going to Market.'</content>
			<object.object_number>AFG_077</object.object_number>
			<object.object_name>Dossier</object.object_name>
			<class>AFG</class>
			<editorial_form>Notitie</editorial_form>
			<editorial_form>foto</editorial_form>
			<object.title>Grossmann 242</object.title>
			<keyword>Brueghel, Jan I</keyword>
			<keyword>Madrid, Museo del Prado</keyword>
			<object.creator>Breughel, Jan I</object.creator>
			<input.date>2013-06-07</input.date>
			<edit.date>2014-11-28</edit.date>
			<edit.date>2014-11-28</edit.date>
			<edit.date>2013-06-21</edit.date>
			<input.name>valkeneers</input.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.time>12:19:20</edit.time>
			<edit.time>12:19:05</edit.time>
			<edit.time>14:00:25</edit.time>
			<input.time>16:12:44</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2e997a1-7449-5a06-b469-dc1892089fbd,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:2374,brocade id,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2e997a1-7449-5a06-b469-dc1892089fbd,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:2374/N,brocade url,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2e997a1-7449-5a06-b469-dc1892089fbd,tg:rubgr:2374,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""ccf725ba-9c34-5366-8eb0-5bc2b8d2f846"", ""ontologyProperty"": """", ""resourceXresourceId"": ""493bcb53-5d36-4179-a74c-4f3df9f80b36"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,
c2e997a1-7449-5a06-b469-dc1892089fbd,tg:rubgr:2374,e73_OtherIdentifiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_077_058,repository numbers,,,,,,,,,,,,,
c2e997a1-7449-5a06-b469-dc1892089fbd,tg:rubgr:2374,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_077_058,titles proper,Dutch (language),,,,,,,,,,
