ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Start Date,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,museum,resource_model,ire.isaar.uuid,source_ire_type,Original Entity Type,au_code,g_code,Original Entity Note,Original Entity Widget,Original Entity Identifier,matched on,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
18a729da-e127-5283-8e39-9dc52038d8b3,tg:rubgr:185,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:185,record identifiers,https://data.rubenianum.be//ark:/86530/18a729da-e127-5283-8e39-9dc52038d8b3,object identifier,Foto's,,,,
18a729da-e127-5283-8e39-9dc52038d8b3,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""7f5e8a71-f88d-4d1b-a7a4-46961fb59fd0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ade57ca6-ee9b-451d-accd-1ea71a27f32a"", ""inverseOntologyProperty"": """"}]"
18a729da-e127-5283-8e39-9dc52038d8b3,tg:rubgr:185,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,
18a729da-e127-5283-8e39-9dc52038d8b3,tg:rubgr:185,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,"<p>De Val van Icarus uit het KMSKB: 1 foto van het geheel [Stempel Bulloz]</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18a729da-e127-5283-8e39-9dc52038d8b3,tg:rubgr:185,e73_ExternalRelationsExtras,a::rub.7,ow.link,,,,,,,,,,,,,,,,,,,,https://rkd.nl/nl/explore/images/,262344,online catalogs,RKDimages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18a729da-e127-5283-8e39-9dc52038d8b3,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000000185,referentienummer,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
18a729da-e127-5283-8e39-9dc52038d8b3,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>2431</priref>
			<number>AFG_003_113</number>
			<content>De Val van Icarus uit het KMSKB: 1 foto van het geheel [Stempel Bulloz]</content>
			<object.object_number>AFG_003</object.object_number>
			<object.object_name>schilderij</object.object_name>
			<class>AFG</class>
			<editorial_form>foto</editorial_form>
			<object.title>Landscape with the fall of Icarus</object.title>
			<keyword>Brussel, Koninklijke Musea voor Schone Kunsten van Belgi&#235;</keyword>
			<object.creator>Bruegel, Pieter I (kopie naar)</object.creator>
			<input.date>2011-09-07</input.date>
			<edit.date>2014-08-22</edit.date>
			<edit.date>2011-10-18</edit.date>
			<edit.date>2011-09-07</edit.date>
			<input.name>valkeneers</input.name>
			<edit.name>Centrum</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.time>10:02:08</edit.time>
			<edit.time>13:59:56</edit.time>
			<edit.time>10:16:59</edit.time>
			<input.time>10:15:40</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
18a729da-e127-5283-8e39-9dc52038d8b3,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:185,brocade id,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
18a729da-e127-5283-8e39-9dc52038d8b3,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:185/N,brocade url,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
18a729da-e127-5283-8e39-9dc52038d8b3,tg:rubgr:185,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""caeb3b92-5666-5c0c-8bca-3c8b5e7953b5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a6216b61-5d76-40ac-bc12-7367376da9d7"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,
