ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Start Date,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,museum,resource_model,ire.isaar.uuid,source_ire_type,Original Entity Type,au_code,g_code,Original Entity Note,Original Entity Widget,Original Entity Identifier,matched on,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
81c79e28-9b49-5b77-b2ef-2947701ec2c9,tg:rubgr:2659,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:2659,record identifiers,https://data.rubenianum.be//ark:/86530/81c79e28-9b49-5b77-b2ef-2947701ec2c9,object identifier,Foto's,,,,
81c79e28-9b49-5b77-b2ef-2947701ec2c9,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""1be6df10-1a4a-4222-a9cf-eaf8ffd57d2b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""73c5186e-205a-4730-8c14-b27eaaa2300f"", ""inverseOntologyProperty"": """"}]"
81c79e28-9b49-5b77-b2ef-2947701ec2c9,tg:rubgr:2659,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,
81c79e28-9b49-5b77-b2ef-2947701ec2c9,tg:rubgr:2659,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,"<p>1 zw/w foto met stempel Den Kongelige Kopbberstik Samling. [Notitie in onbekend handschrift] 2772 Brüegel ?; [toegevoegde vermelding]: 'F.G. Master of the Small Landscapes? exh. Berlin Bruegel exh. 1975, N° 191, Abb. 148.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81c79e28-9b49-5b77-b2ef-2947701ec2c9,tg:rubgr:2659,e73_Keywords,1,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,Meester van de Kleine landschappen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81c79e28-9b49-5b77-b2ef-2947701ec2c9,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000002659,referentienummer,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
81c79e28-9b49-5b77-b2ef-2947701ec2c9,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>4901</priref>
			<number>AFG_084_073</number>
			<content>1 zw/w foto met stempel Den Kongelige Kopbberstik Samling. [Notitie in onbekend handschrift] 2772 Br&#252;egel ?; [toegevoegde vermelding]: 'F.G. Master of the Small Landscapes? exh. Berlin Bruegel exh. 1975, N&#176; 191, Abb. 148.</content>
			<object.object_number>AFG_084</object.object_number>
			<object.object_name>Dossier</object.object_name>
			<class>AFG</class>
			<editorial_form>foto</editorial_form>
			<object.title>Drawings</object.title>
			<keyword>Meester van de Kleine landschappen</keyword>
			<keyword>Kopenhagen, Statens Museum for Kunst</keyword>
			<object.creator/>
			<input.date>2014-02-12</input.date>
			<input.name>Centrum</input.name>
			<input.time>16:22:40</input.time>
			<input.source>archive</input.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
81c79e28-9b49-5b77-b2ef-2947701ec2c9,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:2659,brocade id,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
81c79e28-9b49-5b77-b2ef-2947701ec2c9,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:2659/N,brocade url,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
81c79e28-9b49-5b77-b2ef-2947701ec2c9,tg:rubgr:2659,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""10d04884-0bdc-523f-9180-27aadac78ef3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""dc16ccc3-4099-4fb3-b864-90e3f3d4c257"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,
81c79e28-9b49-5b77-b2ef-2947701ec2c9,tg:rubgr:2659,e73_OtherIdentifiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_084_073,repository numbers,,,,,,,,,,,,,
81c79e28-9b49-5b77-b2ef-2947701ec2c9,tg:rubgr:2659,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_084_073,titles proper,Dutch (language),,,,,,,,,,
81c79e28-9b49-5b77-b2ef-2947701ec2c9,tg:rubgr:2659,e73_Titles,,,au::32610,,,,,,,rubgr_foto,,,,,,,,,,,,,,,,,,,,,,,,rub,Foto,200fab84-9b5a-5d6e-aaa0-32e5262ea902,kw,keywords,au::32610:1,au::32610g:1,,"dlod={""suggest"":[""/agents/corporate_entities/3489270"",""au::32610"",""au::32610:1"",""ark:/83110/x0/200fab84-9b5a-5d6e-aaa0-32e5262ea902"",""Statens Museum für Kunst [Kopenhagen (DK)]"",""ark:/83110/x0/a49697c7-0437-5fda-843c-9f505d522ad3""],""name"":""Statens Museum für Kunst [Kopenhagen (DK)]"",""ark"":""ark:/83110/x0/a49697c7-0437-5fda-843c-9f505d522ad3"",""uri"":""/agents/corporate_entities/3489270"",""id"":""au::32610:1"",""resourceArk"":""ark:/83110/x0/200fab84-9b5a-5d6e-aaa0-32e5262ea902"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/200fab84-9b5a-5d6e-aaa0-32e5262ea902,au_code,,,,,,,,,,,,,,,
