ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Start Date,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,museum,ire.isaar.uuid,source_ire_type,Original Entity Type,ire.isaar.id,place_au_code,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
29c016e9-efc2-57fd-ab98-790534d47785,tg:rubgr:2516,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:2516,https://data.rubenianum.be//ark:/86530/29c016e9-efc2-57fd-ab98-790534d47785,Foto's,,,,
29c016e9-efc2-57fd-ab98-790534d47785,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""eb6268fd-7df8-4e24-a4d9-569f1602a467"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b58cec43-2a74-48ef-a37d-b45ad8802973"", ""inverseOntologyProperty"": """"}]"
29c016e9-efc2-57fd-ab98-790534d47785,tg:rubgr:2516,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,
29c016e9-efc2-57fd-ab98-790534d47785,tg:rubgr:2516,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,"1 zw/w foto met stempel National Gallery, Ireland, N° 911; [Notitie in onbekend handschrift]: Brueghel (Pieter, the Younger) A Peasant Wedding, 35 inc. x 40 inc. (0,90 x 1, 02 cm)",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29c016e9-efc2-57fd-ab98-790534d47785,tg:rubgr:2516,e73_Keywords,1,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dublin, National Gallery of Ireland",,,,,,,,,,,,,,,,,,,,,,,,,,,
29c016e9-efc2-57fd-ab98-790534d47785,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000002516,referentienummer,False,,,,,,,,,,,,,,,,,,,,,,,,
29c016e9-efc2-57fd-ab98-790534d47785,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>4758</priref>
			<number>AFG_083_066</number>
			<content>1 zw/w foto met stempel National Gallery, Ireland, N&#176; 911; [Notitie in onbekend handschrift]: Brueghel (Pieter, the Younger) A Peasant Wedding, 35 inc. x 40 inc. (0,90 x 1, 02 cm)</content>
			<object.object_number>AFG_083</object.object_number>
			<object.object_name>Dossier</object.object_name>
			<class>AFG</class>
			<editorial_form>foto</editorial_form>
			<object.title>Cleve, Marten van</object.title>
			<keyword>Brueghel, Pieter II</keyword>
			<keyword>Dublin, National Gallery of Ireland</keyword>
			<object.creator/>
			<input.date>2013-10-10</input.date>
			<edit.date>2014-02-06</edit.date>
			<edit.date>2013-10-10</edit.date>
			<edit.date>2013-10-10</edit.date>
			<edit.date>2013-10-10</edit.date>
			<input.name>Centrum</input.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.time>08:42:45</edit.time>
			<edit.time>12:30:48</edit.time>
			<edit.time>12:29:43</edit.time>
			<edit.time>12:29:37</edit.time>
			<input.time>12:24:12</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,,,,,
29c016e9-efc2-57fd-ab98-790534d47785,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:2516,brocade id,False,,,,,,,,,,,,,,,,,,,,,,,,
29c016e9-efc2-57fd-ab98-790534d47785,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:2516/N,brocade url,False,,,,,,,,,,,,,,,,,,,,,,,,
29c016e9-efc2-57fd-ab98-790534d47785,tg:rubgr:2516,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""99d2974a-478c-5b3d-b294-b92528a75dcf"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9fd5436b-c429-4e37-a490-df7cf5379911"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,
29c016e9-efc2-57fd-ab98-790534d47785,tg:rubgr:2516,e73_OriginalBrocade,,,au::3027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rub,ca79196f-9430-56d2-86ca-543e10adef0a,kw,keywords,au::3027:1,au::3027g:1,,"dlod={""suggest"":[""/agents/people/323889"",""au::3027"",""au::3027:1"",""ark:/83110/x0/ca79196f-9430-56d2-86ca-543e10adef0a"",""Pieter Brueghel De Jonge""],""name"":""Pieter Brueghel De Jonge"",""ark"":""ark:/83110/x0/ca79196f-9430-56d2-86ca-543e10adef0a"",""uri"":""/agents/people/323889"",""id"":""au::3027:1"",""isCapacity"":false}",ark:/83110/x0/ca79196f-9430-56d2-86ca-543e10adef0a,agent,,,,,,,,,,,,,
29c016e9-efc2-57fd-ab98-790534d47785,tg:rubgr:2516,e73_OtherIdentifiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_083_066,repository numbers,,,,,,,,,,,
