ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Start Date,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,museum,resource_model,ire.isaar.uuid,source_ire_type,Original Entity Type,au_code,g_code,Original Entity Note,Original Entity Widget,Original Entity Identifier,matched on,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
eeca19a5-c28c-50f1-84dd-48e03620d129,tg:rubgr:55,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:55,record identifiers,https://data.rubenianum.be//ark:/86530/eeca19a5-c28c-50f1-84dd-48e03620d129,object identifier,Foto's,,,,
eeca19a5-c28c-50f1-84dd-48e03620d129,tg:rubgr:55,e73_AssociatedRecords,1,,,,,,,,,rubgr_foto,relatie naar geheel,tg:rubgr:18,Verwijzing naar Grossmann object,,60cd8f3d-7c71-5087-9662-b314efbd9c39,"[{""resourceId"": ""60cd8f3d-7c71-5087-9662-b314efbd9c39"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d3fe551d-60cf-4037-96d0-91d6e915d366"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eeca19a5-c28c-50f1-84dd-48e03620d129,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""05940e21-6c5f-4973-9991-79039683954b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""cc97aad6-caaf-4380-8d0a-1cb801949785"", ""inverseOntologyProperty"": """"}]"
eeca19a5-c28c-50f1-84dd-48e03620d129,tg:rubgr:55,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966.0,2081,In Copyright,
eeca19a5-c28c-50f1-84dd-48e03620d129,tg:rubgr:55,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,19660517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eeca19a5-c28c-50f1-84dd-48e03620d129,tg:rubgr:55,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,1966-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eeca19a5-c28c-50f1-84dd-48e03620d129,tg:rubgr:55,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,"<p>4 detailfoto's, grootformaat; afkomstig van Wildenstein &amp; Co. [verso][toegevoegde vermelding, handschrift F.G.]: 'The houses comparable to those in the [sic] Cornelis Massys Metr.Mus. [=The Metropolitan Museum of Art, mogelijk het werk dat wordt toegeschreven aan de Meester LC, inv.nr. 16.69][Burton L. Dunbar: Lucas Gassel, 1979-1980].</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eeca19a5-c28c-50f1-84dd-48e03620d129,tg:rubgr:55,e73_Keywords,1,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gassel, Lucas",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eeca19a5-c28c-50f1-84dd-48e03620d129,tg:rubgr:55,e73_Keywords,2,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,Meester LC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eeca19a5-c28c-50f1-84dd-48e03620d129,tg:rubgr:55,e73_Keywords,3,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dunbar, Burton L.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
