ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Start Date,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,museum,resource_model,ire.isaar.uuid,source_ire_type,Original Entity Type,au_code,g_code,Original Entity Note,Original Entity Widget,Original Entity Identifier,matched on,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
a92134b5-0ae2-5049-83e8-8a59785c8357,tg:rubgr:2433,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:2433,record identifiers,https://data.rubenianum.be//ark:/86530/a92134b5-0ae2-5049-83e8-8a59785c8357,object identifier,Foto's,,,,
a92134b5-0ae2-5049-83e8-8a59785c8357,tg:rubgr:2433,e73_AssociatedRecords,1,,,,,,,,,rubgr_foto,relatie naar geheel,tg:rubgr:2431,Verwijzing naar Grossmann object,,89466eea-17ed-5f7c-a0db-ee9c85d1a0eb,"[{""resourceId"": ""89466eea-17ed-5f7c-a0db-ee9c85d1a0eb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f2970368-9322-455f-b2b1-bffea09e24cb"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a92134b5-0ae2-5049-83e8-8a59785c8357,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""5a99a68d-1d04-4308-8eb4-eebea48e63fa"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b6ed2d51-96e3-4cc7-b862-f3222ecea4ea"", ""inverseOntologyProperty"": """"}]"
a92134b5-0ae2-5049-83e8-8a59785c8357,tg:rubgr:2433,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,
a92134b5-0ae2-5049-83e8-8a59785c8357,tg:rubgr:2433,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,"<p>1 zw/w foto: [Notitie in onbekend handschrift]: ' Jan Brueghel de Velours, signed in full and dated 16..[sic]; [Notitie FG]: ' 'A Village scene', [datering aangevuld]: '15', copper, 85/16 x 10 7/8, Exhibition Slatter 1947, N° 32.'</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a92134b5-0ae2-5049-83e8-8a59785c8357,tg:rubgr:2433,e73_Keywords,1,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,"Slatter, Eugene",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a92134b5-0ae2-5049-83e8-8a59785c8357,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000002433,referentienummer,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
a92134b5-0ae2-5049-83e8-8a59785c8357,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>4676</priref>
			<number>AFG_082_006</number>
			<part_of_reference>AFG_082_004</part_of_reference>
			<content>1 zw/w foto: [Notitie in onbekend handschrift]: ' Jan Brueghel de Velours, signed in full and dated 16..[sic]; [Notitie FG]: ' 'A Village scene', [datering aangevuld]: '15', copper, 85/16 x 10 7/8, Exhibition Slatter 1947, N&#176; 32.'</content>
			<object.object_number>AFG_082</object.object_number>
			<object.object_name>Losse stukken</object.object_name>
			<part_of.title>[vouwblad] [Notitie FG]: 'Jan BRVEGHEL'; William Hallsborough Gallery, 12 Piccadilly Arcade, London, Exhibition of Fine Paintings of Four Centuries, 18th April-23rd June, 1956: nr. 10 Jan (Velours) Brueghel (1568-1625) Village scene [Notities FG]: 'Arrival at the Inn; BRVEGHEL 1602; nr. 11 Jan (Velours) Brueghel (1568-1625) Port scene; [Notitie FG]: 'BRVEGHE [sic] 1602 or 1652 (?).'; [los blad beeldmateriaal] William Hallsborough Exhibition][afb.]: Jan (Velours) Brueghel (1568-1625): Village scene, signed and dated; [Notitie FG]: '1602'; Copper 61/2 x 91/4 in. (16,5 x 23,5 cm), Collection: Bernard Falk, Esq. of Hove, Sussex; [afb.] Jan (Velours) Brueghel 1568-1625): Port scene, Signed and dated;  [Notitie FG]: '1602'; Panel, 71/4 x 125/8 in. (18,5 x 32 cm), Collection: Bernard Falk, Esq. of Hove, Sussex.</part_of.title>
			<class>AFG</class>
			<editorial_form>Notitie</editorial_form>
			<editorial_form>Referentie</editorial_form>
			<editorial_form>foto</editorial_form>
			<object.title/>
			<keyword>Brueghel, Jan I</keyword>
			<keyword>Slatter, Eugene</keyword>
			<object.creator>Breughel, Jan I</object.creator>
			<input.date>2013-08-29</input.date>
			<edit.date>2015-01-09</edit.date>
			<edit.date>2015-01-09</edit.date>
			<edit.date>2015-01-09</edit.date>
			<edit.date>2013-08-29</edit.date>
			<input.name>valkeneers</input.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.time>11:48:01</edit.time>
			<edit.time>11:46:45</edit.time>
			<edit.time>11:41:21</edit.time>
			<edit.time>09:51:39</edit.time>
			<input.time>09:50:27</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
a92134b5-0ae2-5049-83e8-8a59785c8357,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:2433,brocade id,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
a92134b5-0ae2-5049-83e8-8a59785c8357,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:2433/N,brocade url,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
