ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Start Date,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,museum,resource_model,ire.isaar.uuid,source_ire_type,Original Entity Type,au_code,g_code,Original Entity Note,Original Entity Widget,Original Entity Identifier,matched on,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
24e99f58-7a24-5009-addf-a2286849e5b2,tg:rubgr:1648,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:1648,record identifiers,https://data.rubenianum.be//ark:/86530/24e99f58-7a24-5009-addf-a2286849e5b2,object identifier,Foto's,,,,
24e99f58-7a24-5009-addf-a2286849e5b2,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""9ad7ed7f-1fd9-408d-b9cd-ddd1f8cc109e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a9ad69a1-8aef-430e-8003-33e97cbc6b34"", ""inverseOntologyProperty"": """"}]"
24e99f58-7a24-5009-addf-a2286849e5b2,tg:rubgr:1648,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,
24e99f58-7a24-5009-addf-a2286849e5b2,tg:rubgr:1648,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,"<p>1 zw/w foto: Ed. Michel, 1953 (Louvre catal.) Jan Brueghel.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24e99f58-7a24-5009-addf-a2286849e5b2,tg:rubgr:1648,e73_ExternalRelations,1,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/rub/opacrub/,c:lvd:882044,gepubliceerd in /als,Bibliotheekcatalogus van het Rubenianum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24e99f58-7a24-5009-addf-a2286849e5b2,tg:rubgr:1648,e73_ExternalRelationsExtras,a::rub.45,ow.link,,,,,,,,,,,,,,,,,,,,https://rkd.nl/nl/explore/images/,53946,online catalogs,RKDimages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24e99f58-7a24-5009-addf-a2286849e5b2,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000001648,referentienummer,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
24e99f58-7a24-5009-addf-a2286849e5b2,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>3899</priref>
			<number>AFG_045_004</number>
			<content>1 zw/w foto: Ed. Michel, 1953 (Louvre catal.) Jan Brueghel.</content>
			<object.object_number>AFG_045</object.object_number>
			<object.object_name>schilderij</object.object_name>
			<class>AFG</class>
			<editorial_form>foto</editorial_form>
			<object.title>Parable of the Blind</object.title>
			<keyword>Brueghel, Jan I</keyword>
			<keyword>Parijs, Mus&#233;e du Louvre</keyword>
			<keyword>Michel, Edouard</keyword>
			<object.creator>Bruegel, Pieter I</object.creator>
			<documentation.author>Michel, Edouard</documentation.author>
			<input.date>2013-01-03</input.date>
			<edit.date>2014-09-26</edit.date>
			<edit.date>2014-09-26</edit.date>
			<edit.date>2013-01-07</edit.date>
			<edit.date>2013-01-03</edit.date>
			<input.name>valkeneers</input.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<documentation.shelfmark>PdS</documentation.shelfmark>
			<documentation.title>peinture au Mus&#233;e du Louvre : &#233;cole flamande</documentation.title>
			<edit.time>10:01:45</edit.time>
			<edit.time>09:57:39</edit.time>
			<edit.time>09:26:50</edit.time>
			<edit.time>13:42:03</edit.time>
			<input.time>11:06:44</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<documentation.title.article>La</documentation.title.article>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
24e99f58-7a24-5009-addf-a2286849e5b2,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:1648,brocade id,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
24e99f58-7a24-5009-addf-a2286849e5b2,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:1648/N,brocade url,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
