ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Start Date,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,museum,resource_model,ire.isaar.uuid,source_ire_type,Original Entity Type,au_code,g_code,Original Entity Note,Original Entity Widget,Original Entity Identifier,matched on,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
b7769732-1102-575a-97b1-9f9e27c2732d,tg:rubgr:2171,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:2171,record identifiers,https://data.rubenianum.be//ark:/86530/b7769732-1102-575a-97b1-9f9e27c2732d,object identifier,Foto's,,,,
b7769732-1102-575a-97b1-9f9e27c2732d,tg:rubgr:2171,e73_AssociatedRecords,1,,,,,,,,,rubgr_foto,relatie naar geheel,tg:rubgr:2170,Verwijzing naar Grossmann object,,5e2dc3b5-e2c6-5420-b76e-7a127c575956,"[{""resourceId"": ""5e2dc3b5-e2c6-5420-b76e-7a127c575956"", ""ontologyProperty"": """", ""resourceXresourceId"": ""38039441-b234-43e5-aa94-43e9c607b44e"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b7769732-1102-575a-97b1-9f9e27c2732d,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""cd3f8fb9-12b1-4d9d-bc0e-44872e0791cd"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f4610824-7371-43f2-9690-c29a8aeff27d"", ""inverseOntologyProperty"": """"}]"
b7769732-1102-575a-97b1-9f9e27c2732d,tg:rubgr:2171,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,
b7769732-1102-575a-97b1-9f9e27c2732d,tg:rubgr:2171,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,"<p>2 kleurenfoto's. [Foto 1]: Exhibited at the Pulitzer Gallery,  5 Kensington High Street, London. June 1960 as: '11. JAN BRUEGHEL (Attributed) 1601-1678. Building of Dyke and road near Bruges, 26x34, 750 Gns. Reproduction incomplete. Look up Klauner on spatial on right, Continuation of Jan Brueghel. [Foto 2]: N° 11.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b7769732-1102-575a-97b1-9f9e27c2732d,tg:rubgr:2171,e73_Keywords,1,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,"Klauner, Friderike",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b7769732-1102-575a-97b1-9f9e27c2732d,tg:rubgr:2171,e73_Keywords,2,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pulitzer, Henry F.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b7769732-1102-575a-97b1-9f9e27c2732d,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000002171,referentienummer,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
b7769732-1102-575a-97b1-9f9e27c2732d,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>4406</priref>
			<number>AFG_061_003</number>
			<part_of_reference>AFG_061_002</part_of_reference>
			<content>2 kleurenfoto's. [Foto 1]: Exhibited at the Pulitzer Gallery,  5 Kensington High Street, London. June 1960 as: '11. JAN BRUEGHEL (Attributed) 1601-1678. Building of Dyke and road near Bruges, 26x34, 750 Gns. Reproduction incomplete. Look up Klauner on spatial on right, Continuation of Jan Brueghel. [Foto 2]: N&#176; 11.</content>
			<object.object_number>AFG_061</object.object_number>
			<object.object_name>Dossier</object.object_name>
			<part_of.title>[Briefhoofd The Pulitzer Gallery] Korte inhoud: Refereert aan een ontmoeting met FG waarbij deze suggereerde om research te doen voor de galerie. FG toonde toen belangstelling voor het werk 'road builders'. Stuurt in bijlage kleurenfoto. Afzender verwijst naar The Connoisseur van juni 1960 waarin staat aangekondigd dat FG werkt aan een studie over Jan Mandijn en navolgers van Bosch. Vermeldt wijlen Friedl&#228;nder als zijnde een goede vriend van hem. Zet plan uiteen waarvoor hij FG's hulp kan gebruiken m.b.t. provenance van te verkopen schilderijen. Geeft voorbeeld van Dionys Verburg [verkoopcatalogus in bijlage].</part_of.title>
			<class>AFG</class>
			<editorial_form>Notitie</editorial_form>
			<editorial_form>foto</editorial_form>
			<object.title>After Bruegel: The Brussels-Antwerp Canal</object.title>
			<keyword>Breughel, Jan II</keyword>
			<keyword>Klauner, Friderike</keyword>
			<keyword>Pulitzer, Henry F.</keyword>
			<object.creator/>
			<input.date>2013-04-12</input.date>
			<edit.date>2014-10-24</edit.date>
			<edit.date>2013-04-12</edit.date>
			<edit.date>2013-04-12</edit.date>
			<input.name>valkeneers</input.name>
			<edit.name>Centrum</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.time>15:44:47</edit.time>
			<edit.time>10:11:33</edit.time>
			<edit.time>10:11:13</edit.time>
			<input.time>10:07:25</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
b7769732-1102-575a-97b1-9f9e27c2732d,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:2171,brocade id,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
b7769732-1102-575a-97b1-9f9e27c2732d,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:2171/N,brocade url,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
b7769732-1102-575a-97b1-9f9e27c2732d,tg:rubgr:2171,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""e03aedba-3d8a-5cc6-af78-7216604496f0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""97530de5-04a8-438e-a665-762e618a3c9c"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,
b7769732-1102-575a-97b1-9f9e27c2732d,tg:rubgr:2171,e73_OtherIdentifiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_061_003,repository numbers,,,,,,,,,,,,,
b7769732-1102-575a-97b1-9f9e27c2732d,tg:rubgr:2171,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_061_003,titles proper,Dutch (language),,,,,,,,,,
