ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Start Date,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,museum,resource_model,ire.isaar.uuid,source_ire_type,Original Entity Type,au_code,g_code,Original Entity Note,Original Entity Widget,Original Entity Identifier,matched on,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
c1fab97a-12c9-5836-9e2b-810db3ae52e3,tg:rubgr:2734,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:2734,record identifiers,https://data.rubenianum.be//ark:/86530/c1fab97a-12c9-5836-9e2b-810db3ae52e3,object identifier,Foto's,,,,
c1fab97a-12c9-5836-9e2b-810db3ae52e3,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""ca08ca71-496d-4fce-84dc-8e981fd4fe10"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d34affaa-db15-4995-b201-9bf022d5b88c"", ""inverseOntologyProperty"": """"}]"
c1fab97a-12c9-5836-9e2b-810db3ae52e3,tg:rubgr:2734,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,
c1fab97a-12c9-5836-9e2b-810db3ae52e3,tg:rubgr:2734,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,"<p>Bundel met 4 zw/w foto's en getypt notitieblad FG: Abel Grimmer 1573-d. before 1619 'The Four Seasons'. A set of four paintings, signed and dated 1596. Circular panels, each 101/8 inches diameter (25.7 cm). Collections: From the Rothschild Collection; From teh J.C. H. Heldring Collection of Oosterbeek k, Holland [...]; [notitie FG]: 'Bt. Hallsborough at Sale Sotheby 27-3-63.'</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c1fab97a-12c9-5836-9e2b-810db3ae52e3,tg:rubgr:2734,e73_Keywords,1,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,"Grimmer, Abel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c1fab97a-12c9-5836-9e2b-810db3ae52e3,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000002734,referentienummer,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
c1fab97a-12c9-5836-9e2b-810db3ae52e3,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>4976</priref>
			<number>AFG_085_047</number>
			<content>Bundel met 4 zw/w foto's en getypt notitieblad FG: Abel Grimmer 1573-d. before 1619 'The Four Seasons'. A set of four paintings, signed and dated 1596. Circular panels, each 101/8 inches diameter (25.7 cm). Collections: From the Rothschild Collection; From teh J.C. H. Heldring Collection of Oosterbeek k, Holland [...]; [notitie FG]: 'Bt. Hallsborough at Sale Sotheby 27-3-63.'</content>
			<object.object_number>AFG_085</object.object_number>
			<object.object_name>Dossier</object.object_name>
			<class>AFG</class>
			<editorial_form>foto</editorial_form>
			<editorial_form>Notitie</editorial_form>
			<object.title>""Months"" Comparative Material</object.title>
			<keyword>Grimmer, Abel</keyword>
			<object.creator/>
			<input.date>2014-03-06</input.date>
			<input.name>Centrum</input.name>
			<input.time>11:09:38</input.time>
			<input.source>archive</input.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
c1fab97a-12c9-5836-9e2b-810db3ae52e3,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:2734,brocade id,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
c1fab97a-12c9-5836-9e2b-810db3ae52e3,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:2734/N,brocade url,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
c1fab97a-12c9-5836-9e2b-810db3ae52e3,tg:rubgr:2734,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""68b2ae08-eb91-5593-bd58-d9017335f947"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e08f71ff-da43-4b4a-87e3-7464694a0bd0"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,
c1fab97a-12c9-5836-9e2b-810db3ae52e3,tg:rubgr:2734,e73_OtherIdentifiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_085_047,repository numbers,,,,,,,,,,,,,
c1fab97a-12c9-5836-9e2b-810db3ae52e3,tg:rubgr:2734,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_085_047,titles proper,Dutch (language),,,,,,,,,,
