ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Start Date,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,museum,resource_model,ire.isaar.uuid,source_ire_type,Original Entity Type,au_code,g_code,Original Entity Note,Original Entity Widget,Original Entity Identifier,matched on,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
54f38f76-e465-52fe-b734-fada5a23ebe0,tg:rubgr:2386,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:2386,record identifiers,https://data.rubenianum.be//ark:/86530/54f38f76-e465-52fe-b734-fada5a23ebe0,object identifier,Foto's,,,,
54f38f76-e465-52fe-b734-fada5a23ebe0,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""4eb2631e-a20b-4c12-8a4a-45629203612d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f018f57d-80fd-4c34-a9fe-fb178293d78d"", ""inverseOntologyProperty"": """"}]"
54f38f76-e465-52fe-b734-fada5a23ebe0,tg:rubgr:2386,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,
54f38f76-e465-52fe-b734-fada5a23ebe0,tg:rubgr:2386,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,"<p>1 zw/w foto. [Notitie in onbekend handschrift]: Jan Brveghel I, Panel, 8 inches diameter; [Notitie FG]: with Terry-Engell Jan. 1975; connected with drawing in V&amp;A, which is repr. in G. [Gertraude] Winkelmann -Rhein, Blumen-Brueghel, Cologne (DuMont Schauberg), 1968, facing p. 33 ex Hein-Grisar, where exh. 1953 as J.B. II [?]; Not signed, but excellent &amp; ?lity J.B.I possible.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54f38f76-e465-52fe-b734-fada5a23ebe0,tg:rubgr:2386,e73_ExternalRelations,1,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/rub/opacrub/,c:lvd:6527505,gepubliceerd in /als,Bibliotheekcatalogus van het Rubenianum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54f38f76-e465-52fe-b734-fada5a23ebe0,tg:rubgr:2386,e73_Keywords,1,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,"Winkelmann-Rhein, Gertraude",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54f38f76-e465-52fe-b734-fada5a23ebe0,tg:rubgr:2386,e73_Keywords,2,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,"Londen, Victoria and Albert Museum",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54f38f76-e465-52fe-b734-fada5a23ebe0,tg:rubgr:2386,e73_Keywords,3,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,"Londen, H. Terry-Engell Gallery",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54f38f76-e465-52fe-b734-fada5a23ebe0,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000002386,referentienummer,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
54f38f76-e465-52fe-b734-fada5a23ebe0,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>4629</priref>
			<number>AFG_077_070</number>
			<content>1 zw/w foto. [Notitie in onbekend handschrift]: Jan Brveghel I, Panel, 8 inches diameter; [Notitie FG]: with Terry-Engell Jan. 1975; connected with drawing in V&amp;A, which is repr. in G. [Gertraude] Winkelmann -Rhein, Blumen-Brueghel, Cologne (DuMont Schauberg), 1968, facing p. 33 ex Hein-Grisar, where exh. 1953 as J.B. II [?]; Not signed, but excellent &amp; ?lity J.B.I possible.</content>
			<object.object_number>AFG_077</object.object_number>
			<object.object_name>Dossier</object.object_name>
			<class>AFG</class>
			<editorial_form>foto</editorial_form>
			<object.title>Grossmann 242</object.title>
			<keyword>Brueghel, Jan I</keyword>
			<keyword>Breughel, Jan II</keyword>
			<keyword>Winkelmann-Rhein, Gertraude</keyword>
			<keyword>Londen, Victoria and Albert Museum</keyword>
			<keyword>Londen, H. Terry-Engell Gallery</keyword>
			<object.creator>Breughel, Jan I</object.creator>
			<documentation.author>Winkelmann-Rhein, Gertraude</documentation.author>
			<input.date>2013-06-20</input.date>
			<edit.date>2013-06-21</edit.date>
			<edit.date>2013-06-21</edit.date>
			<edit.date>2013-06-20</edit.date>
			<edit.date>2013-06-20</edit.date>
			<edit.date>2013-06-20</edit.date>
			<edit.date>2013-06-20</edit.date>
			<edit.date>2013-06-20</edit.date>
			<input.name>valkeneers</input.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<documentation.shelfmark/>
			<documentation.title>Blumen-Brueghel</documentation.title>
			<edit.time>14:31:12</edit.time>
			<edit.time>14:24:10</edit.time>
			<edit.time>15:06:25</edit.time>
			<edit.time>15:05:56</edit.time>
			<edit.time>15:05:38</edit.time>
			<edit.time>15:04:58</edit.time>
			<edit.time>15:04:24</edit.time>
			<input.time>14:59:48</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<documentation.title.article/>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
