ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Start Date,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,museum,resource_model,ire.isaar.uuid,source_ire_type,Original Entity Type,au_code,g_code,Original Entity Note,Original Entity Widget,Original Entity Identifier,matched on,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
9e45e323-ac08-5613-a52b-d4923ec9a28f,tg:rubgr:1130,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:1130,record identifiers,https://data.rubenianum.be//ark:/86530/9e45e323-ac08-5613-a52b-d4923ec9a28f,object identifier,Foto's,,,,
9e45e323-ac08-5613-a52b-d4923ec9a28f,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""1bbd207b-35c3-4be3-8871-e6fce27a1149"", ""ontologyProperty"": """", ""resourceXresourceId"": ""10ef60bc-6f19-4203-bb00-bb305ebe71f5"", ""inverseOntologyProperty"": """"}]"
9e45e323-ac08-5613-a52b-d4923ec9a28f,tg:rubgr:1130,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,
9e45e323-ac08-5613-a52b-d4923ec9a28f,tg:rubgr:1130,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,"<p>1 zw/w foto geheel [met schema]; 3 details.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9e45e323-ac08-5613-a52b-d4923ec9a28f,tg:rubgr:1130,e73_ExternalRelationsExtras,a::rub.26,ow.link,,,,,,,,,,,,,,,,,,,,https://rkd.nl/nl/explore/images/,261005,online catalogs,RKDimages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9e45e323-ac08-5613-a52b-d4923ec9a28f,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000001130,referentienummer,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
9e45e323-ac08-5613-a52b-d4923ec9a28f,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>3387</priref>
			<number>AFG_024_012</number>
			<content> 1 zw/w foto geheel [met schema]; 3 details.</content>
			<object.object_number>AFG_024</object.object_number>
			<object.object_name>schilderij</object.object_name>
			<class>AFG</class>
			<editorial_form>foto</editorial_form>
			<object.title>The Months: The Hunters in the Snow</object.title>
			<object.creator>Bruegel, Pieter I</object.creator>
			<input.date>2012-05-07</input.date>
			<edit.date>2014-02-20</edit.date>
			<edit.date>2012-05-07</edit.date>
			<input.name>valkeneers</input.name>
			<edit.name>Centrum</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.time>14:15:02</edit.time>
			<edit.time>14:48:09</edit.time>
			<input.time>14:46:28</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
9e45e323-ac08-5613-a52b-d4923ec9a28f,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:1130,brocade id,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
9e45e323-ac08-5613-a52b-d4923ec9a28f,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:1130/N,brocade url,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
9e45e323-ac08-5613-a52b-d4923ec9a28f,tg:rubgr:1130,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""d5cea916-4875-5588-ac9b-9fcc8078746d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4cff5028-12a1-4bae-8cc3-554cfc2cd854"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,
9e45e323-ac08-5613-a52b-d4923ec9a28f,tg:rubgr:1130,e73_OtherIdentifiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_024_012,repository numbers,,,,,,,,,,,,,
9e45e323-ac08-5613-a52b-d4923ec9a28f,tg:rubgr:1130,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_024_012,titles proper,Dutch (language),,,,,,,,,,
