ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Start Date,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,museum,resource_model,ire.isaar.uuid,source_ire_type,Original Entity Type,au_code,g_code,Original Entity Note,Original Entity Widget,Original Entity Identifier,matched on,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
35d9d58f-2f6d-5f20-b613-c3b51cc62175,tg:rubgr:2045,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:2045,record identifiers,https://data.rubenianum.be//ark:/86530/35d9d58f-2f6d-5f20-b613-c3b51cc62175,object identifier,Foto's,,,,
35d9d58f-2f6d-5f20-b613-c3b51cc62175,tg:rubgr:2045,e73_AssociatedRecords,1,,,,,,,,,rubgr_foto,relatie naar geheel,tg:rubgr:2038,Verwijzing naar Grossmann object,,56aa9b29-8636-5e4e-b9c8-f23cfa7ffe9e,"[{""resourceId"": ""56aa9b29-8636-5e4e-b9c8-f23cfa7ffe9e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e5119dc7-4c60-42f6-a6d6-8766b20ca38a"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35d9d58f-2f6d-5f20-b613-c3b51cc62175,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""62256511-1b93-4a79-93c4-1093b532b2be"", ""ontologyProperty"": """", ""resourceXresourceId"": ""bf79a981-ed43-4440-aceb-70f80d7eb499"", ""inverseOntologyProperty"": """"}]"
35d9d58f-2f6d-5f20-b613-c3b51cc62175,tg:rubgr:2045,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,
35d9d58f-2f6d-5f20-b613-c3b51cc62175,tg:rubgr:2045,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,"<p>1 zw/w foto Galerie Dobiaschofsky [...]20-21 Oct. 1972. F.G. Done after the engraving by Vorstermann (B. 218) but greatly cut down. Photo recieved from Burl.Mag. advertisement. The Burlington Magazine, October 1972, p. LXIII.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35d9d58f-2f6d-5f20-b613-c3b51cc62175,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000002045,referentienummer,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
35d9d58f-2f6d-5f20-b613-c3b51cc62175,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>4281</priref>
			<number>AFG_055_076</number>
			<part_of_reference>AFG_055_069</part_of_reference>
			<content>1 zw/w foto Galerie Dobiaschofsky [...]20-21 Oct. 1972. F.G. Done after the engraving by Vorstermann (B. 218) but greatly cut down. Photo recieved from Burl.Mag. advertisement. The Burlington Magazine, October 1972, p. LXIII.</content>
			<object.object_number>AFG_055</object.object_number>
			<object.object_name>Dossier</object.object_name>
			<part_of.title>[Briefomslag]: FG notitie: Peasants falling out at Cards. Magnaguagno version.</part_of.title>
			<class>AFG</class>
			<editorial_form>Notitie</editorial_form>
			<editorial_form>foto</editorial_form>
			<object.title>Lost known from copies: N&#176; 47-56</object.title>
			<object.creator/>
			<input.date>2013-03-13</input.date>
			<edit.date>2014-10-17</edit.date>
			<edit.date>2013-03-13</edit.date>
			<edit.date>2013-03-13</edit.date>
			<edit.date>2013-03-13</edit.date>
			<input.name>valkeneers</input.name>
			<edit.name>Centrum</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.time>16:54:15</edit.time>
			<edit.time>14:37:00</edit.time>
			<edit.time>14:36:28</edit.time>
			<edit.time>14:33:09</edit.time>
			<input.time>14:32:40</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
35d9d58f-2f6d-5f20-b613-c3b51cc62175,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:2045,brocade id,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
35d9d58f-2f6d-5f20-b613-c3b51cc62175,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:2045/N,brocade url,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
35d9d58f-2f6d-5f20-b613-c3b51cc62175,tg:rubgr:2045,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""8facb45e-974d-5d59-9a42-8a7b0bef60bb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7e5b6b13-2678-478e-86bb-8376cb837969"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,
35d9d58f-2f6d-5f20-b613-c3b51cc62175,tg:rubgr:2045,e73_OtherIdentifiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_055_076,repository numbers,,,,,,,,,,,,,
35d9d58f-2f6d-5f20-b613-c3b51cc62175,tg:rubgr:2045,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_055_076,titles proper,Dutch (language),,,,,,,,,,
