ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Start Date,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,museum,resource_model,ire.isaar.uuid,source_ire_type,Original Entity Type,au_code,g_code,Original Entity Note,Original Entity Widget,Original Entity Identifier,matched on,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
09d39614-36b5-5378-b81b-f7ce4dd33d9e,tg:rubgr:2315,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:2315,record identifiers,https://data.rubenianum.be//ark:/86530/09d39614-36b5-5378-b81b-f7ce4dd33d9e,object identifier,Foto's,,,,
09d39614-36b5-5378-b81b-f7ce4dd33d9e,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""acc7b751-1ad0-43f1-be95-729ae2897122"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5c6dbd72-fed1-4575-bbda-614ca949e4cf"", ""inverseOntologyProperty"": """"}]"
09d39614-36b5-5378-b81b-f7ce4dd33d9e,tg:rubgr:2315,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,
09d39614-36b5-5378-b81b-f7ce4dd33d9e,tg:rubgr:2315,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,"<p>1 zw/w detailfoto. Notitie in onbekend handschrift: 'Kress 60 o', K. 1701 detail'; Notitie FG: 'Typical Jan B. background.'</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09d39614-36b5-5378-b81b-f7ce4dd33d9e,tg:rubgr:2315,e73_Keywords,1,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,"Washington, National Gallery of Art",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09d39614-36b5-5378-b81b-f7ce4dd33d9e,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000002315,referentienummer,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
09d39614-36b5-5378-b81b-f7ce4dd33d9e,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>4558</priref>
			<number>AFG_076_016</number>
			<content>1 zw/w detailfoto. Notitie in onbekend handschrift: 'Kress 60 o', K. 1701 detail'; Notitie FG: 'Typical Jan B. background.'</content>
			<object.object_number>AFG_076</object.object_number>
			<object.object_name>schilderij</object.object_name>
			<class>AFG</class>
			<editorial_form>Notitie</editorial_form>
			<editorial_form>foto</editorial_form>
			<object.title>Temptation of St. Anthony</object.title>
			<keyword>Brueghel, Jan I</keyword>
			<keyword>Washington, National Gallery of Art</keyword>
			<object.creator>Breughel, Jan I</object.creator>
			<input.date>2013-05-31</input.date>
			<edit.date>2014-11-27</edit.date>
			<input.name>valkeneers</input.name>
			<edit.name>Centrum</edit.name>
			<edit.time>14:09:09</edit.time>
			<input.time>12:11:59</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
09d39614-36b5-5378-b81b-f7ce4dd33d9e,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:2315,brocade id,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
09d39614-36b5-5378-b81b-f7ce4dd33d9e,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:2315/N,brocade url,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
09d39614-36b5-5378-b81b-f7ce4dd33d9e,tg:rubgr:2315,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""0757b6b4-e614-5722-add8-774ef6c10674"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6ccc5afb-37c9-4407-9562-f66ca8dc9675"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,
