ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Start Date,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,museum,resource_model,ire.isaar.uuid,source_ire_type,Original Entity Type,au_code,g_code,Original Entity Note,Original Entity Widget,Original Entity Identifier,matched on,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
dcbad928-101a-59f3-9f8a-fdf938ec956e,tg:rubgr:3434,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:3434,record identifiers,https://data.rubenianum.be//ark:/86530/dcbad928-101a-59f3-9f8a-fdf938ec956e,object identifier,Foto's,,,,
dcbad928-101a-59f3-9f8a-fdf938ec956e,tg:rubgr:3434,e73_AssociatedRecords,1,,,,,,,,,rubgr_foto,gerelateerd object,tg:rubgr:3400,Verwijzing naar Grossmann object,,7ff44e61-e01f-5e16-ba7f-dffec65b46ff,"[{""resourceId"": ""7ff44e61-e01f-5e16-ba7f-dffec65b46ff"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1d350972-a6cc-4353-8c5c-87870a79b82e"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcbad928-101a-59f3-9f8a-fdf938ec956e,tg:rubgr:3434,e73_AssociatedRecords,2,,,,,,,,,rubgr_foto,relatie naar geheel,tg:rubgr:3431,Verwijzing naar Grossmann object,,69725e7c-dba9-5fce-b426-3b660a86a88b,"[{""resourceId"": ""69725e7c-dba9-5fce-b426-3b660a86a88b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""74174cfe-8d5b-4dbe-ad48-4dac3774be7d"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcbad928-101a-59f3-9f8a-fdf938ec956e,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""024ca877-cfc3-4283-8493-340c20b9bdff"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b3142a7d-5d11-4571-8ffc-e03e31ca4ddb"", ""inverseOntologyProperty"": """"}]"
dcbad928-101a-59f3-9f8a-fdf938ec956e,tg:rubgr:3434,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,
dcbad928-101a-59f3-9f8a-fdf938ec956e,tg:rubgr:3434,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,"<p>4 zw/w foto's [Palacio Real, Tapices de la Corona de Espana, Conquista de Tunez]</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcbad928-101a-59f3-9f8a-fdf938ec956e,tg:rubgr:3434,e73_Keywords,1,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,"Vermeyen, Jan Cornelisz.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcbad928-101a-59f3-9f8a-fdf938ec956e,tg:rubgr:3434,e73_Keywords,2,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pannemaker, Willem de",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcbad928-101a-59f3-9f8a-fdf938ec956e,tg:rubgr:3434,e73_Keywords,3,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,wandtapijten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcbad928-101a-59f3-9f8a-fdf938ec956e,tg:rubgr:3434,e73_Keywords,4,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,"Madrid, Palacio Real",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcbad928-101a-59f3-9f8a-fdf938ec956e,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000003434,referentienummer,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
