ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Start Date,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,museum,resource_model,ire.isaar.uuid,source_ire_type,Original Entity Type,au_code,g_code,Original Entity Note,Original Entity Widget,Original Entity Identifier,matched on,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
2dbd966d-6a33-5ca1-8f03-5e064659fc13,tg:rubgr:3402,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:3402,record identifiers,https://data.rubenianum.be//ark:/86530/2dbd966d-6a33-5ca1-8f03-5e064659fc13,object identifier,Foto's,,,,
2dbd966d-6a33-5ca1-8f03-5e064659fc13,tg:rubgr:3402,e73_AssociatedRecords,1,,,,,,,,,rubgr_foto,relatie naar geheel,tg:rubgr:3399,Verwijzing naar Grossmann object,,e157a97b-6245-5898-acea-7153f54483bc,"[{""resourceId"": ""e157a97b-6245-5898-acea-7153f54483bc"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1b03b125-73aa-4c11-a36d-290a6cb35ded"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2dbd966d-6a33-5ca1-8f03-5e064659fc13,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""f553fb5b-9e1e-49a6-8080-78964c4ea073"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ef0e8458-b3f1-4697-b10f-7307e04b4a2c"", ""inverseOntologyProperty"": """"}]"
2dbd966d-6a33-5ca1-8f03-5e064659fc13,tg:rubgr:3402,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,
2dbd966d-6a33-5ca1-8f03-5e064659fc13,tg:rubgr:3402,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,"<p>36 zw/w foto's: o.a. H. Cock; H. met de Bles; Braunschweiger Monogrammist; Jean Colombe; H. BoschS. Vrancx; P. Balten; P. Aertsen; H. Holbein; Clovio; G. Romano; M. de Vos; Titiaan; G. Fontana.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2dbd966d-6a33-5ca1-8f03-5e064659fc13,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000003402,referentienummer,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
2dbd966d-6a33-5ca1-8f03-5e064659fc13,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>5655</priref>
			<number>AFG_093_065</number>
			<part_of_reference>AFG_093_062</part_of_reference>
			<content>36 zw/w foto's: o.a. H. Cock; H. met de Bles; Braunschweiger Monogrammist; Jean Colombe; H. BoschS. Vrancx; P. Balten; P. Aertsen; H. Holbein; Clovio; G. Romano; M. de Vos; Titiaan; G. Fontana.</content>
			<object.object_number>AFG_093</object.object_number>
			<object.object_name>Dossier</object.object_name>
			<part_of.title>Comparative Material</part_of.title>
			<class>AFG</class>
			<editorial_form>foto</editorial_form>
			<object.title>Comparative Material. Including Mechelen</object.title>
			<object.creator/>
			<input.date>2014-06-18</input.date>
			<edit.date>2014-06-18</edit.date>
			<edit.date>2014-06-18</edit.date>
			<input.name>Centrum</input.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.time>16:27:52</edit.time>
			<edit.time>16:21:36</edit.time>
			<input.time>16:11:22</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
2dbd966d-6a33-5ca1-8f03-5e064659fc13,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:3402,brocade id,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
2dbd966d-6a33-5ca1-8f03-5e064659fc13,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:3402/N,brocade url,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
2dbd966d-6a33-5ca1-8f03-5e064659fc13,tg:rubgr:3402,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""e880c255-e456-59af-b05e-e9ebc7848b82"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5b858a3e-bcbb-434f-be1a-44e7f8405b2f"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,
2dbd966d-6a33-5ca1-8f03-5e064659fc13,tg:rubgr:3402,e73_OtherIdentifiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_093_065,repository numbers,,,,,,,,,,,,,
