ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Start Date,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,museum,resource_model,ire.isaar.uuid,source_ire_type,Original Entity Type,au_code,g_code,Original Entity Note,Original Entity Widget,Original Entity Identifier,matched on,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
c07a1761-9c77-55e4-b3f9-2546f4dba166,tg:rubgr:2418,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:2418,record identifiers,https://data.rubenianum.be//ark:/86530/c07a1761-9c77-55e4-b3f9-2546f4dba166,object identifier,Foto's,,,,
c07a1761-9c77-55e4-b3f9-2546f4dba166,tg:rubgr:2418,e73_AssociatedRecords,1,,,,,,,,,rubgr_foto,relatie naar geheel,tg:rubgr:2417,Verwijzing naar Grossmann object,,d67054a9-c69b-52bf-9fa9-c4c27a1c5951,"[{""resourceId"": ""d67054a9-c69b-52bf-9fa9-c4c27a1c5951"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ba3d35c4-e14a-47bf-a13c-5510ca085802"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c07a1761-9c77-55e4-b3f9-2546f4dba166,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""de6231a9-d1e8-4319-b56c-4730fc29e780"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a4199c8a-d12c-470d-8136-097a8f8bc10b"", ""inverseOntologyProperty"": """"}]"
c07a1761-9c77-55e4-b3f9-2546f4dba166,tg:rubgr:2418,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,
c07a1761-9c77-55e4-b3f9-2546f4dba166,tg:rubgr:2418,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,"<p>5 zw/w foto's: 1 van het geheel, 4 detailfoto's [Notitie in onbekend handschrift] Jan Breughel II.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c07a1761-9c77-55e4-b3f9-2546f4dba166,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000002418,referentienummer,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
c07a1761-9c77-55e4-b3f9-2546f4dba166,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>4655</priref>
			<number>AFG_081_003</number>
			<part_of_reference>AFG_081_002</part_of_reference>
			<content>5 zw/w foto's: 1 van het geheel, 4 detailfoto's [Notitie in onbekend handschrift] Jan Breughel II.</content>
			<object.object_number>AFG_081</object.object_number>
			<object.object_name>schilderij</object.object_name>
			<part_of.title>[Briefhoofd: Leonard Koetser Gallery, London]: Korte inhoud: Zending foto's van een schilderij in hun bezit van Jan Brueghel II.</part_of.title>
			<class>AFG</class>
			<editorial_form>foto</editorial_form>
			<object.title>Pittura as War</object.title>
			<keyword>Breughel, Jan II</keyword>
			<object.creator>Breughel, Jan I</object.creator>
			<input.date>2013-08-23</input.date>
			<edit.date>2015-01-08</edit.date>
			<edit.date>2015-01-08</edit.date>
			<edit.date>2015-01-08</edit.date>
			<edit.date>2015-01-08</edit.date>
			<edit.date>2013-08-23</edit.date>
			<edit.date>2013-08-23</edit.date>
			<edit.date>2013-08-23</edit.date>
			<input.name>valkeneers</input.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.time>15:25:22</edit.time>
			<edit.time>15:20:44</edit.time>
			<edit.time>15:20:28</edit.time>
			<edit.time>15:19:14</edit.time>
			<edit.time>14:09:07</edit.time>
			<edit.time>10:27:40</edit.time>
			<edit.time>10:27:01</edit.time>
			<input.time>10:26:04</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
c07a1761-9c77-55e4-b3f9-2546f4dba166,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:2418,brocade id,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
c07a1761-9c77-55e4-b3f9-2546f4dba166,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:2418/N,brocade url,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
c07a1761-9c77-55e4-b3f9-2546f4dba166,tg:rubgr:2418,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""e1aa9c83-d806-5f9b-916f-d723146926ee"", ""ontologyProperty"": """", ""resourceXresourceId"": ""af39097f-0ee0-4ba6-982c-8b4a938a00b1"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,
