ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Start Date,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,museum,resource_model,ire.isaar.uuid,source_ire_type,Original Entity Type,au_code,g_code,Original Entity Note,Original Entity Widget,Original Entity Identifier,matched on,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
4c314289-44b9-59b5-905b-3a3e104ba145,tg:rubgr:2655,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:2655,record identifiers,https://data.rubenianum.be//ark:/86530/4c314289-44b9-59b5-905b-3a3e104ba145,object identifier,Foto's,,,,
4c314289-44b9-59b5-905b-3a3e104ba145,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""0a57bcdb-4d16-4f70-bf7b-3ed8e57e6bcf"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5ce09b0f-944e-4f09-ae72-47735b21a4a2"", ""inverseOntologyProperty"": """"}]"
4c314289-44b9-59b5-905b-3a3e104ba145,tg:rubgr:2655,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,
4c314289-44b9-59b5-905b-3a3e104ba145,tg:rubgr:2655,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,"<p>1 zw/w foto met stempel Crown Copyright. [Notitie FG]: V&amp;A. Museum. O.M.D. 1936, p. 29; Stechow, Jb. Pr. Ksln. 1935.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c314289-44b9-59b5-905b-3a3e104ba145,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000002655,referentienummer,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c314289-44b9-59b5-905b-3a3e104ba145,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>4897</priref>
			<number>AFG_084_069</number>
			<content>1 zw/w foto met stempel Crown Copyright. [Notitie FG]: V&amp;A. Museum. O.M.D. 1936, p. 29; Stechow, Jb. Pr. Ksln. 1935.</content>
			<object.object_number>AFG_084</object.object_number>
			<object.object_name>Dossier</object.object_name>
			<class>AFG</class>
			<editorial_form>foto</editorial_form>
			<object.title>Drawings</object.title>
			<keyword>Stechow, Wolfgang</keyword>
			<object.creator/>
			<input.date>2014-02-12</input.date>
			<input.name>Centrum</input.name>
			<input.time>15:45:37</input.time>
			<input.source>archive</input.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c314289-44b9-59b5-905b-3a3e104ba145,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:2655,brocade id,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c314289-44b9-59b5-905b-3a3e104ba145,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:2655/N,brocade url,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c314289-44b9-59b5-905b-3a3e104ba145,tg:rubgr:2655,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""8ccd232e-ec45-5226-a222-5e5e2112bf29"", ""ontologyProperty"": """", ""resourceXresourceId"": ""657bc32b-ab67-4611-91a9-2903e2e7a00e"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,
4c314289-44b9-59b5-905b-3a3e104ba145,tg:rubgr:2655,e73_OtherIdentifiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_084_069,repository numbers,,,,,,,,,,,,,
