ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Start Date,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,museum,resource_model,ire.isaar.uuid,source_ire_type,Original Entity Type,au_code,g_code,Original Entity Note,Original Entity Widget,Original Entity Identifier,matched on,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
5a81fd79-7a83-58da-a355-45475dfda061,tg:rubgr:2447,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:2447,record identifiers,https://data.rubenianum.be//ark:/86530/5a81fd79-7a83-58da-a355-45475dfda061,object identifier,Foto's,,,,
5a81fd79-7a83-58da-a355-45475dfda061,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""3ece450e-946a-4d49-9017-0b1d076e6536"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2759c134-3412-4ee0-90b2-80ffd8a191e1"", ""inverseOntologyProperty"": """"}]"
5a81fd79-7a83-58da-a355-45475dfda061,tg:rubgr:2447,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1953.0,2068,In Copyright,
5a81fd79-7a83-58da-a355-45475dfda061,tg:rubgr:2447,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,19530903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a81fd79-7a83-58da-a355-45475dfda061,tg:rubgr:2447,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,1953-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a81fd79-7a83-58da-a355-45475dfda061,tg:rubgr:2447,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,"<p>1 zw/w foto: [Stempel]: Aufname des Kunsthistorischen Museums Freigegeben für das Bruegel-Buch Dr. Grossmanns-3. sep. 1953; [Notitie in onbekend handschrift A 2957 Jan Brueghel, der vornehme Besuch  im Bauerhaus.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a81fd79-7a83-58da-a355-45475dfda061,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000002447,referentienummer,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a81fd79-7a83-58da-a355-45475dfda061,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>4690</priref>
			<number>AFG_082_020</number>
			<date.precise>1953-09-03</date.precise>
			<content>1 zw/w foto: [Stempel]: Aufname des Kunsthistorischen Museums Freigegeben f&#252;r das Bruegel-Buch Dr. Grossmanns-3. sep. 1953; [Notitie in onbekend handschrift A 2957 Jan Brueghel, der vornehme Besuch  im Bauerhaus.</content>
			<object.object_number>AFG_082</object.object_number>
			<object.object_name>Losse stukken</object.object_name>
			<class>AFG</class>
			<editorial_form>foto</editorial_form>
			<object.title/>
			<keyword>Brueghel, Jan I</keyword>
			<keyword>Wenen, Kunsthistorisches Museum</keyword>
			<object.creator>Breughel, Jan I</object.creator>
			<input.date>2013-08-29</input.date>
			<edit.date>2015-01-09</edit.date>
			<edit.date>2013-08-29</edit.date>
			<edit.date>2013-08-29</edit.date>
			<edit.date>2013-08-29</edit.date>
			<input.name>valkeneers</input.name>
			<edit.name>Centrum</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.time>14:32:21</edit.time>
			<edit.time>14:53:07</edit.time>
			<edit.time>14:50:34</edit.time>
			<edit.time>14:49:48</edit.time>
			<input.time>14:49:28</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a81fd79-7a83-58da-a355-45475dfda061,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:2447,brocade id,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a81fd79-7a83-58da-a355-45475dfda061,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:2447/N,brocade url,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
