ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Start Date,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,museum,resource_model,ire.isaar.uuid,source_ire_type,Original Entity Type,au_code,g_code,Original Entity Note,Original Entity Widget,Original Entity Identifier,matched on,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
b41619e2-542f-54ae-8c07-e343aa17f7ca,tg:rubgr:4476,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:4476,record identifiers,https://data.rubenianum.be//ark:/86530/b41619e2-542f-54ae-8c07-e343aa17f7ca,object identifier,Foto's,,,,
b41619e2-542f-54ae-8c07-e343aa17f7ca,tg:rubgr:4476,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,,,,,AFG_021,isad:rub:2951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b41619e2-542f-54ae-8c07-e343aa17f7ca,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""b9946522-50ce-4837-8515-c23a744d80ab"", ""ontologyProperty"": """", ""resourceXresourceId"": ""27fc2d39-3421-4a49-9f2d-5ddcb4786c0b"", ""inverseOntologyProperty"": """"}]"
b41619e2-542f-54ae-8c07-e343aa17f7ca,tg:rubgr:4476,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,
b41619e2-542f-54ae-8c07-e343aa17f7ca,tg:rubgr:4476,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,"<p>Ad [Addendum] Woman taken in Adultery. Exhibition Builders and Humanists, the Popes of the Renaissance as Patrons of the Arts, Drawing of Moses and the Serpent, Circle Michelangelo.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b41619e2-542f-54ae-8c07-e343aa17f7ca,tg:rubgr:4476,e73_ExternalRelationsExtras,a::rub.25,ow.link,,,,,,,,,,,,,,,,,,,,https://rkd.nl/nl/explore/images/,60114,online catalogs,RKDimages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b41619e2-542f-54ae-8c07-e343aa17f7ca,tg:rubgr:4476,e73_Keywords,1,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clovio, Giulio",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b41619e2-542f-54ae-8c07-e343aa17f7ca,tg:rubgr:4476,e73_Keywords,2,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b41619e2-542f-54ae-8c07-e343aa17f7ca,tg:rubgr:4476,e73_Keywords,3,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,"Benesch, Otto",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b41619e2-542f-54ae-8c07-e343aa17f7ca,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000004476,referentienummer,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
b41619e2-542f-54ae-8c07-e343aa17f7ca,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>6729</priref>
			<number>AFG_114_010</number>
			<content>Ad [Addendum] Woman taken in Adultery. Exhibition Builders and Humanists, the Popes of the Renaissance as Patrons of the Arts, Drawing of Moses and the Serpent, Circle Michelangelo.</content>
			<object.object_number>AFG_114</object.object_number>
			<object.object_number>AFG_021</object.object_number>
			<object.object_name>Dossier</object.object_name>
			<object.object_name>schilderij</object.object_name>
			<class>AFG</class>
			<editorial_form>foto</editorial_form>
			<object.title>Bruegel varia</object.title>
			<object.title>Christ and the Woman Taken in Adultery</object.title>
			<keyword>Clovio, Giulio</keyword>
			<keyword>Michelangelo</keyword>
			<keyword>Benesch, Otto</keyword>
			<object.creator/>
			<object.creator>Bruegel, Pieter I</object.creator>
			<input.date>2014-07-14</input.date>
			<edit.date>2014-07-14</edit.date>
			<input.name>Centrum</input.name>
			<edit.name>Centrum</edit.name>
			<edit.time>16:24:37</edit.time>
			<input.time>16:22:07</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
b41619e2-542f-54ae-8c07-e343aa17f7ca,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:4476,brocade id,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
b41619e2-542f-54ae-8c07-e343aa17f7ca,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:4476/N,brocade url,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
b41619e2-542f-54ae-8c07-e343aa17f7ca,tg:rubgr:4476,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""6fb97e16-6228-5edb-87d9-2fdb46f6d94e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8564b444-385e-4371-be31-4c5b31fe2668"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,
b41619e2-542f-54ae-8c07-e343aa17f7ca,tg:rubgr:4476,e73_OtherIdentifiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_114_010,repository numbers,,,,,,,,,,,,,
b41619e2-542f-54ae-8c07-e343aa17f7ca,tg:rubgr:4476,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_114_010,titles proper,Dutch (language),,,,,,,,,,
