ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Start Date,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,museum,resource_model,ire.isaar.uuid,source_ire_type,Original Entity Type,au_code,g_code,Original Entity Note,Original Entity Widget,Original Entity Identifier,matched on,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
13ed4e87-4215-5c52-a594-fd7ede674dbd,tg:rubgr:964,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:964,record identifiers,https://data.rubenianum.be//ark:/86530/13ed4e87-4215-5c52-a594-fd7ede674dbd,object identifier,Foto's,,,,
13ed4e87-4215-5c52-a594-fd7ede674dbd,tg:rubgr:964,e73_AssociatedRecords,1,,,,,,,,,rubgr_foto,relatie naar geheel,tg:rubgr:960,Verwijzing naar Grossmann object,,5c702e64-92af-5bc9-9008-0d9022116f24,"[{""resourceId"": ""5c702e64-92af-5bc9-9008-0d9022116f24"", ""ontologyProperty"": """", ""resourceXresourceId"": ""14abc997-a76e-41ab-a330-ebf4cb2f724d"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13ed4e87-4215-5c52-a594-fd7ede674dbd,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""197a5cf4-5ce0-41fb-94c8-f76f6fda3c53"", ""ontologyProperty"": """", ""resourceXresourceId"": ""30f0cd41-0092-400d-a75d-3c328369637d"", ""inverseOntologyProperty"": """"}]"
13ed4e87-4215-5c52-a594-fd7ede674dbd,tg:rubgr:964,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,
13ed4e87-4215-5c52-a594-fd7ede674dbd,tg:rubgr:964,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,"<p>1 zw/w foto dossier Scribani Rossi.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13ed4e87-4215-5c52-a594-fd7ede674dbd,tg:rubgr:964,e73_ExternalRelationsExtras,a::rub.25,ow.link,,,,,,,,,,,,,,,,,,,,https://rkd.nl/nl/explore/images/,60114,online catalogs,RKDimages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13ed4e87-4215-5c52-a594-fd7ede674dbd,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000000964,referentienummer,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
13ed4e87-4215-5c52-a594-fd7ede674dbd,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>3217</priref>
			<number>AFG_021_048</number>
			<part_of_reference>AFG_021_044</part_of_reference>
			<content>1 zw/w foto dossier Scribani Rossi.</content>
			<object.object_number>AFG_021</object.object_number>
			<object.object_name>schilderij</object.object_name>
			<part_of.title>[Briefomslag stempel Gen&#232;ve: Inhoud: Fotokopie van brief van Dhr. Alfredo Scribani Rossi gericht aan Pater Jos Andriessen [s.j.], d.d. 13-07-1977; 2 bladen]. Korte inhoud: Vermeldt eerdere contacten met Pater L. Brouvers m.b.t. Carolus Scribani. Wil nu inlichtingen m.b.t. een grisaille, 24, 3 x 34 cm, gesigneerd Bruegel M.D.LXV. Signaleert de notities in de Bibliotheca Ambrosiana, van twee auteurs, tijdgenoten van Borromeo, handelend over de correspondentie met leden van de Breughel-famile. En een brief van Jan Brueghel de Jonge aan de Kardinaal. E&#233;n auteur twijfelt eraan dat het origineel werd gestuurd naar Borromeo omdat dit uit de uitgaande briefwisseling zou moeten blijken. In de Ambrosiana is hierover niets te vinden. Vraagt of de Ruusbroecgenootschap over documenten bezit. Indien het schilderij niet het origineel is dan gaat het om een kopie uitgevoerd door de familie Bruegel. Het werk is in het bezit van afstammelingen van Borromeo.[scan]</part_of.title>
			<class>AFG</class>
			<editorial_form>foto</editorial_form>
			<object.title>Christ and the Woman Taken in Adultery</object.title>
			<object.creator>Bruegel, Pieter I</object.creator>
			<input.date>2012-03-05</input.date>
			<edit.date>2014-02-20</edit.date>
			<edit.date>2012-03-15</edit.date>
			<edit.date>2012-03-09</edit.date>
			<edit.date>2012-03-09</edit.date>
			<edit.date>2012-03-09</edit.date>
			<edit.date>2012-03-09</edit.date>
			<edit.date>2012-03-09</edit.date>
			<edit.date>2012-03-09</edit.date>
			<edit.date>2012-03-05</edit.date>
			<input.name>valkeneers</input.name>
			<edit.name>Centrum</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.time>14:15:42</edit.time>
			<edit.time>11:02:23</edit.time>
			<edit.time>14:57:29</edit.time>
			<edit.time>14:51:40</edit.time>
			<edit.time>14:43:33</edit.time>
			<edit.time>14:42:58</edit.time>
			<edit.time>14:42:50</edit.time>
			<edit.time>11:41:37</edit.time>
			<edit.time>15:11:05</edit.time>
			<input.time>15:10:25</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
13ed4e87-4215-5c52-a594-fd7ede674dbd,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:964,brocade id,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
13ed4e87-4215-5c52-a594-fd7ede674dbd,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:964/N,brocade url,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
