ResourceID,brocade.id,card,order,source_field,Description,Description Type,Description Language
cd54c091-7319-5f1b-be7b-7f125c03b86b,tg:lhob:598,e73_Descriptions,1,note.lhdetail,"<p>Recto: [Een gekroond wapenschild waarop een klimmende leeuw omgeven door vijf sterren staat]. Tekst rondom: CULTUURRAAD VOOR DE NEDERLANDSE CULTUURGEMEENSCHAP.  Rechts onderaan het monogram van Albert Poels: AP.  Verso: GER SCHMOOK  / 12 JULI 1978 / PIONIER VAN HET BIBLIOTHEEKWERK IN VLAANDEREN.</p>
",descriptive note,Nederlands
e6d5ea11-0a81-54c5-90f8-56da1f9621e4,tg:lhob:31,e73_Descriptions,1,note.lhdetail,"<p>M(ICHEL) VERMEIREN, Medaille ter herinnering aan de onthulling van het praalgraf van Hendrik Conscience in 1886.  Brons, verhoogde rand, d. 52 mm, gesign. op de vz., in de schouderafsnede en op de kz. in de afsnede, M. VERMEIREN.<br />
Vz. randschr.  HENDRIK CONSCIENCE / 181 2-1883.  Halve buste in profiel naar rechts.<br />
Kz. randschr.  PRAALGRAF.  DOOR ZIJNE VEREERDERS OPGERICHT. 19 SEPTEMBER 1886.  In het veld, verkleind model van het praalgraf, in de afsnede gesign.  F. JORIS.<br />
Dezelfde medaille bestaat ook in zilver.</p>
",descriptive note,Nederlands
e9d37355-8a66-5db9-8713-60f291784aca,tg:lhob:588,e73_Descriptions,1,note.lhdetail,"<p>Recto: [Profiel van Maurice Gilliams]. Onder de halsafsnede: VERLEE LUC / 75. Verso: MAURICE / GILLIAMS.</p>
",descriptive note,Nederlands
0f1119cf-e97d-5be3-9aa0-de25a53e1e55,tg:lhob:786,e73_Descriptions,,id.desc,mannelijke handpop & vislijn ontworpen en gemaakt door May Néama voor het stuk 'Maison Recommandée' van Roger Avermaete.,descriptive note,Nederlands
9fe0854f-f686-5bb9-955e-7bbd13058140,tg:lhob:647,e73_Descriptions,1,note.lhdetail,"<p>Met draagoog. Recto: [Binnen een parelrand het gekroonde wapenschild van de stad Lier met twee omziende leeuwen als schildhouders. Onderaan een kleine ster]. Langs de parelrand: GEMEENTE BESTUUR DER STAD LIER. Signatuur onder wapenschild: ASTHOEWER. BRUSSEL. Verso: [Een lauwerkrans boven een lier. Links en rechts van de lier een vlag en onderaan verschillende muziekinstrumenten en een open boek. Centraal een cirkelvormig tekstvlak]. In het tekstvlak: INTERNATIONALE TOONEELWEDSTRIJD  / 1870 – 1871.</p>
",descriptive note,Nederlands
7f9aef31-a0d4-532d-8121-75b18dda09df,tg:lhob:657,e73_Descriptions,1,note.lhdetail,"<p>Met draagoog. Recto:[ Verschillende muziekinstrumenten en een open boek binnen een lauwerkrans]. Verso: [Een lauwerkrans bestaande uit een lauriertak (links) en een eikentak (rechts)]. In het middenveld: JUBELFEEST DES BURGEMEESTERS / EN DER / FANFAREN / DE VEREENIGDE / VRIENDEN / BRASSCHAET / •13 JUNI 1872 • 1897 •.</p>
",descriptive note,Nederlands
845c0e30-9370-5f69-b807-060165902df0,tg:lhob:88,e73_Descriptions,,id.desc,Potloodje in rond doosje,descriptive note,Nederlands
5a6dff4c-165a-5847-8442-0d713c84e54f,tg:lhob:521,e73_Descriptions,1,note.lhdetail,"<p>Met draagoog. Recto: [Links een staande vrouwenfiguur in een lang gewaad, in haar rechterarm ligt een palmtak en met haar linkerhand houdt ze een laurierlak voor zich uit. Links op de achtergrond een zuil. Rechts onderaan enkele vaandels en vlaggen]. Verso: [Centraal een cirkel met decoratieve parelrand en fleurs-de-lis. Rondom een krans van muziekinstrumenten, vlaggen, lauwertakken en een open boek]. In het middenveld: HARMONIE FEDERATION / POSTALE / SOUVENIR / DE L'INAUGURATION / DU / DRAPEAU / BRUXELLES • 2 • 9 • 1923.</p>
",descriptive note,Nederlands
ec260e66-10ae-5dfc-b2b5-32ec41e3a995,tg:lhob:449,e73_Descriptions,1,note.lhdetail,"<p>Recto: [bustes van koningin Elisabeth en koning Albert I] LL. MM. ALBERT ELISABETH / BAETES. Verso: AVANT QUON / ANÉANTISSE NOTRE / ARMEE / IL FAUT QUON ME MARCHE / SUR LE CORPS / VOORALEER MIJN / LEGER TE VERNIETIGEN ZAL / MEN OVER MIJN LICHAAM / MOETEN TRAPPEN / ALBERT / POUR LA CROIX ROUGE / VOOR HET ROODE KRUIS / 1914.</p>
",descriptive note,Nederlands
988e58f0-2a23-557a-b93b-8232a458f1fb,tg:lhob:531,e73_Descriptions,1,note.lhdetail,"<p>Recto: [Profiel van Paul Valéry naar rechts]. Onder de halsafsnede: M. DELANNOY – MCMXXXIV. Verso: [Een met een slang omwonden sleutel]. Centraal op de achtergrond: PAVL / VALERY.</p>
",descriptive note,Nederlands
