ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,End Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
af194d70-07d7-59bb-9dd8-bbeb3fd00894,tg:lhbr:169180,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:169180,record identifiers,https://data.letterenhuis.be/ark:/24970/af194d70-07d7-59bb-9dd8-bbeb3fd00894,object identifier,Brieven,,,,,,
af194d70-07d7-59bb-9dd8-bbeb3fd00894,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""91b789fa-e209-4bcb-b164-533754591a2f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d70e3456-ed5f-4ba1-b365-0b48ee6764f1"", ""inverseOntologyProperty"": """"}]"
af194d70-07d7-59bb-9dd8-bbeb3fd00894,tg:lhbr:169180,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1983.0,2098,In Copyright,
af194d70-07d7-59bb-9dd8-bbeb3fd00894,tg:lhbr:169180,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,19830307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
af194d70-07d7-59bb-9dd8-bbeb3fd00894,tg:lhbr:169180,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,1983-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
af194d70-07d7-59bb-9dd8-bbeb3fd00894,tg:lhbr:169180,e73_Languages,1,kenmerken.lhlanguagehs,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,,,,
af194d70-07d7-59bb-9dd8-bbeb3fd00894,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/br/000159327,referentienummer,False,,,,,,,,,,,,,,,
af194d70-07d7-59bb-9dd8-bbeb3fd00894,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhbr:169180,brocade id,False,,,,,,,,,,,,,,,
af194d70-07d7-59bb-9dd8-bbeb3fd00894,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhbr:169180/N,brocade url,False,,,,,,,,,,,,,,,
af194d70-07d7-59bb-9dd8-bbeb3fd00894,tg:lhbr:169180,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""6983bbd9-f064-5403-982c-8a121967f4aa"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d5405070-0f9b-49c2-9b67-924c61296979"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
