ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,End Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
a1ffc7b4-31bf-5570-bc25-7f0b14afcfc4,tg:lhbr:96279,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:96279,record identifiers,https://data.letterenhuis.be/ark:/24970/a1ffc7b4-31bf-5570-bc25-7f0b14afcfc4,object identifier,Brieven,,,,,,
a1ffc7b4-31bf-5570-bc25-7f0b14afcfc4,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""252681c9-7402-4fe7-8b3b-11a7faff8e07"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ee218078-61f5-4479-9c0f-bb01e18f9304"", ""inverseOntologyProperty"": """"}]"
a1ffc7b4-31bf-5570-bc25-7f0b14afcfc4,tg:lhbr:96279,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1937.0,2052,In Copyright,
a1ffc7b4-31bf-5570-bc25-7f0b14afcfc4,tg:lhbr:96279,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,19370121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1ffc7b4-31bf-5570-bc25-7f0b14afcfc4,tg:lhbr:96279,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,1937-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1ffc7b4-31bf-5570-bc25-7f0b14afcfc4,tg:lhbr:96279,e73_Languages,1,kenmerken.lhlanguagehs,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,,,,
a1ffc7b4-31bf-5570-bc25-7f0b14afcfc4,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/br/000090352,referentienummer,False,,,,,,,,,,,,,,,
a1ffc7b4-31bf-5570-bc25-7f0b14afcfc4,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhbr:96279,brocade id,False,,,,,,,,,,,,,,,
a1ffc7b4-31bf-5570-bc25-7f0b14afcfc4,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhbr:96279/N,brocade url,False,,,,,,,,,,,,,,,
a1ffc7b4-31bf-5570-bc25-7f0b14afcfc4,tg:lhbr:96279,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""57b61e20-8c3a-571d-90d8-a46047bd18e0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3a2e77cf-b4c2-4ce0-81e0-99e40f0211c5"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
