ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,End Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
bc6be85a-5d20-5e49-b7ab-d5a3a7cbcb87,tg:lhbr:94399,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:94399,record identifiers,https://data.letterenhuis.be/ark:/24970/bc6be85a-5d20-5e49-b7ab-d5a3a7cbcb87,object identifier,Brieven,,,,,,
bc6be85a-5d20-5e49-b7ab-d5a3a7cbcb87,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""11e9d656-b42a-4031-8371-2c820abb1244"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a4107c11-36b3-4768-b2b2-8c40c77375dd"", ""inverseOntologyProperty"": """"}]"
bc6be85a-5d20-5e49-b7ab-d5a3a7cbcb87,tg:lhbr:94399,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1938.0,2053,In Copyright,
bc6be85a-5d20-5e49-b7ab-d5a3a7cbcb87,tg:lhbr:94399,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,19380818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc6be85a-5d20-5e49-b7ab-d5a3a7cbcb87,tg:lhbr:94399,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,1938-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc6be85a-5d20-5e49-b7ab-d5a3a7cbcb87,tg:lhbr:94399,e73_Languages,1,kenmerken.lhlanguagehs,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,,,,
bc6be85a-5d20-5e49-b7ab-d5a3a7cbcb87,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/br/000088541,referentienummer,False,,,,,,,,,,,,,,,
bc6be85a-5d20-5e49-b7ab-d5a3a7cbcb87,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhbr:94399,brocade id,False,,,,,,,,,,,,,,,
bc6be85a-5d20-5e49-b7ab-d5a3a7cbcb87,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhbr:94399/N,brocade url,False,,,,,,,,,,,,,,,
bc6be85a-5d20-5e49-b7ab-d5a3a7cbcb87,tg:lhbr:94399,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""ba1bd5c7-6476-5665-b60d-ef984f1ce904"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c2126dcf-9f3a-4eb4-b90b-58bdc8d22ba4"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
