ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,End Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
ab917a49-b5e2-53e2-bd85-3ec25718aacc,tg:lhbr:143739,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:143739,record identifiers,https://data.letterenhuis.be/ark:/24970/ab917a49-b5e2-53e2-bd85-3ec25718aacc,object identifier,Brieven,,,,,,
ab917a49-b5e2-53e2-bd85-3ec25718aacc,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""95c4bbb6-27ee-4070-b79c-a85395925335"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6be4d3c3-786a-4258-8e1e-cc65818e9fd4"", ""inverseOntologyProperty"": """"}]"
ab917a49-b5e2-53e2-bd85-3ec25718aacc,tg:lhbr:143739,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1932.0,2047,In Copyright,
ab917a49-b5e2-53e2-bd85-3ec25718aacc,tg:lhbr:143739,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,19320203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab917a49-b5e2-53e2-bd85-3ec25718aacc,tg:lhbr:143739,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,1932-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab917a49-b5e2-53e2-bd85-3ec25718aacc,tg:lhbr:143739,e73_Languages,1,kenmerken.lhlanguagehs,fre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,,,,,
ab917a49-b5e2-53e2-bd85-3ec25718aacc,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/br/000135489,referentienummer,False,,,,,,,,,,,,,,,
ab917a49-b5e2-53e2-bd85-3ec25718aacc,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhbr:143739,brocade id,False,,,,,,,,,,,,,,,
ab917a49-b5e2-53e2-bd85-3ec25718aacc,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhbr:143739/N,brocade url,False,,,,,,,,,,,,,,,
ab917a49-b5e2-53e2-bd85-3ec25718aacc,tg:lhbr:143739,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""3233a6b2-f6e2-56db-8656-6ec6f7641184"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e15b7b1b-a1c7-458a-8b8d-4f4d8c55404e"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
ab917a49-b5e2-53e2-bd85-3ec25718aacc,tg:lhbr:143739,e73_Titles,,,au::18583,,,,lhbr,lhbr,Brief,194e700f-690d-58d8-93ad-482462939da5,bs,,au::18583:1,au::18583g:1,,,,au_code,correspondents (correspondence writers),,"dlod={""suggest"":[""/agents/people/1988381"",""au::18583"",""au::18583:1"",""ark:/83110/x0/194e700f-690d-58d8-93ad-482462939da5"",""Fernand V. Toussaint van Boelaere"",""ark:/83110/x0/d1508cef-3a8f-52bb-ae8c-6c1d4ce8fe69""],""name"":""Fernand V. Toussaint van Boelaere"",""ark"":""ark:/83110/x0/d1508cef-3a8f-52bb-ae8c-6c1d4ce8fe69"",""uri"":""/agents/people/1988381"",""id"":""au::18583:1"",""resourceArk"":""ark:/83110/x0/194e700f-690d-58d8-93ad-482462939da5"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/194e700f-690d-58d8-93ad-482462939da5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab917a49-b5e2-53e2-bd85-3ec25718aacc,tg:lhbr:143739,e73_Titles,,,au::41759:::COV.1,,,,lhbr,lhbr,Brief,4000efa7-3e45-545f-ba15-33fc04e06f07,co,,au::41759:1,au::41759g:1,,,,au_code,recipients (people),,"dlod={""suggest"":[""/agents/people/4468213"",""au::41759"",""au::41759:1"",""ark:/83110/x0/89aa9e20-406f-5f7f-af32-15dc9933b304"",""Th. (Dhr.) Bilinski"",""ark:/83110/x0/a03bce86-cdb2-5641-b5a8-8b64550de7dd""],""name"":""Th. (Dhr.) Bilinski"",""ark"":""ark:/83110/x0/a03bce86-cdb2-5641-b5a8-8b64550de7dd"",""uri"":""/agents/people/4468213"",""id"":""au::41759:1"",""resourceArk"":""ark:/83110/x0/89aa9e20-406f-5f7f-af32-15dc9933b304"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/89aa9e20-406f-5f7f-af32-15dc9933b304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
