ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,End Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
a1dda97d-ce50-5921-b91f-5fa33b0a4f47,tg:lhbr:31432,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:31432,record identifiers,https://data.letterenhuis.be/ark:/24970/a1dda97d-ce50-5921-b91f-5fa33b0a4f47,object identifier,Brieven,,,,,,
a1dda97d-ce50-5921-b91f-5fa33b0a4f47,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""63ddb0f2-569a-4c3d-8954-d2238aad81f1"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d3e4e58d-8d51-4f78-bd9c-c7d326bd1e48"", ""inverseOntologyProperty"": """"}]"
a1dda97d-ce50-5921-b91f-5fa33b0a4f47,tg:lhbr:31432,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1873.0,1988,No Copyright - Public Domain Mark 1.0,
a1dda97d-ce50-5921-b91f-5fa33b0a4f47,tg:lhbr:31432,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,18730808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1dda97d-ce50-5921-b91f-5fa33b0a4f47,tg:lhbr:31432,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,1873-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1dda97d-ce50-5921-b91f-5fa33b0a4f47,tg:lhbr:31432,e73_Languages,1,kenmerken.lhlanguagehs,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,,,,
a1dda97d-ce50-5921-b91f-5fa33b0a4f47,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/br/000030281,referentienummer,False,,,,,,,,,,,,,,,
a1dda97d-ce50-5921-b91f-5fa33b0a4f47,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhbr:31432,brocade id,False,,,,,,,,,,,,,,,
a1dda97d-ce50-5921-b91f-5fa33b0a4f47,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhbr:31432/N,brocade url,False,,,,,,,,,,,,,,,
a1dda97d-ce50-5921-b91f-5fa33b0a4f47,tg:lhbr:31432,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""3b1427e7-2064-5001-831b-7e275af4b8e4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e3a4998d-d64b-4769-b23b-cf4dd5ca255f"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
a1dda97d-ce50-5921-b91f-5fa33b0a4f47,tg:lhbr:31432,e73_Titles,,,au::3879,,,,lhbr,lhbr,Brief,ada1bc2b-64ee-53ff-88e1-b4a16dd48e6e,bs,,au::3879:1,au::3879g:1,,,,au_code,correspondents (correspondence writers),,"dlod={""suggest"":[""/agents/people/415053"",""au::3879"",""au::3879:1"",""ark:/83110/x0/ada1bc2b-64ee-53ff-88e1-b4a16dd48e6e"",""Desideer Claes"",""ark:/83110/x0/0d4b4627-a635-5719-965f-e035b7dcca4a""],""name"":""Desideer Claes"",""ark"":""ark:/83110/x0/0d4b4627-a635-5719-965f-e035b7dcca4a"",""uri"":""/agents/people/415053"",""id"":""au::3879:1"",""resourceArk"":""ark:/83110/x0/ada1bc2b-64ee-53ff-88e1-b4a16dd48e6e"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ada1bc2b-64ee-53ff-88e1-b4a16dd48e6e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1dda97d-ce50-5921-b91f-5fa33b0a4f47,tg:lhbr:31432,e73_Titles,,,au::4496,,,,lhbr,lhbr,Brief,e3d9acae-4fe1-5dd2-badb-b178f9366c71,co,,au::4496:1,au::4496g:1,,,,au_code,recipients (people),,"dlod={""suggest"":[""/agents/people/481072"",""au::4496"",""au::4496:1"",""ark:/83110/x0/e3d9acae-4fe1-5dd2-badb-b178f9366c71"",""Frans de Cort"",""ark:/83110/x0/7081739a-cae8-50ab-b85b-fecb1c7b893d""],""name"":""Frans de Cort"",""ark"":""ark:/83110/x0/7081739a-cae8-50ab-b85b-fecb1c7b893d"",""uri"":""/agents/people/481072"",""id"":""au::4496:1"",""resourceArk"":""ark:/83110/x0/e3d9acae-4fe1-5dd2-badb-b178f9366c71"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e3d9acae-4fe1-5dd2-badb-b178f9366c71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
