ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,End Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
bc90f20d-e53f-54a8-bcb3-8a65e7c9343b,tg:lhbr:183301,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:183301,record identifiers,https://data.letterenhuis.be/ark:/24970/bc90f20d-e53f-54a8-bcb3-8a65e7c9343b,object identifier,Brieven,,,,,,
bc90f20d-e53f-54a8-bcb3-8a65e7c9343b,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""466d29f8-d8cc-47c3-8584-72c8ef31692d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c7a4bd37-0994-45f8-96f8-4c3ced0bc45c"", ""inverseOntologyProperty"": """"}]"
bc90f20d-e53f-54a8-bcb3-8a65e7c9343b,tg:lhbr:183301,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1907.0,2022,No Known Copyright,
bc90f20d-e53f-54a8-bcb3-8a65e7c9343b,tg:lhbr:183301,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,19070330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc90f20d-e53f-54a8-bcb3-8a65e7c9343b,tg:lhbr:183301,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,1907-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc90f20d-e53f-54a8-bcb3-8a65e7c9343b,tg:lhbr:183301,e73_Languages,1,kenmerken.lhlanguagehs,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,,,,
bc90f20d-e53f-54a8-bcb3-8a65e7c9343b,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/br/000173085,referentienummer,False,,,,,,,,,,,,,,,
bc90f20d-e53f-54a8-bcb3-8a65e7c9343b,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhbr:183301,brocade id,False,,,,,,,,,,,,,,,
bc90f20d-e53f-54a8-bcb3-8a65e7c9343b,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhbr:183301/N,brocade url,False,,,,,,,,,,,,,,,
bc90f20d-e53f-54a8-bcb3-8a65e7c9343b,tg:lhbr:183301,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""f1958b6a-4b69-5ae7-81aa-33a951d74c0f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5411b6c4-1090-4365-a8c5-be0c6294e5a2"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
