ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,End Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
c26149b8-bca4-5ffc-bc5c-07160a88bbc8,tg:lhbr:242463,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:242463,record identifiers,https://data.letterenhuis.be/ark:/24970/c26149b8-bca4-5ffc-bc5c-07160a88bbc8,object identifier,Brieven,,,,,,
c26149b8-bca4-5ffc-bc5c-07160a88bbc8,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""0e9f1990-e54c-4e1f-bd4f-54fcc38cf8f2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""29350edf-4285-41c7-89d0-5c8ef0d97af8"", ""inverseOntologyProperty"": """"}]"
c26149b8-bca4-5ffc-bc5c-07160a88bbc8,tg:lhbr:242463,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1968.0,2083,In Copyright,
c26149b8-bca4-5ffc-bc5c-07160a88bbc8,tg:lhbr:242463,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,19680309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c26149b8-bca4-5ffc-bc5c-07160a88bbc8,tg:lhbr:242463,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,1968-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c26149b8-bca4-5ffc-bc5c-07160a88bbc8,tg:lhbr:242463,e73_Languages,1,kenmerken.lhlanguagehs,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,,,,
c26149b8-bca4-5ffc-bc5c-07160a88bbc8,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/br/000231455,referentienummer,False,,,,,,,,,,,,,,,
c26149b8-bca4-5ffc-bc5c-07160a88bbc8,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhbr:242463,brocade id,False,,,,,,,,,,,,,,,
c26149b8-bca4-5ffc-bc5c-07160a88bbc8,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhbr:242463/N,brocade url,False,,,,,,,,,,,,,,,
c26149b8-bca4-5ffc-bc5c-07160a88bbc8,tg:lhbr:242463,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""1ba49197-32fb-56eb-a692-128795bdc0f8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5cfe45c8-b204-4e8f-ab31-76db8991463c"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
c26149b8-bca4-5ffc-bc5c-07160a88bbc8,tg:lhbr:242463,e73_Titles,,,au::42123,,,,lhbr,lhbr,Brief,06d0a3f4-b95e-5ee2-8be7-3ced4e3e54ed,ow,subjects (content of works),au::42123:1,au::42123g:1,,"dlod={""suggest"":[""/agents/people/4507161"",""au::42123"",""au::42123:1"",""ark:/83110/x0/06d0a3f4-b95e-5ee2-8be7-3ced4e3e54ed"",""Coenie Rudolph"",""ark:/83110/x0/05c5daa1-e9a8-5623-8df4-df7b047db2a9""],""name"":""Coenie Rudolph"",""ark"":""ark:/83110/x0/05c5daa1-e9a8-5623-8df4-df7b047db2a9"",""uri"":""/agents/people/4507161"",""id"":""au::42123:1"",""resourceArk"":""ark:/83110/x0/06d0a3f4-b95e-5ee2-8be7-3ced4e3e54ed"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/06d0a3f4-b95e-5ee2-8be7-3ced4e3e54ed,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c26149b8-bca4-5ffc-bc5c-07160a88bbc8,tg:lhbr:242463,e73_Titles,,,au::16257,,,,lhbr,lhbr,Brief,f09e0693-82f4-5cf2-ad40-c6dea8a5a41e,bs,,au::16257:1,au::16257g:1,,,,au_code,correspondents (correspondence writers),,"dlod={""suggest"":[""/agents/people/1739499"",""au::16257"",""au::16257:1"",""ark:/83110/x0/f09e0693-82f4-5cf2-ad40-c6dea8a5a41e"",""Daniël van Ryssel"",""ark:/83110/x0/ad6c7cea-ce76-51ef-a969-e366df1f0075""],""name"":""Daniël van Ryssel"",""ark"":""ark:/83110/x0/ad6c7cea-ce76-51ef-a969-e366df1f0075"",""uri"":""/agents/people/1739499"",""id"":""au::16257:1"",""resourceArk"":""ark:/83110/x0/f09e0693-82f4-5cf2-ad40-c6dea8a5a41e"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/f09e0693-82f4-5cf2-ad40-c6dea8a5a41e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
