ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,End Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
9a37ed85-035f-5216-a57c-36aac001e115,tg:lhbr:210675,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:210675,record identifiers,https://data.letterenhuis.be/ark:/24970/9a37ed85-035f-5216-a57c-36aac001e115,object identifier,Brieven,,,,,,
9a37ed85-035f-5216-a57c-36aac001e115,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""04b04c9d-0e18-4221-b239-e38ef7061365"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ed1cf364-83d1-45a6-ac8e-e0d4b7e82f27"", ""inverseOntologyProperty"": """"}]"
9a37ed85-035f-5216-a57c-36aac001e115,tg:lhbr:210675,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1977.0,2092,In Copyright,
9a37ed85-035f-5216-a57c-36aac001e115,tg:lhbr:210675,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,19771231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a37ed85-035f-5216-a57c-36aac001e115,tg:lhbr:210675,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,1977-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a37ed85-035f-5216-a57c-36aac001e115,tg:lhbr:210675,e73_Languages,1,kenmerken.lhlanguagehs,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,,,,
9a37ed85-035f-5216-a57c-36aac001e115,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/br/000200157,referentienummer,False,,,,,,,,,,,,,,,
9a37ed85-035f-5216-a57c-36aac001e115,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhbr:210675,brocade id,False,,,,,,,,,,,,,,,
9a37ed85-035f-5216-a57c-36aac001e115,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhbr:210675/N,brocade url,False,,,,,,,,,,,,,,,
9a37ed85-035f-5216-a57c-36aac001e115,tg:lhbr:210675,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""9e767811-4433-5792-8633-3f74a377c666"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b16237d9-cb1a-45f6-8212-8ee53745b9dc"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
9a37ed85-035f-5216-a57c-36aac001e115,tg:lhbr:210675,e73_Titles,,,au::19690,,,,lhbr,lhbr,Brief,b0a50062-afc4-526d-93aa-1136948500fa,bs,,au::19690:1,au::19690g:1,,,,au_code,correspondents (correspondence writers),,"dlod={""suggest"":[""/agents/people/2106830"",""au::19690"",""au::19690:1"",""ark:/83110/x0/b0a50062-afc4-526d-93aa-1136948500fa"",""Gustaaf Vermeille"",""ark:/83110/x0/8cd29413-4c3c-5bf7-b00f-5525116526d5""],""name"":""Gustaaf Vermeille"",""ark"":""ark:/83110/x0/8cd29413-4c3c-5bf7-b00f-5525116526d5"",""uri"":""/agents/people/2106830"",""id"":""au::19690:1"",""resourceArk"":""ark:/83110/x0/b0a50062-afc4-526d-93aa-1136948500fa"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b0a50062-afc4-526d-93aa-1136948500fa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a37ed85-035f-5216-a57c-36aac001e115,tg:lhbr:210675,e73_Titles,,,au::5664,,,,lhbr,lhbr,Brief,6cd5cefd-c688-5c3d-afa9-06819855626c,co,,au::5664:1,au::5664g:1,,,,au_code,recipients (people),,"dlod={""suggest"":[""/agents/corporate_entities/606048"",""au::5664"",""au::5664:1"",""ark:/83110/x0/6cd5cefd-c688-5c3d-afa9-06819855626c"",""Dietsche Warande en Belfort"",""ark:/83110/x0/46ea4605-e8b6-535f-acb6-ec9e2a4183f4""],""name"":""Dietsche Warande en Belfort"",""ark"":""ark:/83110/x0/46ea4605-e8b6-535f-acb6-ec9e2a4183f4"",""uri"":""/agents/corporate_entities/606048"",""id"":""au::5664:1"",""resourceArk"":""ark:/83110/x0/6cd5cefd-c688-5c3d-afa9-06819855626c"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/6cd5cefd-c688-5c3d-afa9-06819855626c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
