ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,source_date,Copyright Revision Date,Copyright Type,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,End Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Note,End Date Note Type,End Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation URL,External Relation URL Prefix,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Genre Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Relation,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,Transactions
9c89383a-6c5c-5e6a-9ecc-bdefa5fe5586,tg:lhhs:5799,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhhs:5799,record identifiers,https://data.letterenhuis.be/ark:/24970/9c89383a-6c5c-5e6a-9ecc-bdefa5fe5586,object identifier,Handschriften,,,
9c89383a-6c5c-5e6a-9ecc-bdefa5fe5586,tg:lhhs:5799,e73_AnnotationsImmaterial,1,note.lhalg,"<p><strong>Publicatie</strong> : <em>Les Hollandais sont là</em>, Jos Vandeloo, uitg. Manteau,<br />
Antwerpen, 1985, 186 p.</p>
","<p><strong>Publicatie</strong> : <em>Les Hollandais sont là</em>, Jos Vandeloo, uitg. Manteau,<br />
Antwerpen, 1985, 186 p.</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9c89383a-6c5c-5e6a-9ecc-bdefa5fe5586,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""0864ea07-5506-4799-8cd3-82242388edf5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""26b0653c-1520-4c3b-b450-ffbc2b34c195"", ""inverseOntologyProperty"": """"}]"
9c89383a-6c5c-5e6a-9ecc-bdefa5fe5586,tg:lhhs:5799,e73_Copyrights,,,,,,,,,,,,,,,,,,,1985.0,2100,In Copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9c89383a-6c5c-5e6a-9ecc-bdefa5fe5586,tg:lhhs:5799,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19850612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9c89383a-6c5c-5e6a-9ecc-bdefa5fe5586,tg:lhhs:5799,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19850613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9c89383a-6c5c-5e6a-9ecc-bdefa5fe5586,tg:lhhs:5799,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1985-06-12,1985-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9c89383a-6c5c-5e6a-9ecc-bdefa5fe5586,tg:lhhs:5799,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,verhalend proza,,,,,,,,,,,,,,,,,,,,,,
9c89383a-6c5c-5e6a-9ecc-bdefa5fe5586,tg:lhhs:5799,e73_Languages,1,kenmerken.lhlanguagehs,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,,,,,,,
9c89383a-6c5c-5e6a-9ecc-bdefa5fe5586,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/hs/000005619,referentienummer,False,,,,,,,,,,,,,,,,,,
9c89383a-6c5c-5e6a-9ecc-bdefa5fe5586,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhhs:5799,brocade id,False,,,,,,,,,,,,,,,,,,
9c89383a-6c5c-5e6a-9ecc-bdefa5fe5586,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhhs:5799/N,brocade url,False,,,,,,,,,,,,,,,,,,
9c89383a-6c5c-5e6a-9ecc-bdefa5fe5586,tg:lhhs:5799,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""8376554c-fdd6-5625-8450-e74ad441e43b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""01124cac-5947-4484-964c-20569f43db75"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,
9c89383a-6c5c-5e6a-9ecc-bdefa5fe5586,tg:lhhs:5799,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Les Hollandais sont là. verhalen,titles proper,Dutch (language),,,,,,,,,
