ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,source_date,Copyright Revision Date,Copyright Type,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,End Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Note,End Date Note Type,End Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation URL,External Relation URL Prefix,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Genre Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Relation,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,Transactions
fcf00197-0b27-526f-ae27-c725a61d6cf9,tg:lhhs:1572,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhhs:1572,record identifiers,https://data.letterenhuis.be/ark:/24970/fcf00197-0b27-526f-ae27-c725a61d6cf9,object identifier,Handschriften,,,
fcf00197-0b27-526f-ae27-c725a61d6cf9,tg:lhhs:1572,e73_AnnotationsImmaterial,1,note.lhalg,"<p>1 bedrijf.<br />
Zwarte inkt en potlood op ongelijnd papier.</p>
","<p>1 bedrijf.<br />
Zwarte inkt en potlood op ongelijnd papier.</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fcf00197-0b27-526f-ae27-c725a61d6cf9,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""e1261f5b-f596-47cb-b54d-c4945962ac82"", ""ontologyProperty"": """", ""resourceXresourceId"": ""43614d1e-4209-4263-b7a8-00277fd46bd0"", ""inverseOntologyProperty"": """"}]"
fcf00197-0b27-526f-ae27-c725a61d6cf9,tg:lhhs:1572,e73_Copyrights,,,,,,,,,,,,,,,,,,,1920.0,2035,In Copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fcf00197-0b27-526f-ae27-c725a61d6cf9,tg:lhhs:1572,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19200818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fcf00197-0b27-526f-ae27-c725a61d6cf9,tg:lhhs:1572,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19200824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fcf00197-0b27-526f-ae27-c725a61d6cf9,tg:lhhs:1572,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920-08-18,1920-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fcf00197-0b27-526f-ae27-c725a61d6cf9,tg:lhhs:1572,e73_GenreTypes,1,kenmerken.lhgenrehs,dr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,drama (literary genre),,,,,,,,,,,,,,,,,,,,,,
fcf00197-0b27-526f-ae27-c725a61d6cf9,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/hs/000001498,referentienummer,False,,,,,,,,,,,,,,,,,,
fcf00197-0b27-526f-ae27-c725a61d6cf9,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhhs:1572,brocade id,False,,,,,,,,,,,,,,,,,,
