ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,source_date,Copyright Revision Date,Copyright Type,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,End Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Note,End Date Note Type,End Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation URL,External Relation URL Prefix,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Genre Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Relation,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,Transactions
5740d0c8-52db-55e7-ab7c-21e405bf1d05,tg:lhdc:3342,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhdc:3342,record identifiers,https://data.letterenhuis.be/ark:/24970/5740d0c8-52db-55e7-ab7c-21e405bf1d05,object identifier,Documenten,,,
5740d0c8-52db-55e7-ab7c-21e405bf1d05,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""095555c7-789e-4311-9a56-1b25a956a2a4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""638c1946-1528-44ae-8a22-7391c00382bb"", ""inverseOntologyProperty"": """"}]"
5740d0c8-52db-55e7-ab7c-21e405bf1d05,tg:lhdc:3342,e73_Copyrights,,,,,,,,,,,,,,,,,,,1960.0,2075,In Copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5740d0c8-52db-55e7-ab7c-21e405bf1d05,tg:lhdc:3342,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19600218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5740d0c8-52db-55e7-ab7c-21e405bf1d05,tg:lhdc:3342,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5740d0c8-52db-55e7-ab7c-21e405bf1d05,tg:lhdc:3342,e73_Languages,1,kenmerken.lhlanguagehs,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,,,,,,,
5740d0c8-52db-55e7-ab7c-21e405bf1d05,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/dc/000003223,referentienummer,False,,,,,,,,,,,,,,,,,,
5740d0c8-52db-55e7-ab7c-21e405bf1d05,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhdc:3342,brocade id,False,,,,,,,,,,,,,,,,,,
5740d0c8-52db-55e7-ab7c-21e405bf1d05,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhdc:3342/N,brocade url,False,,,,,,,,,,,,,,,,,,
5740d0c8-52db-55e7-ab7c-21e405bf1d05,tg:lhdc:3342,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""2a222db9-5d3b-5d0e-9e89-80c2c902ac43"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1f255326-e0b7-4f0d-859e-db7bfbda2e19"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,
5740d0c8-52db-55e7-ab7c-21e405bf1d05,tg:lhdc:3342,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tim met vakantie,titles proper,Dutch (language),,,,,,,,,
5740d0c8-52db-55e7-ab7c-21e405bf1d05,tg:lhdc:3342,e73_Titles,,,au::17898,,,,lh,lhdc,Tekstdrager,79ddc22f-065f-5fd3-a3b5-b85ad5934568,au,,au::17898:1,au::17898g:1,,,,au_code,,,,,,,,,,,,,,,,,,,,,authors,,"dlod={""suggest"":[""/agents/people/1915086"",""au::17898"",""au::17898:1"",""ark:/83110/x0/79ddc22f-065f-5fd3-a3b5-b85ad5934568"",""Erik Suls"",""ark:/83110/x0/c840b9a4-fd37-51f7-a464-a293360d15c9""],""name"":""Erik Suls"",""ark"":""ark:/83110/x0/c840b9a4-fd37-51f7-a464-a293360d15c9"",""uri"":""/agents/people/1915086"",""id"":""au::17898:1"",""resourceArk"":""ark:/83110/x0/79ddc22f-065f-5fd3-a3b5-b85ad5934568"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/79ddc22f-065f-5fd3-a3b5-b85ad5934568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
