ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,source_date,Copyright Revision Date,Copyright Type,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,End Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Note,End Date Note Type,End Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation URL,External Relation URL Prefix,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Genre Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Relation,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,Transactions
ae18e490-a226-5f67-9e8b-a1488e5a28f8,tg:lhhs:1356,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhhs:1356,record identifiers,https://data.letterenhuis.be/ark:/24970/ae18e490-a226-5f67-9e8b-a1488e5a28f8,object identifier,Handschriften,,,
ae18e490-a226-5f67-9e8b-a1488e5a28f8,tg:lhhs:1356,e73_AnnotationsImmaterial,1,note.lhalg,"<p>zwarte inkt op geruit papier</p>
","<p>zwarte inkt op geruit papier</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ae18e490-a226-5f67-9e8b-a1488e5a28f8,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""a72e1219-6e33-47b1-94b5-a9c53b386fa5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a2f99196-7d5c-4d61-87f5-546afbadd0a5"", ""inverseOntologyProperty"": """"}]"
ae18e490-a226-5f67-9e8b-a1488e5a28f8,tg:lhhs:1356,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,Copyright Undetermined,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ae18e490-a226-5f67-9e8b-a1488e5a28f8,tg:lhhs:1356,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,poetry,,,,,,,,,,,,,,,,,,,,,,
ae18e490-a226-5f67-9e8b-a1488e5a28f8,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/hs/000001286,referentienummer,False,,,,,,,,,,,,,,,,,,
ae18e490-a226-5f67-9e8b-a1488e5a28f8,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhhs:1356,brocade id,False,,,,,,,,,,,,,,,,,,
ae18e490-a226-5f67-9e8b-a1488e5a28f8,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhhs:1356/N,brocade url,False,,,,,,,,,,,,,,,,,,
ae18e490-a226-5f67-9e8b-a1488e5a28f8,tg:lhhs:1356,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""174b1ddb-0ef9-580c-9dd0-0cf3af5e3bfc"", ""ontologyProperty"": """", ""resourceXresourceId"": ""233c4016-25f4-4cd7-bc23-0f08f784c876"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,
ae18e490-a226-5f67-9e8b-a1488e5a28f8,tg:lhhs:1356,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Huldegroet aan den Heer en Vriend Lodewijk Scheltjens, ter gelegenheid van zijn zeventigste Jaarfeest.",titles proper,Dutch (language),,,,,,,,,
ae18e490-a226-5f67-9e8b-a1488e5a28f8,tg:lhhs:1356,e73_Titles,2,id.title/in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'k Min, dichter, 't losse rijm, vrij uit het hart gesproten",incipits,Dutch (language),,,,,,,,,
