ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,source_date,Copyright Revision Date,Copyright Type,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,End Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Note,End Date Note Type,End Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation URL,External Relation URL Prefix,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Genre Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Relation,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,Transactions
2df374c0-c3da-5705-a8e2-9d2e5fb2786c,tg:lhhs:21090,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhhs:21090,record identifiers,https://data.letterenhuis.be/ark:/24970/2df374c0-c3da-5705-a8e2-9d2e5fb2786c,object identifier,Handschriften,,,
2df374c0-c3da-5705-a8e2-9d2e5fb2786c,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""9c4647e6-f059-4e1d-a54a-f975a4a6ee21"", ""ontologyProperty"": """", ""resourceXresourceId"": ""18cbadcb-9c55-4404-a908-2bca0d78be5b"", ""inverseOntologyProperty"": """"}]"
2df374c0-c3da-5705-a8e2-9d2e5fb2786c,tg:lhhs:21090,e73_Copyrights,,,,,,,,,,,,,,,,,,,1980.0,2095,In Copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2df374c0-c3da-5705-a8e2-9d2e5fb2786c,tg:lhhs:21090,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2df374c0-c3da-5705-a8e2-9d2e5fb2786c,tg:lhhs:21090,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980,,datum na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2df374c0-c3da-5705-a8e2-9d2e5fb2786c,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/hs/000020110,referentienummer,False,,,,,,,,,,,,,,,,,,
2df374c0-c3da-5705-a8e2-9d2e5fb2786c,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhhs:21090,brocade id,False,,,,,,,,,,,,,,,,,,
2df374c0-c3da-5705-a8e2-9d2e5fb2786c,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhhs:21090/N,brocade url,False,,,,,,,,,,,,,,,,,,
2df374c0-c3da-5705-a8e2-9d2e5fb2786c,tg:lhhs:21090,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""986f602e-ebc3-559b-b7f0-2884c1a30097"", ""ontologyProperty"": """", ""resourceXresourceId"": ""72a27af4-c9b5-4096-89bc-6410a64758b9"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,
2df374c0-c3da-5705-a8e2-9d2e5fb2786c,tg:lhhs:21090,e73_Titles,1,id.title/subTitle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Notities voor een roman,constructed titles,Dutch (language),,,,,,,,,
