ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,source_date,Copyright Revision Date,Copyright Type,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,End Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Note,End Date Note Type,End Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation URL,External Relation URL Prefix,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Genre Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Relation,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,Transactions
64cd9a84-02e5-5d17-be99-4fe978cad79b,tg:lhdc:4755,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhdc:4755,record identifiers,https://data.letterenhuis.be/ark:/24970/64cd9a84-02e5-5d17-be99-4fe978cad79b,object identifier,Documenten,,,
64cd9a84-02e5-5d17-be99-4fe978cad79b,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""8382d47e-8346-41bc-852a-08b1ab999606"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e7935fcf-dc1f-4415-ac09-45b67f2fada0"", ""inverseOntologyProperty"": """"}]"
64cd9a84-02e5-5d17-be99-4fe978cad79b,tg:lhdc:4755,e73_Copyrights,,,,,,,,,,,,,,,,,,,1958.0,2073,In Copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64cd9a84-02e5-5d17-be99-4fe978cad79b,tg:lhdc:4755,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19580906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64cd9a84-02e5-5d17-be99-4fe978cad79b,tg:lhdc:4755,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1958-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64cd9a84-02e5-5d17-be99-4fe978cad79b,tg:lhdc:4755,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Luisterspel naar een gelijknamige Kerstvertelling van Felix Timmermans voor<br />
de radio bewerkt door Frans Verstreken. (Uit Kerstboek 1932)</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64cd9a84-02e5-5d17-be99-4fe978cad79b,tg:lhdc:4755,e73_Languages,1,kenmerken.lhlanguagehs,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,,,,,,,
64cd9a84-02e5-5d17-be99-4fe978cad79b,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/dc/000004615,referentienummer,False,,,,,,,,,,,,,,,,,,
64cd9a84-02e5-5d17-be99-4fe978cad79b,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhdc:4755,brocade id,False,,,,,,,,,,,,,,,,,,
64cd9a84-02e5-5d17-be99-4fe978cad79b,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhdc:4755/N,brocade url,False,,,,,,,,,,,,,,,,,,
64cd9a84-02e5-5d17-be99-4fe978cad79b,tg:lhdc:4755,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""3c4b0755-61ca-5759-918e-3effcb4d6506"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e1b62e2f-fde0-4d21-8861-069ba23499ab"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,
