ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,source_date,Copyright Revision Date,Copyright Type,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,End Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Note,End Date Note Type,End Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation URL,External Relation URL Prefix,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Genre Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Relation,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,Transactions
720a7151-1a15-5b5a-9087-8daaae1cf08a,tg:lhhs:1748,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhhs:1748,record identifiers,https://data.letterenhuis.be/ark:/24970/720a7151-1a15-5b5a-9087-8daaae1cf08a,object identifier,Handschriften,,,
720a7151-1a15-5b5a-9087-8daaae1cf08a,tg:lhhs:1748,e73_AnnotationsImmaterial,1,note.lhalg,"<p><strong>Beschrijving</strong> Enkelzijdig met zwarte inkt beschreven vel. Tekst in het<br />
Duits. Bij dezelfde gelegenheid kwam Roelants nog een tweede keer aan het<br />
woord: zie handschrift met nr. 119549/1.</p>
","<p><strong>Beschrijving</strong> Enkelzijdig met zwarte inkt beschreven vel. Tekst in het<br />
Duits. Bij dezelfde gelegenheid kwam Roelants nog een tweede keer aan het<br />
woord: zie handschrift met nr. 119549/1.</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720a7151-1a15-5b5a-9087-8daaae1cf08a,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""089d605d-2528-4720-bef2-97064071824e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""76f573f6-28bd-4723-afa1-1b66b2ae1a4d"", ""inverseOntologyProperty"": """"}]"
720a7151-1a15-5b5a-9087-8daaae1cf08a,tg:lhhs:1748,e73_Copyrights,,,,,,,,,,,,,,,,,,,1965.0,2080,In Copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720a7151-1a15-5b5a-9087-8daaae1cf08a,tg:lhhs:1748,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19650222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720a7151-1a15-5b5a-9087-8daaae1cf08a,tg:lhhs:1748,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1965-02-22,,circa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720a7151-1a15-5b5a-9087-8daaae1cf08a,tg:lhhs:1748,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,beschouwend proza,,,,,,,,,,,,,,,,,,,,,,
720a7151-1a15-5b5a-9087-8daaae1cf08a,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/hs/000001671,referentienummer,False,,,,,,,,,,,,,,,,,,
720a7151-1a15-5b5a-9087-8daaae1cf08a,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhhs:1748,brocade id,False,,,,,,,,,,,,,,,,,,
720a7151-1a15-5b5a-9087-8daaae1cf08a,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhhs:1748/N,brocade url,False,,,,,,,,,,,,,,,,,,
720a7151-1a15-5b5a-9087-8daaae1cf08a,tg:lhhs:1748,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""114a91e0-1515-5f63-a44e-be2e642333ae"", ""ontologyProperty"": """", ""resourceXresourceId"": ""200c7f5a-0a88-4fc1-900a-1c50df46643a"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,
720a7151-1a15-5b5a-9087-8daaae1cf08a,tg:lhhs:1748,e73_Titles,1,id.title/subTitle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Toespraak bij de 40ste verjaardag van de Bonner Buchgemeinde,constructed titles,Dutch (language),,,,,,,,,
720a7151-1a15-5b5a-9087-8daaae1cf08a,tg:lhhs:1748,e73_Titles,,,au::15847,,,,lh,lhhs,Tekstdrager,1741ccaf-74b8-57b5-b151-ad49ccee619c,au,,au::15847:1,au::15847g:1,,,,au_code,,,,,,,,,,,,,,,,,,,,,authors,,"dlod={""suggest"":[""/agents/people/1695629"",""au::15847"",""au::15847:1"",""ark:/83110/x0/1741ccaf-74b8-57b5-b151-ad49ccee619c"",""Maurice Roelants"",""ark:/83110/x0/17740620-bd1a-5e32-8428-8b5d926a46c5""],""name"":""Maurice Roelants"",""ark"":""ark:/83110/x0/17740620-bd1a-5e32-8428-8b5d926a46c5"",""uri"":""/agents/people/1695629"",""id"":""au::15847:1"",""resourceArk"":""ark:/83110/x0/1741ccaf-74b8-57b5-b151-ad49ccee619c"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/1741ccaf-74b8-57b5-b151-ad49ccee619c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720a7151-1a15-5b5a-9087-8daaae1cf08a,tg:lhhs:1748,e73_Titles,,,au::28723,,,,lh,lhhs,Tekstdrager,c17799cd-cd66-5f89-8e3a-0c502ab6570a,kw,,au::28723:1,au::28723g:1,,,,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/corporate_entities/3073361"",""au::28723"",""au::28723:1"",""ark:/83110/x0/c17799cd-cd66-5f89-8e3a-0c502ab6570a"",""Bonner Buchgemeinde [Bonn (D)]"",""ark:/83110/x0/3f6c9dbe-e9c5-5018-b7d4-d715b78b19e1""],""name"":""Bonner Buchgemeinde [Bonn (D)]"",""ark"":""ark:/83110/x0/3f6c9dbe-e9c5-5018-b7d4-d715b78b19e1"",""uri"":""/agents/corporate_entities/3073361"",""id"":""au::28723:1"",""resourceArk"":""ark:/83110/x0/c17799cd-cd66-5f89-8e3a-0c502ab6570a"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/c17799cd-cd66-5f89-8e3a-0c502ab6570a,,,,,,,,,,,,,
