ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,source_date,Copyright Revision Date,Copyright Type,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,End Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Note,End Date Note Type,End Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation URL,External Relation URL Prefix,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Genre Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Relation,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,Transactions
9ed0295e-70f2-5906-90e5-cd40b68fe9e6,tg:lhhs:20052,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhhs:20052,record identifiers,https://data.letterenhuis.be/ark:/24970/9ed0295e-70f2-5906-90e5-cd40b68fe9e6,object identifier,Handschriften,,,
9ed0295e-70f2-5906-90e5-cd40b68fe9e6,tg:lhhs:20052,e73_AnnotationsImmaterial,1,note.lhalg,"<ul>
<li>Eerste en tweede proef, samen ingebonden</li>
<li>Linnen kaft met gouden opdruk</li>
</ul>
","<ul>
<li>Eerste en tweede proef, samen ingebonden</li>
<li>Linnen kaft met gouden opdruk</li>
</ul>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ed0295e-70f2-5906-90e5-cd40b68fe9e6,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""c7f66a15-0b88-467b-bcd6-67028cde58f5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fc4add2e-5847-4912-af63-a0f67be22685"", ""inverseOntologyProperty"": """"}]"
9ed0295e-70f2-5906-90e5-cd40b68fe9e6,tg:lhhs:20052,e73_Copyrights,,,,,,,,,,,,,,,,,,,1910.0,2025,In Copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ed0295e-70f2-5906-90e5-cd40b68fe9e6,tg:lhhs:20052,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ed0295e-70f2-5906-90e5-cd40b68fe9e6,tg:lhhs:20052,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ed0295e-70f2-5906-90e5-cd40b68fe9e6,tg:lhhs:20052,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,verhalend proza,,,,,,,,,,,,,,,,,,,,,,
9ed0295e-70f2-5906-90e5-cd40b68fe9e6,tg:lhhs:20052,e73_Languages,1,kenmerken.lhlanguagehs,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,,,,,,,
9ed0295e-70f2-5906-90e5-cd40b68fe9e6,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/hs/000019114,referentienummer,False,,,,,,,,,,,,,,,,,,
9ed0295e-70f2-5906-90e5-cd40b68fe9e6,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhhs:20052,brocade id,False,,,,,,,,,,,,,,,,,,
9ed0295e-70f2-5906-90e5-cd40b68fe9e6,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhhs:20052/N,brocade url,False,,,,,,,,,,,,,,,,,,
9ed0295e-70f2-5906-90e5-cd40b68fe9e6,tg:lhhs:20052,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""2e048cba-f1e3-5975-be8e-7aa198999e74"", ""ontologyProperty"": """", ""resourceXresourceId"": ""907ee510-4a20-45b5-8d81-5508aeb1d9e8"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,
9ed0295e-70f2-5906-90e5-cd40b68fe9e6,tg:lhhs:20052,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Landelijk minnespel,titles proper,Dutch (language),,,,,,,,,
9ed0295e-70f2-5906-90e5-cd40b68fe9e6,tg:lhhs:20052,e73_Titles,2,id.title/subTitle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Verbeterde drukproeven (samen ingebonden),constructed titles,Dutch (language),,,,,,,,,
