ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,source_date,Copyright Revision Date,Copyright Type,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,End Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Note,End Date Note Type,End Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation URL,External Relation URL Prefix,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Genre Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Relation,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,Transactions
cb32eaae-f373-5864-a4d9-5e54ae444cc0,tg:lhhs:5431,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhhs:5431,record identifiers,https://data.letterenhuis.be/ark:/24970/cb32eaae-f373-5864-a4d9-5e54ae444cc0,object identifier,Handschriften,,,
cb32eaae-f373-5864-a4d9-5e54ae444cc0,tg:lhhs:5431,e73_AnnotationsImmaterial,1,note.lhalg,"<p><strong>Publicatie</strong> <em>&quot;De twee vrienden, Zedenschets.&quot;</em> Met 2 platen van Edward<br />
Dujardin. Antwerpen, Drukkerij van J.P. van Dieren en comp., uitgevers,<br />
1872,106 pp. Met titelplaat. Op de laatste pagina van het omslag: &quot;Ter perse<br />
van denzelfden schrijver, om binnen kort te verschijnen: De baan wachter.&quot;</p>
","<p><strong>Publicatie</strong> <em>&quot;De twee vrienden, Zedenschets.&quot;</em> Met 2 platen van Edward<br />
Dujardin. Antwerpen, Drukkerij van J.P. van Dieren en comp., uitgevers,<br />
1872,106 pp. Met titelplaat. Op de laatste pagina van het omslag: &quot;Ter perse<br />
van denzelfden schrijver, om binnen kort te verschijnen: De baan wachter.&quot;</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb32eaae-f373-5864-a4d9-5e54ae444cc0,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""81f4b6d3-233d-4c3c-a7d6-933474353338"", ""ontologyProperty"": """", ""resourceXresourceId"": ""37a220a1-fe71-4f00-8713-3f228d8ad5a6"", ""inverseOntologyProperty"": """"}]"
cb32eaae-f373-5864-a4d9-5e54ae444cc0,tg:lhhs:5431,e73_Copyrights,,,,,,,,,,,,,,,,,,,1871.0,1986,No Copyright - Public Domain Mark 1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb32eaae-f373-5864-a4d9-5e54ae444cc0,tg:lhhs:5431,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18710000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb32eaae-f373-5864-a4d9-5e54ae444cc0,tg:lhhs:5431,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1871,,reconstructie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb32eaae-f373-5864-a4d9-5e54ae444cc0,tg:lhhs:5431,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,verhalend proza,,,,,,,,,,,,,,,,,,,,,,
cb32eaae-f373-5864-a4d9-5e54ae444cc0,tg:lhhs:5431,e73_Languages,1,kenmerken.lhlanguagehs,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,,,,,,,
cb32eaae-f373-5864-a4d9-5e54ae444cc0,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/hs/000005254,referentienummer,False,,,,,,,,,,,,,,,,,,
cb32eaae-f373-5864-a4d9-5e54ae444cc0,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhhs:5431,brocade id,False,,,,,,,,,,,,,,,,,,
cb32eaae-f373-5864-a4d9-5e54ae444cc0,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhhs:5431/N,brocade url,False,,,,,,,,,,,,,,,,,,
cb32eaae-f373-5864-a4d9-5e54ae444cc0,tg:lhhs:5431,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""6fb3891b-e793-5a83-ac7e-c0f8a8eb4674"", ""ontologyProperty"": """", ""resourceXresourceId"": ""287f021d-7485-4c90-9bab-b50d08a08ad3"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,
cb32eaae-f373-5864-a4d9-5e54ae444cc0,tg:lhhs:5431,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,De twee vrienden,titles proper,Dutch (language),,,,,,,,,
cb32eaae-f373-5864-a4d9-5e54ae444cc0,tg:lhhs:5431,e73_Titles,,,au::4333,,,,lh,lhhs,Tekstdrager,ebd00cc4-2119-5474-b6ef-42b56014bfd9,au,,au::4333:1,au::4333g:1,,,,au_code,,,,,,,,,,,,,,,,,,,,,authors,,"dlod={""suggest"":[""/agents/people/463631"",""au::4333"",""au::4333:1"",""ark:/83110/x0/ebd00cc4-2119-5474-b6ef-42b56014bfd9"",""Hendrik Conscience"",""ark:/83110/x0/48f132f6-82a1-5796-9149-1daf61254f47""],""name"":""Hendrik Conscience"",""ark"":""ark:/83110/x0/48f132f6-82a1-5796-9149-1daf61254f47"",""uri"":""/agents/people/463631"",""id"":""au::4333:1"",""resourceArk"":""ark:/83110/x0/ebd00cc4-2119-5474-b6ef-42b56014bfd9"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ebd00cc4-2119-5474-b6ef-42b56014bfd9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
