ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,source_date,Copyright Revision Date,Copyright Type,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,End Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Note,End Date Note Type,End Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation URL,External Relation URL Prefix,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Genre Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Relation,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,Transactions
abf9ddc4-2643-501b-bc09-4c2a27f43461,tg:lhhs:5719,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhhs:5719,record identifiers,https://data.letterenhuis.be/ark:/24970/abf9ddc4-2643-501b-bc09-4c2a27f43461,object identifier,Handschriften,,,
abf9ddc4-2643-501b-bc09-4c2a27f43461,tg:lhhs:5719,e73_AnnotationsImmaterial,1,note.lhalg,"<p><strong>Publicatie</strong> : * <em>The deadbeats</em>, Ward Ruyslinck en R.B. Powell [vert.],<br />
uitg. P. Owen, Londen, 1968, 104 p. * <em>De ontaarde slapers</em>, Ward Ruyslinck,<br />
uitg. Manteau, Brussel 1957(1° editie), 127 p.</p>
","<p><strong>Publicatie</strong> : * <em>The deadbeats</em>, Ward Ruyslinck en R.B. Powell [vert.],<br />
uitg. P. Owen, Londen, 1968, 104 p. * <em>De ontaarde slapers</em>, Ward Ruyslinck,<br />
uitg. Manteau, Brussel 1957(1° editie), 127 p.</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abf9ddc4-2643-501b-bc09-4c2a27f43461,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""a44753b1-6473-4238-9d03-1e76e191c5c0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c72d25c8-0f76-44f4-a313-153a07d419f9"", ""inverseOntologyProperty"": """"}]"
abf9ddc4-2643-501b-bc09-4c2a27f43461,tg:lhhs:5719,e73_Copyrights,,,,,,,,,,,,,,,,,,,1968.0,2083,In Copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abf9ddc4-2643-501b-bc09-4c2a27f43461,tg:lhhs:5719,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19680000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abf9ddc4-2643-501b-bc09-4c2a27f43461,tg:lhhs:5719,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1968,,reconstructie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abf9ddc4-2643-501b-bc09-4c2a27f43461,tg:lhhs:5719,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,verhalend proza,,,,,,,,,,,,,,,,,,,,,,
abf9ddc4-2643-501b-bc09-4c2a27f43461,tg:lhhs:5719,e73_Languages,1,kenmerken.lhlanguagehs,eng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,English (language),,,,,,,,,,,,,,,,,,,,,
abf9ddc4-2643-501b-bc09-4c2a27f43461,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/hs/000005541,referentienummer,False,,,,,,,,,,,,,,,,,,
abf9ddc4-2643-501b-bc09-4c2a27f43461,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhhs:5719,brocade id,False,,,,,,,,,,,,,,,,,,
