ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,source_date,Copyright Revision Date,Copyright Type,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,End Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Note,End Date Note Type,End Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation URL,External Relation URL Prefix,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Genre Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Relation,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,Transactions
7821d8d7-e89a-593b-b17d-71a02a2315f9,tg:lhhs:4283,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhhs:4283,record identifiers,https://data.letterenhuis.be/ark:/24970/7821d8d7-e89a-593b-b17d-71a02a2315f9,object identifier,Handschriften,,,
7821d8d7-e89a-593b-b17d-71a02a2315f9,tg:lhhs:4283,e73_AnnotationsImmaterial,1,note.lhalg,"<p><strong>Beschrijving</strong> Twee kwatrijnen in zwarte inkt. Zie ook de drukproef van dit<br />
gedicht onder inschrijvingsnr. 92192/p.<br />
<strong>Publicatie</strong> ''k Weet niet waarom'.<br />
In: <em>'t Fonteintje</em>, 1924, jg. 3, p. 142.</p>
","<p><strong>Beschrijving</strong> Twee kwatrijnen in zwarte inkt. Zie ook de drukproef van dit<br />
gedicht onder inschrijvingsnr. 92192/p.<br />
<strong>Publicatie</strong> ''k Weet niet waarom'.<br />
In: <em>'t Fonteintje</em>, 1924, jg. 3, p. 142.</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7821d8d7-e89a-593b-b17d-71a02a2315f9,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""a015e5e5-8ba4-4243-a4e9-6b6765bfca21"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d4de5b45-1018-4c61-921a-0cb73e76a8dc"", ""inverseOntologyProperty"": """"}]"
7821d8d7-e89a-593b-b17d-71a02a2315f9,tg:lhhs:4283,e73_Copyrights,,,,,,,,,,,,,,,,,,,1923.0,2038,In Copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7821d8d7-e89a-593b-b17d-71a02a2315f9,tg:lhhs:4283,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19231218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7821d8d7-e89a-593b-b17d-71a02a2315f9,tg:lhhs:4283,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1923-12-18,,reconstructie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7821d8d7-e89a-593b-b17d-71a02a2315f9,tg:lhhs:4283,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,poetry,,,,,,,,,,,,,,,,,,,,,,
7821d8d7-e89a-593b-b17d-71a02a2315f9,tg:lhhs:4283,e73_Languages,1,kenmerken.lhlanguagehs,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,,,,,,,
7821d8d7-e89a-593b-b17d-71a02a2315f9,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/hs/000004118,referentienummer,False,,,,,,,,,,,,,,,,,,
7821d8d7-e89a-593b-b17d-71a02a2315f9,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhhs:4283,brocade id,False,,,,,,,,,,,,,,,,,,
