ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,source_date,Copyright Revision Date,Copyright Type,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,End Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Note,End Date Note Type,End Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation URL,External Relation URL Prefix,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Genre Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Relation,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,Transactions
1521c0e9-cebd-51fa-bfe1-77266eefdcf7,tg:lhhs:4267,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhhs:4267,record identifiers,https://data.letterenhuis.be/ark:/24970/1521c0e9-cebd-51fa-bfe1-77266eefdcf7,object identifier,Handschriften,,,
1521c0e9-cebd-51fa-bfe1-77266eefdcf7,tg:lhhs:4267,e73_AnnotationsImmaterial,1,note.lhalg,"<p><strong>Beschrijving</strong> Vier terzinen in zwarte inkt. Met notitie: 'Font[eintje?] 31<br />
III / Maart'. Was het gedicht voor <em>'t Fonteintje</em> bedoeld? In elk geval werd<br />
het daar uiteindelijk niet in gepubliceerd. Op de ommezijde staat een ander<br />
gedicht ('Mijn hart en doet geen zeer...').</p>
","<p><strong>Beschrijving</strong> Vier terzinen in zwarte inkt. Met notitie: 'Font[eintje?] 31<br />
III / Maart'. Was het gedicht voor <em>'t Fonteintje</em> bedoeld? In elk geval werd<br />
het daar uiteindelijk niet in gepubliceerd. Op de ommezijde staat een ander<br />
gedicht ('Mijn hart en doet geen zeer...').</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1521c0e9-cebd-51fa-bfe1-77266eefdcf7,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""a4622078-e554-4c1f-b30f-34eeb6ea6eb6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8c1ece31-f37a-4f99-88dc-e844f20a7332"", ""inverseOntologyProperty"": """"}]"
1521c0e9-cebd-51fa-bfe1-77266eefdcf7,tg:lhhs:4267,e73_Copyrights,,,,,,,,,,,,,,,,,,,1921.0,2036,In Copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1521c0e9-cebd-51fa-bfe1-77266eefdcf7,tg:lhhs:4267,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19210303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1521c0e9-cebd-51fa-bfe1-77266eefdcf7,tg:lhhs:4267,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1921-03-03,,circa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1521c0e9-cebd-51fa-bfe1-77266eefdcf7,tg:lhhs:4267,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,poetry,,,,,,,,,,,,,,,,,,,,,,
1521c0e9-cebd-51fa-bfe1-77266eefdcf7,tg:lhhs:4267,e73_Languages,1,kenmerken.lhlanguagehs,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,,,,,,,
1521c0e9-cebd-51fa-bfe1-77266eefdcf7,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/hs/000004102,referentienummer,False,,,,,,,,,,,,,,,,,,
1521c0e9-cebd-51fa-bfe1-77266eefdcf7,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhhs:4267,brocade id,False,,,,,,,,,,,,,,,,,,
1521c0e9-cebd-51fa-bfe1-77266eefdcf7,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhhs:4267/N,brocade url,False,,,,,,,,,,,,,,,,,,
1521c0e9-cebd-51fa-bfe1-77266eefdcf7,tg:lhhs:4267,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""a34aef67-21ce-5258-9c48-91ac44784846"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d50d7693-a6c7-4764-a0f5-db50d643feb3"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,
1521c0e9-cebd-51fa-bfe1-77266eefdcf7,tg:lhhs:4267,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indien 'k soms...,titles proper,Dutch (language),,,,,,,,,
1521c0e9-cebd-51fa-bfe1-77266eefdcf7,tg:lhhs:4267,e73_Titles,,,au::11389,,,,lh,lhhs,Tekstdrager,d82d5189-89c5-56c6-ba6a-718a958c1857,au,,au::11389:1,au::11389g:1,,,,au_code,,,,,,,,,,,,,,,,,,,,,authors,,"dlod={""suggest"":[""/agents/people/1218623"",""au::11389"",""au::11389:1"",""ark:/83110/x0/d82d5189-89c5-56c6-ba6a-718a958c1857"",""Karel Leroux"",""ark:/83110/x0/1adba97b-c454-522a-b116-83a2401669ee""],""name"":""Karel Leroux"",""ark"":""ark:/83110/x0/1adba97b-c454-522a-b116-83a2401669ee"",""uri"":""/agents/people/1218623"",""id"":""au::11389:1"",""resourceArk"":""ark:/83110/x0/d82d5189-89c5-56c6-ba6a-718a958c1857"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/d82d5189-89c5-56c6-ba6a-718a958c1857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
