ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,source_date,Copyright Revision Date,Copyright Type,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,End Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Note,End Date Note Type,End Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation URL,External Relation URL Prefix,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Genre Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Relation,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,Transactions
5cc214fe-d496-5adb-b9bc-cb2ddd4c56a9,tg:lhdc:4535,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhdc:4535,record identifiers,https://data.letterenhuis.be/ark:/24970/5cc214fe-d496-5adb-b9bc-cb2ddd4c56a9,object identifier,Documenten,,,
5cc214fe-d496-5adb-b9bc-cb2ddd4c56a9,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""dea0f130-a989-4e2d-ac96-aa9b55a0dbe8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ca9fd17a-0f99-4c54-a3f6-684203f4ee0c"", ""inverseOntologyProperty"": """"}]"
5cc214fe-d496-5adb-b9bc-cb2ddd4c56a9,tg:lhdc:4535,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,Copyright Undetermined,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5cc214fe-d496-5adb-b9bc-cb2ddd4c56a9,tg:lhdc:4535,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Auteur: De Mulder</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5cc214fe-d496-5adb-b9bc-cb2ddd4c56a9,tg:lhdc:4535,e73_Languages,1,kenmerken.lhlanguagehs,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,,,,,,,
5cc214fe-d496-5adb-b9bc-cb2ddd4c56a9,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/dc/000004410,referentienummer,False,,,,,,,,,,,,,,,,,,
5cc214fe-d496-5adb-b9bc-cb2ddd4c56a9,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhdc:4535,brocade id,False,,,,,,,,,,,,,,,,,,
5cc214fe-d496-5adb-b9bc-cb2ddd4c56a9,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhdc:4535/N,brocade url,False,,,,,,,,,,,,,,,,,,
5cc214fe-d496-5adb-b9bc-cb2ddd4c56a9,tg:lhdc:4535,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""08603f14-e63a-53fd-a687-b2f4a31ac468"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d78f2a76-b2c6-42a1-bc22-2daf26edcd79"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,
5cc214fe-d496-5adb-b9bc-cb2ddd4c56a9,tg:lhdc:4535,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paradijsvogels II - 2A,titles proper,Dutch (language),,,,,,,,,
