ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,source_date,Copyright Revision Date,Copyright Type,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,End Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Note,End Date Note Type,End Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation URL,External Relation URL Prefix,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Genre Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Relation,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,Transactions
cd861655-c9f4-591c-820a-401f26402a6b,tg:lhhs:887,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhhs:887,record identifiers,https://data.letterenhuis.be/ark:/24970/cd861655-c9f4-591c-820a-401f26402a6b,object identifier,Handschriften,,,
cd861655-c9f4-591c-820a-401f26402a6b,tg:lhhs:887,e73_AnnotationsImmaterial,1,note.lhalg,"<p><strong>Beschrijving</strong> Het betreft ongeveer 100 bladen die door Gijsen enkelzijdig,<br />
in blauwe of zwarte inkt of in typoscript, zijn beschreven; ze bevatten de<br />
tekst van 29 radiolezingen of -toespraken die Marnix Gijsen vanuit Amerika<br />
hield tussen januari en augustus 1964. De kroniek van 15 augustus 1964 was<br />
Gijsens laatste; hij keerde terug naar België. (NB De kroniek van 1 februari<br />
heeft inschrijvingsnummer 169130/a-c; de laatste kroniek van Gijsen uit<br />
Amerika, uitgezonden op 15 augustus 1964, is in doorslag aanwezig -<br />
inschrijvingsnummer 64407 - en in origineel typoscript, inschrijvingsnummer<br />
169129/a-b.)</p>
","<p><strong>Beschrijving</strong> Het betreft ongeveer 100 bladen die door Gijsen enkelzijdig,<br />
in blauwe of zwarte inkt of in typoscript, zijn beschreven; ze bevatten de<br />
tekst van 29 radiolezingen of -toespraken die Marnix Gijsen vanuit Amerika<br />
hield tussen januari en augustus 1964. De kroniek van 15 augustus 1964 was<br />
Gijsens laatste; hij keerde terug naar België. (NB De kroniek van 1 februari<br />
heeft inschrijvingsnummer 169130/a-c; de laatste kroniek van Gijsen uit<br />
Amerika, uitgezonden op 15 augustus 1964, is in doorslag aanwezig -<br />
inschrijvingsnummer 64407 - en in origineel typoscript, inschrijvingsnummer<br />
169129/a-b.)</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd861655-c9f4-591c-820a-401f26402a6b,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""974ecf14-8b72-4754-91da-f1dd59d63c24"", ""ontologyProperty"": """", ""resourceXresourceId"": ""80b70494-9f33-45ae-85a8-9ce6946ef833"", ""inverseOntologyProperty"": """"}]"
cd861655-c9f4-591c-820a-401f26402a6b,tg:lhhs:887,e73_Copyrights,,,,,,,,,,,,,,,,,,,1964.0,2079,In Copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd861655-c9f4-591c-820a-401f26402a6b,tg:lhhs:887,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19640104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd861655-c9f4-591c-820a-401f26402a6b,tg:lhhs:887,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19640815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd861655-c9f4-591c-820a-401f26402a6b,tg:lhhs:887,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1964-01-04,1964-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd861655-c9f4-591c-820a-401f26402a6b,tg:lhhs:887,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,beschouwend proza,,,,,,,,,,,,,,,,,,,,,,
cd861655-c9f4-591c-820a-401f26402a6b,tg:lhhs:887,e73_Languages,1,kenmerken.lhlanguagehs,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,,,,,,,
cd861655-c9f4-591c-820a-401f26402a6b,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/hs/000000830,referentienummer,False,,,,,,,,,,,,,,,,,,
cd861655-c9f4-591c-820a-401f26402a6b,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhhs:887,brocade id,False,,,,,,,,,,,,,,,,,,
cd861655-c9f4-591c-820a-401f26402a6b,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhhs:887/N,brocade url,False,,,,,,,,,,,,,,,,,,
