ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,source_date,Copyright Revision Date,Copyright Type,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,End Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Note,End Date Note Type,End Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation URL,External Relation URL Prefix,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Genre Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Relation,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,Transactions
b6adb7e4-ecaf-505c-8421-7afc0b8e1946,tg:lhhs:3202,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhhs:3202,record identifiers,https://data.letterenhuis.be/ark:/24970/b6adb7e4-ecaf-505c-8421-7afc0b8e1946,object identifier,Handschriften,,,
b6adb7e4-ecaf-505c-8421-7afc0b8e1946,tg:lhhs:3202,e73_AnnotationsImmaterial,1,note.lhalg,"<p><strong>Publicatie</strong> : <em>Elegisch Etmaal</em>, Nic van Beeck, uitg. De Sikkel, Antwerpen,<br />
1952, 72 p.<br />
<strong>Gepubliceerd in</strong>: &quot;Nieuw Vlaams Tijdschrift&quot;, 1949, III, pp.<br />
961-971.</p>
","<p><strong>Publicatie</strong> : <em>Elegisch Etmaal</em>, Nic van Beeck, uitg. De Sikkel, Antwerpen,<br />
1952, 72 p.<br />
<strong>Gepubliceerd in</strong>: &quot;Nieuw Vlaams Tijdschrift&quot;, 1949, III, pp.<br />
961-971.</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b6adb7e4-ecaf-505c-8421-7afc0b8e1946,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""8d746cc7-ca7c-4c67-8eb1-97197277e84f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fd5a23aa-e0db-4c11-bfa6-954ee444f410"", ""inverseOntologyProperty"": """"}]"
b6adb7e4-ecaf-505c-8421-7afc0b8e1946,tg:lhhs:3202,e73_Copyrights,,,,,,,,,,,,,,,,,,,1949.0,2064,In Copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b6adb7e4-ecaf-505c-8421-7afc0b8e1946,tg:lhhs:3202,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19490000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b6adb7e4-ecaf-505c-8421-7afc0b8e1946,tg:lhhs:3202,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b6adb7e4-ecaf-505c-8421-7afc0b8e1946,tg:lhhs:3202,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,poetry,,,,,,,,,,,,,,,,,,,,,,
b6adb7e4-ecaf-505c-8421-7afc0b8e1946,tg:lhhs:3202,e73_Languages,1,kenmerken.lhlanguagehs,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,,,,,,,
b6adb7e4-ecaf-505c-8421-7afc0b8e1946,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/hs/000003062,referentienummer,False,,,,,,,,,,,,,,,,,,
b6adb7e4-ecaf-505c-8421-7afc0b8e1946,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhhs:3202,brocade id,False,,,,,,,,,,,,,,,,,,
b6adb7e4-ecaf-505c-8421-7afc0b8e1946,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhhs:3202/N,brocade url,False,,,,,,,,,,,,,,,,,,
b6adb7e4-ecaf-505c-8421-7afc0b8e1946,tg:lhhs:3202,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""54cdd8e4-b7fb-51ac-accd-6fd33e78970a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1165bec4-47b8-4b97-8263-156f005f7483"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,
b6adb7e4-ecaf-505c-8421-7afc0b8e1946,tg:lhhs:3202,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Elegische Nacht (eerste deel van ""Elegisch Etmaal)",titles proper,Dutch (language),,,,,,,,,
