ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_colour_source_field,Carrier Colour,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,mpm_place_holder,Warehouse Location (begin),adm.isadPartOf,Volgnummer,Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,Material,mat_source_field,col_source_field,Material Colour,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Production Technique Note,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
534853b3-3715-59e1-bb23-b1e270ed42ee,tg:lhob:96_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhob:96_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/534853b3-3715-59e1-bb23-b1e270ed42ee,object identifier,,,,,,,,,,,
534853b3-3715-59e1-bb23-b1e270ed42ee,tg:lhob:96_#1,e22_AcquisitionNumbers,1,,,,81.272 1b,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534853b3-3715-59e1-bb23-b1e270ed42ee,tg:lhob:96_#1,e22_Acquisitions,1,tr:lh:1985,"dlod={""name"":""Archiefstukken van Hendrik van Tichelen"",""ark"":""ark:/24970/x0/8061fa7c-0b66-5d16-8cfd-9cf21a10de30"",""uri"":""/repositories/11/accessions/212398"",""id"":""tr:lh:1985"",""date"":""1948-09-24"",""granter"":""Hendrik van Tichelen"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/8061fa7c-0b66-5d16-8cfd-9cf21a10de30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534853b3-3715-59e1-bb23-b1e270ed42ee,tg:lhob:96_#1,e22_AnnotationsMaterial,1,,,,,,adm.note,doos 2 / 4,doos 2 / 4,Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534853b3-3715-59e1-bb23-b1e270ed42ee,tg:lhob:96_#1,e22_Archives,1,,,,,,,,,,,isad:lh:134405,"dlod={""name"":""Voorwerpen"",""ark"":""ark:/24970/x0/dde11048-2d75-52cf-ab85-57e7f3c9ce88"",""uri"":""/repositories/11/archival_objects/14381338"",""id"":""isad:lh:134405"",""nameWithContext"":[""Verzamelingen""],""resourceName"":""Archief van Hendrik van Tichelen"",""resourceArk"":""ark:/24970/x0/908bf1b5-6404-5ef8-bf29-9ebe184ff678"",""resourceURI"":""/repositories/11/resources/103151"",""resourceID"":""isad:lh:964"",""capacity"":""Voorwerpen"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/dde11048-2d75-52cf-ab85-57e7f3c9ce88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534853b3-3715-59e1-bb23-b1e270ed42ee,tg:lhob:96_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatob.lhformatbrob,16,,,,,,,,,,,,,,,"16 - dimension, kenmerken/lhformatob.lhformatbrob",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534853b3-3715-59e1-bb23-b1e270ed42ee,tg:lhob:96_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatob.lhformathoob,6,,,,,,,,,,,,,,,"6 - dimension, kenmerken/lhformatob.lhformathoob",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534853b3-3715-59e1-bb23-b1e270ed42ee,tg:lhob:96_#1,e22_Dimensions,,,,,,,kenmerken/lhformatob.lhformatbrob,,,,,,,,,,,,,160,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534853b3-3715-59e1-bb23-b1e270ed42ee,tg:lhob:96_#1,e22_Dimensions,,,,,,,kenmerken/lhformatob.lhformathoob,,,,,,,,,,,,,60,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534853b3-3715-59e1-bb23-b1e270ed42ee,tg:lhob:96_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,lhob,tg:lhob:96_#1,T 3125 / V,534853b3-3715-59e1-bb23-b1e270ed42ee,tr:lh:1985,81.272 1b,V3 B 1 A1,isad:lh:134405,,,remarks,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
