ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_colour_source_field,Carrier Colour,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,mpm_place_holder,Warehouse Location (begin),adm.isadPartOf,Volgnummer,Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,Material,mat_source_field,col_source_field,Material Colour,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Production Technique Note,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
24dc7772-cd6e-5a3b-9da4-1d790f9a875a,tg:lhsc:1623_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhsc:1623_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/24dc7772-cd6e-5a3b-9da4-1d790f9a875a,object identifier,,,,,,,,,,,
24dc7772-cd6e-5a3b-9da4-1d790f9a875a,tg:lhsc:1623_#1,e22_AcquisitionNumbers,1,,,,199606,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24dc7772-cd6e-5a3b-9da4-1d790f9a875a,tg:lhsc:1623_#1,e22_Conditions,1,,,,,,note.lhconditie,"<p>goed 9/09/2003</p>
",,,,,,,,,"<p>goed 9/09/2003</p>
",Nederlands,condition/examination description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24dc7772-cd6e-5a3b-9da4-1d790f9a875a,tg:lhsc:1623_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhdiamsc,"14,5",,,,,,,,,,,,,,,"14,5 - diameter, kenmerken.lhdiamsc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24dc7772-cd6e-5a3b-9da4-1d790f9a875a,tg:lhsc:1623_#1,e22_Dimensions,,,,,,,kenmerken.lhdiamsc,,,,,,,,,,,,,145,diameter,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24dc7772-cd6e-5a3b-9da4-1d790f9a875a,tg:lhsc:1623_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,lhsc,tg:lhsc:1623_#1,K2 B 33 B,24dc7772-cd6e-5a3b-9da4-1d790f9a875a,,199606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24dc7772-cd6e-5a3b-9da4-1d790f9a875a,tg:lhsc:1623_#1,e22_MaterialColour,,,,,,,,,,,,,,,,,,,,,,,,lhsc,,,,,,,,,,,,,,,terracotta (clay material),kenmerken/lhtechbasissc.lhtechsc,,,,,,,,,,,,,,,,,,,,,,,,,,
24dc7772-cd6e-5a3b-9da4-1d790f9a875a,tg:lhsc:1623_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhgenresc,gmd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medallions (medals),,,,,,,,,,
24dc7772-cd6e-5a3b-9da4-1d790f9a875a,tg:lhsc:1623_#1,e22_UsageRestrictions,,,,,,,default_restriction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,permission required,,,,,,,,
24dc7772-cd6e-5a3b-9da4-1d790f9a875a,tg:lhsc:1623_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CNaN8N9RGdSeIKRRMsDczPHc,lhsc,https://dams.antwerpen.be/iiif/CNaN8N9RGdSeIKRRMsDczPHc/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/CNaN8N9RGdSeIKRRMsDczPHc,DAMS Image,lh,Object
