ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_colour_source_field,Carrier Colour,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,mpm_place_holder,Warehouse Location (begin),adm.isadPartOf,Volgnummer,Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,Material,mat_source_field,col_source_field,Material Colour,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Production Technique Note,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
47fc5e03-7a8a-50b5-a505-0aa219a36b79,tg:lhsc:9420_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhsc:9420_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/47fc5e03-7a8a-50b5-a505-0aa219a36b79,object identifier,,,,,,,,,,,
47fc5e03-7a8a-50b5-a505-0aa219a36b79,tg:lhsc:9420_#1,e22_Acquisitions,1,tr:lh:140239,"dlod={""name"":""Beeld en portretten van Vlaamse acteurs en schrijvers uit collectie van Bob Van Der Veken"",""ark"":""ark:/24970/x0/1feb01e5-a93c-57fc-9427-860592c26b28"",""uri"":""/repositories/11/accessions/15005576"",""id"":""tr:lh:140239"",""date"":""2019-10-29"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/1feb01e5-a93c-57fc-9427-860592c26b28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47fc5e03-7a8a-50b5-a505-0aa219a36b79,tg:lhsc:9420_#1,e22_Conditions,2,,,,,,note.lhconditie,"<ul>
<li>lichte afschilfering van de afwerkingslaag</li>
</ul>
",,,,,,,,,"<ul>
<li>lichte afschilfering van de afwerkingslaag</li>
</ul>
",Nederlands,condition/examination description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47fc5e03-7a8a-50b5-a505-0aa219a36b79,tg:lhsc:9420_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatsc.lhformatwerksc,"h 43,3 b 18 d 18",,,,,,,,,,,,,,,"h 43,3 b 18 d 18 - height, width, depth, kenmerken/lhformatsc.lhformatwerksc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47fc5e03-7a8a-50b5-a505-0aa219a36b79,tg:lhsc:9420_#1,e22_Dimensions,,,,,,,kenmerken/lhformatsc.lhformatwerksc,,,,,,,,,,,,,433,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47fc5e03-7a8a-50b5-a505-0aa219a36b79,tg:lhsc:9420_#1,e22_Dimensions,,,,,,,kenmerken/lhformatsc.lhformatwerksc,,,,,,,,,,,,,180,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47fc5e03-7a8a-50b5-a505-0aa219a36b79,tg:lhsc:9420_#1,e22_Dimensions,,,,,,,kenmerken/lhformatsc.lhformatwerksc,,,,,,,,,,,,,180,diepte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47fc5e03-7a8a-50b5-a505-0aa219a36b79,tg:lhsc:9420_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,lhsc,tg:lhsc:9420_#1,K2 B 20 C,47fc5e03-7a8a-50b5-a505-0aa219a36b79,tr:lh:140239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47fc5e03-7a8a-50b5-a505-0aa219a36b79,tg:lhsc:9420_#1,e22_Marks,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<ul>
<li>
<p><em>DEGRAVE CH.</em></p>
</li>
<li>
<p>op voetstuk: <em>Offert à MAd Ct BEERSMANS</em> / <em>Par L. v.d. Winkel</em></p>
</li>
</ul>
",inscriptions,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47fc5e03-7a8a-50b5-a505-0aa219a36b79,tg:lhsc:9420_#1,e22_MaterialColour,,,,,,,,,,,,,,,,,,,,,,,,lhsc,,,,,,,,,,,,,,,gypsum,kenmerken/lhtechbasissc.lhtechsc,,,,,,,,,,,,,,,,,,,,,,,,,,
