ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_colour_source_field,Carrier Colour,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,mpm_place_holder,Warehouse Location (begin),adm.isadPartOf,Volgnummer,Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,Material,mat_source_field,col_source_field,Material Colour,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Production Technique Note,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
904994a9-fd05-538d-b502-582550a8f262,tg:lhsc:1074_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhsc:1074_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/904994a9-fd05-538d-b502-582550a8f262,object identifier,,,,,,,,,,,
904994a9-fd05-538d-b502-582550a8f262,tg:lhsc:1074_#1,e22_AcquisitionNumbers,1,,,,8756,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904994a9-fd05-538d-b502-582550a8f262,tg:lhsc:1074_#1,e22_Acquisitions,1,tr:lh:406,"dlod={""name"":""Schenking van Gaston-Marie Martens"",""ark"":""ark:/24970/x0/e593cb82-c149-521a-bd2f-464dde721716"",""uri"":""/repositories/11/accessions/43445"",""id"":""tr:lh:406"",""date"":""1935-09-12"",""granter"":""Gaston-Marie Martens"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/e593cb82-c149-521a-bd2f-464dde721716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904994a9-fd05-538d-b502-582550a8f262,tg:lhsc:1074_#1,e22_Conditions,2,,,,,,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vooraan sticker met gegevens</p>
</li>
<li>
<p>lacunes in de afwerkingslaag: kleine</p>
</li>
</ul>
<p>(04/09/2001)</p>
",,,,,,,,,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vooraan sticker met gegevens</p>
</li>
<li>
<p>lacunes in de afwerkingslaag: kleine</p>
</li>
</ul>
<p>(04/09/2001)</p>
",Nederlands,condition/examination description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904994a9-fd05-538d-b502-582550a8f262,tg:lhsc:1074_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatsc.lhformatwerksc,h 46  b 22 d 27,,,,,,,,,,,,,,,"h 46  b 22 d 27 - height, width, depth, kenmerken/lhformatsc.lhformatwerksc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904994a9-fd05-538d-b502-582550a8f262,tg:lhsc:1074_#1,e22_Dimensions,,,,,,,kenmerken/lhformatsc.lhformatwerksc,,,,,,,,,,,,,460,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904994a9-fd05-538d-b502-582550a8f262,tg:lhsc:1074_#1,e22_Dimensions,,,,,,,kenmerken/lhformatsc.lhformatwerksc,,,,,,,,,,,,,220,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904994a9-fd05-538d-b502-582550a8f262,tg:lhsc:1074_#1,e22_Dimensions,,,,,,,kenmerken/lhformatsc.lhformatwerksc,,,,,,,,,,,,,270,diepte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904994a9-fd05-538d-b502-582550a8f262,tg:lhsc:1074_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,lhsc,tg:lhsc:1074_#1,K2 B 53 B,904994a9-fd05-538d-b502-582550a8f262,tr:lh:406,8756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904994a9-fd05-538d-b502-582550a8f262,tg:lhsc:1074_#1,e22_Marks,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Achteraan: <em>MARTENS / 1934</em></p>
<p>Hals achteraan: <em>MARTENS / 193(4)</em></p>
",inscriptions,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904994a9-fd05-538d-b502-582550a8f262,tg:lhsc:1074_#1,e22_MaterialColour,,,,,,,,,,,,,,,,,,,,,,,,lhsc,,,,,,,,,,,,,,,gypsum,kenmerken/lhtechbasissc.lhtechsc,,,,,,,,,,,,,,,,,,,,,,,,,,
904994a9-fd05-538d-b502-582550a8f262,tg:lhsc:1074_#1,e22_MaterialColour,,,,,,,,,,,,,,,,,,,,,,,,lhsc,,,,,,,,,,,,,,,paint (coating),kenmerken/lhtechaanvsc.lhtechtaddsc,kenmerken/lhtechaanvsc.lhkleur,black (color),,,,,,,,,,,,,,,,,,,,,,,,
904994a9-fd05-538d-b502-582550a8f262,tg:lhsc:1074_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhgenresc,gkp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,heads (representations),,,,,,,,,,
904994a9-fd05-538d-b502-582550a8f262,tg:lhsc:1074_#1,e22_ProductionTechniques,1,,,,,,kenmerken/lhtechaanvsc.lhtechtaddsc,xpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,artificial patina,,,,,,,,,,,,,,,,
904994a9-fd05-538d-b502-582550a8f262,tg:lhsc:1074_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1934.0,permission required,,,,,,,,
