ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_colour_source_field,Carrier Colour,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,mpm_place_holder,Warehouse Location (begin),adm.isadPartOf,Volgnummer,Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,Material,mat_source_field,col_source_field,Material Colour,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Production Technique Note,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
a86bf1f8-b267-5d4e-82ee-9e45c2414956,tg:lhsc:952_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhsc:952_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/a86bf1f8-b267-5d4e-82ee-9e45c2414956,object identifier,,,,,,,,,,,
a86bf1f8-b267-5d4e-82ee-9e45c2414956,tg:lhsc:952_#1,e22_AcquisitionNumbers,1,,,,66248,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a86bf1f8-b267-5d4e-82ee-9e45c2414956,tg:lhsc:952_#1,e22_Acquisitions,1,tr:lh:3345,"dlod={""name"":""Archief van Koninklijke Nederlandse Schouwburg"",""ark"":""ark:/24970/x0/efbf9d5d-17c2-5c20-a793-8301ca7d5c84"",""uri"":""/repositories/11/accessions/357918"",""id"":""tr:lh:3345"",""date"":""1961-06-27"",""granter"":""Domien de Gruyter"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/efbf9d5d-17c2-5c20-a793-8301ca7d5c84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a86bf1f8-b267-5d4e-82ee-9e45c2414956,tg:lhsc:952_#1,e22_Archives,1,,,,,,,,,,,isad:lh:96772,"dlod={""name"":""Beeldhouwwerken"",""ark"":""ark:/24970/x0/2b72f0af-752b-5b70-867e-39891e32dffd"",""uri"":""/repositories/11/archival_objects/10354607"",""id"":""isad:lh:96772"",""nameWithContext"":[""Verzamelingen"",""Kunstwerken""],""resourceName"":""Archief van Koninklijke Nederlandse Schouwburg en Het Toneelhuis"",""resourceArk"":""ark:/24970/x0/0a77c955-1161-52ac-8b4d-25bd0efc9de7"",""resourceURI"":""/repositories/11/resources/1122219"",""resourceID"":""isad:lh:10488"",""capacity"":""Beeldhouwwerken"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/2b72f0af-752b-5b70-867e-39891e32dffd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a86bf1f8-b267-5d4e-82ee-9e45c2414956,tg:lhsc:952_#1,e22_Conditions,2,,,,,,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>gaten</p>
</li>
<li>
<p>schimmel</p>
</li>
<li>
<p>lacunes in de afwerkingslaag</p>
</li>
</ul>
<p>(10/09/2001)</p>
",,,,,,,,,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>gaten</p>
</li>
<li>
<p>schimmel</p>
</li>
<li>
<p>lacunes in de afwerkingslaag</p>
</li>
</ul>
<p>(10/09/2001)</p>
",Nederlands,condition/examination description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a86bf1f8-b267-5d4e-82ee-9e45c2414956,tg:lhsc:952_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatsc.lhformatwerksc,27 x 15 x 13,,,,,,,,,,,,,,,"27 x 15 x 13 - height, width, depth, kenmerken/lhformatsc.lhformatwerksc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a86bf1f8-b267-5d4e-82ee-9e45c2414956,tg:lhsc:952_#1,e22_Dimensions,,,,,,,kenmerken/lhformatsc.lhformatwerksc,,,,,,,,,,,,,270,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a86bf1f8-b267-5d4e-82ee-9e45c2414956,tg:lhsc:952_#1,e22_Dimensions,,,,,,,kenmerken/lhformatsc.lhformatwerksc,,,,,,,,,,,,,150,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a86bf1f8-b267-5d4e-82ee-9e45c2414956,tg:lhsc:952_#1,e22_Dimensions,,,,,,,kenmerken/lhformatsc.lhformatwerksc,,,,,,,,,,,,,130,diepte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a86bf1f8-b267-5d4e-82ee-9e45c2414956,tg:lhsc:952_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,lhsc,tg:lhsc:952_#1,K2 B 44 D,a86bf1f8-b267-5d4e-82ee-9e45c2414956,tr:lh:3345,66248,,isad:lh:96772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
